# {"env_id": "CartPole-v0", "t_start": 1551116453.6897373} 
r,l,t
11.0,11,11.69506
41.0,41,11.91637
30.0,30,12.128421
24.0,24,12.315243
17.0,17,12.391297
23.0,23,12.524178
22.0,22,12.709802
15.0,15,12.803977
32.0,32,12.915109
14.0,14,12.959873
17.0,17,13.02771
12.0,12,13.107799
12.0,12,13.251331
15.0,15,13.384771
37.0,37,13.681778
32.0,32,13.844444
15.0,15,14.093409
33.0,33,14.339778
23.0,23,14.479383
15.0,15,14.518437
25.0,25,14.59979
18.0,18,14.646692
18.0,18,14.726403
27.0,27,14.827491
17.0,17,14.971288
18.0,18,15.16193
25.0,25,15.344316
17.0,17,15.401663
18.0,18,15.46974
29.0,29,15.567582
21.0,21,15.635253
19.0,19,15.856765
27.0,27,16.007801
49.0,49,16.244802
46.0,46,16.559348
15.0,15,16.700444
40.0,40,17.07375
21.0,21,17.299275
9.0,9,17.368177
24.0,24,17.603191
49.0,49,17.92635
24.0,24,18.094467
25.0,25,18.312406
22.0,22,21.55585
19.0,19,21.655292
23.0,23,21.819827
43.0,43,22.086441
30.0,30,22.466819
27.0,27,22.628101
14.0,14,22.704131
19.0,19,22.816622
11.0,11,22.891679
52.0,52,23.243723
11.0,11,23.279332
20.0,20,23.343672
30.0,30,23.471634
9.0,9,23.496486
18.0,18,23.544301
17.0,17,23.625777
36.0,36,23.744001
23.0,23,23.899714
19.0,19,24.121568
15.0,15,24.259091
36.0,36,24.551378
15.0,15,24.700337
31.0,31,24.987795
101.0,101,25.600091
24.0,24,25.721083
12.0,12,25.87047
109.0,109,26.79255
49.0,49,26.98504
66.0,66,27.442533
53.0,53,27.931046
9.0,9,27.980318
19.0,19,28.069363
10.0,10,28.12107
41.0,41,28.911355
16.0,16,28.989729
59.0,59,29.535565
27.0,27,29.729917
15.0,15,29.776946
73.0,73,30.324443
52.0,52,30.586259
28.0,28,30.683671
62.0,62,30.869903
12.0,12,30.928337
88.0,88,31.611631
26.0,26,31.731319
18.0,18,31.79548
80.0,80,32.19538
30.0,30,32.344858
51.0,51,32.661988
27.0,27,32.846163
24.0,24,33.088378
15.0,15,33.227689
51.0,51,33.469715
35.0,35,33.637958
57.0,57,34.052152
33.0,33,34.172417
26.0,26,34.318542
101.0,101,34.854744
111.0,111,35.983063
85.0,85,36.260833
49.0,49,36.56403
140.0,140,37.518918
20.0,20,37.642759
89.0,89,37.985017
29.0,29,38.103673
30.0,30,38.22853
44.0,44,38.547105
35.0,35,38.77122
30.0,30,38.927923
60.0,60,39.339717
19.0,19,39.449381
108.0,108,39.926047
21.0,21,40.036154
65.0,65,40.649842
69.0,69,41.233575
32.0,32,41.468954
200.0,200,43.407879
16.0,16,43.59306
125.0,125,44.265738
200.0,200,45.290202
114.0,114,45.956728
200.0,200,47.094727
23.0,23,47.216641
200.0,200,48.828703
168.0,168,50.018365
200.0,200,51.077088
124.0,124,51.644135
106.0,106,52.308872
93.0,93,52.814331
123.0,123,53.689363
132.0,132,54.656843
119.0,119,55.568452
31.0,31,55.667043
181.0,181,56.486897
150.0,150,57.180315
32.0,32,57.483801
172.0,172,58.63136
165.0,165,59.421594
137.0,137,60.395384
90.0,90,61.55467
156.0,156,62.742308
177.0,177,63.820374
200.0,200,64.899858
200.0,200,65.864732
200.0,200,66.775277
