TimeElapsed,EpThisIter,surrgain,EpTrueRewMean,entropy,ev_tdlam_before,EpisodesSoFar,optimgain,EpRewMean,TimestepsSoFar,meankl,entloss,EpLenMean
654.0777068138123,2,0.046927214,2522.925614169102,2.7700398,0.5808745324611664,318,0.046927214,619.30896,468090,0.009280641,0.0,724.6
658.3248510360718,2,0.042098336,2493.229756396364,2.7671425,0.4167538285255432,320,0.042098336,614.26044,472719,0.010689572,0.0,715.25
662.5187933444977,1,0.043483347,2491.835325129416,2.7771294,-0.07017707824707031,321,0.043483347,614.51465,475719,0.009838067,0.0,715.25
666.8194839954376,1,0.05724831,2482.287651885041,2.8010356,0.9884005524218082,322,0.05724831,612.5941,478224,0.010047514,0.0,711.125
671.0842416286469,1,0.050119918,2483.322508970346,2.7957852,0.013598382472991943,323,0.050119918,613.0756,481224,0.00962086,0.0,711.125
675.3183603286743,1,0.057227813,2510.1994767490123,2.836965,0.9932104204781353,324,0.057227813,619.1339,483252,0.009931629,0.0,717.775
679.6013660430908,1,0.040563803,2556.536286017546,2.8580709,0.13398128747940063,325,0.040563803,628.8591,486252,0.010254673,0.0,731.675
683.8739047050476,1,0.04042922,2623.2212631683383,2.8486428,-0.001357436180114746,326,0.04042922,642.58655,489252,0.010304221,0.0,750.45
688.1356272697449,3,0.052170686,2474.2466512401757,2.8416972,0.9830025155097246,329,0.052170686,607.4337,492705,0.010068911,0.0,704.225
692.4013316631317,2,0.050463095,2394.9763842175207,2.8215353,0.9844324765726924,331,0.050463095,588.5145,495618,0.009871118,0.0,678.5
696.7078831195831,1,0.04542516,2362.9478087567495,2.818267,0.9646800719201565,332,0.04542516,580.1483,497430,0.010009697,0.0,668.6
700.9664793014526,2,0.050063908,2457.932871882595,2.7901306,0.9647275283932686,334,0.050063908,599.818,502827,0.01008253,0.0,694.875
705.2613255977631,1,0.057013262,2493.7477680629618,2.7291253,0.9296491593122482,335,0.057013262,604.7493,505476,0.009757042,0.0,704.625
709.5239489078522,1,0.053523533,2488.5096717115757,2.7166414,0.946238249540329,336,0.053523533,600.974,506889,0.009810549,0.0,703.2
713.7682349681854,1,0.055527918,2504.478325806551,2.674114,-0.04657471179962158,337,0.055527918,602.7468,509889,0.009898355,0.0,708.0
718.011500120163,1,0.037016153,2547.5369315830444,2.5891116,0.012354016304016113,338,0.037016153,611.51294,512889,0.009803593,0.0,720.725
722.2668526172638,1,0.053383585,2573.4374386724458,2.6224997,0.9781516306102276,339,0.053383585,616.2809,515358,0.009874638,0.0,727.325
726.54474568367,1,0.03883803,2642.6255822905996,2.5934544,0.0020157694816589355,340,0.03883803,631.0099,518358,0.010684116,0.0,747.0
730.7911763191223,2,0.060626104,2619.2928305506125,2.6658628,0.9167243167757988,342,0.060626104,624.41516,521793,0.009359369,0.0,740.275
735.0924055576324,1,0.048121776,2635.2512721830185,2.6619291,0.7035501599311829,343,0.048121776,626.71063,524793,0.009532605,0.0,745.0
739.3753142356873,1,0.06096347,2663.2291289642626,2.6496363,0.9759146384894848,344,0.06096347,633.20276,527691,0.011578162,0.0,752.55
743.6165633201599,1,0.050710477,2665.273675069332,2.6274815,-0.1382763385772705,345,0.050710477,633.5341,530691,0.010323869,0.0,752.55
747.8628430366516,1,0.039296478,2715.6527692523937,2.6931124,-0.07839035987854004,346,0.039296478,643.3108,533691,0.0103248665,0.0,766.75
752.1256005764008,1,0.04323826,2718.3288242653553,2.679971,0.016115248203277588,347,0.04323826,643.2033,536691,0.011488093,0.0,766.75
756.379608631134,1,0.05603627,2690.2849781303494,2.700836,0.9676555693149567,348,0.05603627,636.96936,538122,0.010724525,0.0,758.1
760.6162836551666,1,0.044094477,2731.2681368951016,2.7498448,-0.023839235305786133,349,0.044094477,646.05756,541122,0.009548789,0.0,768.95
764.9197945594788,1,0.043973524,2735.929492091828,2.7682996,-0.0005921125411987305,350,0.043973524,647.74475,544122,0.009609543,0.0,768.95
