meankl,EpLenMean,TimeElapsed,entloss,ev_tdlam_before,TimestepsSoFar,surrgain,EpRewMean,optimgain,EpTrueRewMean,EpisodesSoFar,entropy,EpThisIter
0.009464429,740.625,889.7826356887817,0.0,0.7482069432735443,650763,0.107364394,613.5814,0.107364394,2248.871742608556,543,7.637145,2
0.009979162,757.6,894.4440674781799,0.0,0.002580881118774414,653763,0.08619836,626.6815,0.08619836,2298.356099792174,544,7.639145,1
0.010915739,731.075,898.8914623260498,0.0,0.5596694946289062,658050,0.094715245,604.8379,0.094715245,2216.7491400848785,547,7.635852,3
0.009364257,715.55,903.3936276435852,0.0,0.8623859137296677,659187,0.15269348,588.2041,0.15269348,2142.1536083425194,548,7.59764,1
0.010091203,716.35,907.8406338691711,0.0,0.4171280264854431,662187,0.0872697,589.2259,0.0872697,2137.1086985298475,549,7.5603185,1
0.008731168,722.175,912.3004772663116,0.0,0.05566287040710449,665187,0.0885784,594.5388,0.0885784,2151.360525086906,550,7.5453362,1
0.009514269,724.575,916.853348493576,0.0,0.20072728395462036,668187,0.08565603,594.8363,0.08565603,2147.404012828686,551,7.582443,1
0.008937843,713.75,921.3689541816711,0.0,0.9268764778971672,669888,0.106359735,585.6727,0.106359735,2109.9846434649858,552,7.54797,1
0.009482047,720.875,925.8548233509064,0.0,0.7299718856811523,672489,0.14129342,591.71405,0.14129342,2134.557318662109,553,7.5269766,1
0.009547318,712.475,930.4371621608734,0.0,0.8898635879158974,675711,0.08440721,581.3411,0.08440721,2091.337897472782,555,7.5122557,2
0.008437847,706.625,935.0155925750732,0.0,0.9247686564922333,678009,0.11248996,576.5461,0.11248996,2071.6096915379712,556,7.506713,1
0.010111868,706.625,939.6060919761658,0.0,-0.01868128776550293,681009,0.08868342,576.83826,0.08868342,2069.3486208267923,557,7.499646,1
0.009056693,706.625,944.1494128704071,0.0,0.5258102118968964,684009,0.07682886,576.03644,0.07682886,2061.585554258772,558,7.5141125,1
0.009662004,706.625,948.6726815700531,0.0,-0.03789830207824707,687009,0.10301909,578.1659,0.10301909,2070.4324891506435,559,7.520451,1
0.009653321,712.875,953.2834951877594,0.0,0.8947354927659035,690777,0.09647158,583.4105,0.09647158,2086.3890332181318,561,7.5398564,2
0.010211024,704.625,957.8268105983734,0.0,0.8276773244142532,692787,0.13816895,575.8073,0.13816895,2060.193217288957,562,7.5435224,1
0.007994413,722.425,962.349237203598,0.0,0.0814964771270752,695787,0.07068024,591.55505,0.07068024,2119.312897391918,563,7.574398,1
0.00819144,719.25,966.9465863704681,0.0,0.7226716578006744,699603,0.08890882,589.6071,0.08890882,2110.6223582518583,565,7.548461,2
0.009803051,707.0,971.4283170700073,0.0,0.36199796199798584,703728,0.10538109,578.07385,0.10538109,2064.489619243929,567,7.535587,2
0.008502447,711.7,975.9696862697601,0.0,0.7097926437854767,706281,0.11128673,582.1923,0.11128673,2077.6500100806343,568,7.519108,1
0.008918973,719.525,980.5505285263062,0.0,-0.1293734312057495,709281,0.08124156,587.2316,0.08124156,2092.0651496956134,569,7.513171,1
0.0083953645,713.15,985.1740906238556,0.0,0.8641710132360458,711423,0.087880194,580.33374,0.087880194,2063.9906421543915,570,7.52843,1
0.009164776,726.65,989.778642654419,0.0,0.4807544946670532,714423,0.10736357,592.0312,0.10736357,2116.3447916779123,571,7.5204334,1
0.008215539,737.35,994.3376893997192,0.0,0.04681122303009033,717423,0.088774905,601.56824,0.088774905,2154.845773099666,572,7.515563,1
0.009312757,757.025,998.8786075115204,0.0,-0.02071225643157959,720423,0.083939314,619.2332,0.083939314,2231.1460205748836,573,7.4997425,1
0.009617906,758.475,1003.4215669631958,0.0,0.35259079933166504,724356,0.081069216,615.2477,0.081069216,2212.1015980150596,575,7.5265026,2
0.010196473,733.05,1008.0395336151123,0.0,0.8065026700496674,725880,0.10722184,595.78925,0.10722184,2147.571843559924,577,7.515018,2
0.009503296,725.525,1012.6901988983154,0.0,0.4912228584289551,730977,0.09086129,583.8047,0.09086129,2097.6793233141143,579,7.4850626,2
0.00921798,725.525,1017.3486039638519,0.0,-0.11171448230743408,733977,0.08383139,584.152,0.08383139,2093.2384616585186,580,7.4924192,1
0.008587489,736.2,1021.9627389907837,0.0,0.6397963762283325,735984,0.10327813,593.99817,0.10327813,2135.188612616271,581,7.4911957,1
0.008589137,741.1,1026.5626215934753,0.0,0.8128486424684525,738444,0.10202531,599.0112,0.10202531,2155.0281655523727,582,7.5064535,1
0.008215532,755.675,1031.099837064743,0.0,0.0005824565887451172,741444,0.07387531,612.5643,0.07387531,2212.974621894992,583,7.5119634,1
0.009275806,751.525,1035.6234111785889,0.0,0.9214083850383759,743946,0.10287972,610.8831,0.10287972,2211.880724353392,584,7.4918976,1
0.009055293,751.525,1040.2019646167755,0.0,-0.01900005340576172,746946,0.069161676,607.94324,0.069161676,2202.146631705563,585,7.515271,1
0.008898206,778.625,1044.8302085399628,0.0,0.6223857700824738,751485,0.09079215,629.7129,0.09079215,2293.082583201956,587,7.515673,2
0.00812044,794.15,1049.455058336258,0.0,-0.02775132656097412,754485,0.072532415,644.4873,0.072532415,2359.044425689539,588,7.4644003,1
0.009068264,786.0,1054.052237033844,0.0,0.8860690966248512,756507,0.14589404,637.0428,0.14589404,2337.547415690743,589,7.4428678,1
0.009859017,786.0,1058.6106119155884,0.0,0.03769797086715698,759507,0.06666487,634.6483,0.06666487,2338.935695314525,590,7.43086,1
0.008924205,784.35,1063.1984808444977,0.0,0.8678599298000336,764010,0.085037865,632.62775,0.085037865,2344.84848048571,592,7.4210367,2
0.009422073,787.675,1068.0647592544556,0.0,0.13662981986999512,767010,0.102220856,633.93286,0.102220856,2357.0851143939312,593,7.4315786,1
0.008946001,792.75,1072.6423943042755,0.0,-0.0069158077239990234,770010,0.059355438,635.80273,0.059355438,2368.412629311112,594,7.442212,1
0.0087710675,810.825,1077.1899890899658,0.0,0.4606073498725891,773010,0.07580605,653.2144,0.07580605,2446.3195899923944,595,7.465625,1
0.008995768,790.3,1081.7179806232452,0.0,0.7923674285411835,775845,0.12672806,633.48254,0.12672806,2380.0634778842314,597,7.4510493,2
0.00988517,779.2,1086.2281188964844,0.0,0.6237861812114716,780513,0.09199723,618.4012,0.09199723,2331.679984040661,599,7.4496307,2
0.009404099,784.525,1090.825912952423,0.0,0.8517927080392838,782991,0.10988064,622.847,0.10988064,2350.636077265592,600,7.4313803,1
0.009817333,785.475,1095.422843694687,0.0,0.6128350496292114,787044,0.073349826,621.4798,0.073349826,2347.908829732027,602,7.451966,2
0.009168076,777.05,1100.0177850723267,0.0,0.8042843639850616,792033,0.095362626,609.7997,0.095362626,2312.1973768142298,604,7.4431305,2
0.009688305,795.25,1104.6032285690308,0.0,0.09784561395645142,795033,0.0843813,624.7947,0.0843813,2371.8086738464535,605,7.425778,1
0.009932089,787.45,1109.301591873169,0.0,0.8434729874134064,798222,0.1000255,616.38684,0.1000255,2339.678289568299,607,7.4559946,2
0.011424501,791.175,1113.8549480438232,0.0,0.00893092155456543,801222,0.07993362,617.4325,0.07993362,2348.207921706694,608,7.441358,1
0.0088262,791.175,1118.410407781601,0.0,0.04282253980636597,804222,0.080920696,616.1133,0.080920696,2347.705280582765,609,7.4319453,1
0.009188289,798.325,1122.9080781936646,0.0,0.05373847484588623,807222,0.07808021,619.1599,0.07808021,2359.669799691805,610,7.474179,1
0.010282779,798.325,1127.5217859745026,0.0,0.024431169033050537,810222,0.07336796,616.3648,0.07336796,2346.527262367724,611,7.491166,1
0.010326562,798.325,1132.1295034885406,0.0,0.02717965841293335,813222,0.07842634,612.1525,0.07842634,2331.0870225818408,612,7.470627,1
0.0087295845,798.325,1136.697637796402,0.0,-0.3860018253326416,816222,0.1096842,612.19183,0.1096842,2331.219342729608,613,7.500903,1
0.009293294,798.325,1141.3248636722565,0.0,0.07620269060134888,819222,0.068685435,614.88434,0.068685435,2349.7278550026103,614,7.539294,1
0.008837935,810.575,1145.9165468215942,0.0,0.4534320831298828,821625,0.08960675,625.1354,0.08960675,2393.1058171685963,615,7.5191617,1
0.0101449145,827.55,1150.5115051269531,0.0,0.2667319178581238,824625,0.08495687,637.87415,0.08495687,2443.527499407281,616,7.5241823,1
0.009122236,830.3,1155.1414248943329,0.0,0.5724577903747559,828516,0.0990738,641.8161,0.0990738,2468.3762006745856,618,7.5329742,2
0.008988596,837.825,1159.7245905399323,0.0,-0.21646595001220703,831516,0.084552445,647.1917,0.084552445,2494.9787530392396,619,7.529415,1
0.009808409,837.825,1164.3359854221344,0.0,0.012016594409942627,834516,0.08951466,643.5017,0.08951466,2484.3516984103967,620,7.516858,1
0.009914677,808.85,1168.9271664619446,0.0,0.8522098213434219,838506,0.10698295,615.86414,0.10698295,2372.8717169723873,623,7.5250845,3
0.009985527,807.05,1173.4461588859558,0.0,0.8761608526110649,840792,0.13517572,612.3551,0.13517572,2363.317628411054,624,7.5191813,1
0.009773366,799.9,1178.085505247116,0.0,0.7725102603435516,842934,0.1253183,608.2329,0.1253183,2350.4998246540003,625,7.5373497,1
0.009591043,799.9,1182.6987102031708,0.0,-0.11941850185394287,845934,0.080862634,606.9207,0.080862634,2350.9371512689586,626,7.518127,1
0.010090696,800.175,1187.2689909934998,0.0,0.6402865946292877,850506,0.0876898,607.8529,0.0876898,2369.5277135442325,628,7.4925404,2
0.010092925,808.325,1191.8625547885895,0.0,0.012047410011291504,853506,0.0893653,610.60724,0.0893653,2388.7814652508523,629,7.50116,1
0.009982619,808.325,1196.4424934387207,0.0,-0.0614246129989624,856506,0.07508517,610.9317,0.07508517,2391.850727390546,630,7.4837165,1
0.008951107,811.85,1201.0957276821136,0.0,0.4063616991043091,861432,0.08328758,610.50507,0.08328758,2401.387450700061,632,7.485596,2
0.009737672,811.85,1205.6810081005096,0.0,-0.028930306434631348,864432,0.07053338,609.3053,0.07053338,2400.811022153178,633,7.4987917,1
0.009142563,811.85,1210.2013297080994,0.0,0.0018947720527648926,870432,0.08897998,607.1505,0.08897998,2395.120533093374,635,7.483517,2
0.010453456,819.875,1214.833755493164,0.0,0.7865278124809265,873132,0.103337824,611.4087,0.103337824,2415.2415473429014,636,7.5028553,1
0.009019813,816.05,1219.3985934257507,0.0,0.7402307689189911,876771,0.09235066,605.6666,0.09235066,2386.310503728342,638,7.5256343,2
0.010662338,807.2,1224.008514881134,0.0,0.93596101552248,879855,0.102340706,599.58093,0.102340706,2369.6929151021495,640,7.519108,2
0.0095360745,807.2,1228.5831973552704,0.0,-0.029464244842529297,882855,0.08521088,596.66943,0.08521088,2357.090196254855,641,7.5207562,1
0.009787212,819.925,1233.1585788726807,0.0,0.7343368232250214,885435,0.10118553,606.87024,0.10118553,2408.2268769774355,642,7.5045156,1
0.009638257,800.45,1237.7470676898956,0.0,0.9388831593096256,888087,0.09552035,588.3219,0.09552035,2324.6829940373827,644,7.4923553,2
0.009443207,800.45,1242.2505388259888,0.0,-0.14058494567871094,891087,0.11143045,587.8454,0.11143045,2326.3645322408165,645,7.495785,1
0.008409282,817.0,1246.8643596172333,0.0,0.8594433069229126,896262,0.10313996,600.91345,0.10313996,2382.301263149203,647,7.4467936,2
0.011869439,799.375,1251.5051827430725,0.0,0.8047228306531906,897147,0.10429398,587.15735,0.10429398,2329.220011828345,648,7.4316416,1
0.009527411,773.425,1256.0773630142212,0.0,0.8019145876169205,900033,0.10129918,567.49713,0.10129918,2238.542428615753,650,7.455306,2
0.009396271,773.425,1260.6272730827332,0.0,0.24422961473464966,903033,0.08635074,567.8782,0.08635074,2242.1739263621766,651,7.445133,1
0.010995535,770.175,1265.1547095775604,0.0,0.8253448456525803,905643,0.09640224,569.5606,0.09640224,2251.6295561134616,652,7.4026623,1
0.009156586,770.175,1269.7103126049042,0.0,-0.034502506256103516,908643,0.07468452,567.27185,0.07468452,2245.4219324375604,653,7.3836102,1
0.009847607,758.85,1274.258559703827,0.0,0.7974953204393387,910284,0.091156945,557.1688,0.091156945,2204.5633481631253,654,7.355851,1
0.00947427,763.825,1278.77530002594,0.0,-0.0411379337310791,913284,0.077788904,559.96173,0.077788904,2219.000893829753,655,7.3439903,1
0.009321613,758.5,1283.32013297081,0.0,0.9240863844752312,915645,0.089232564,557.0119,0.089232564,2209.695921376151,656,7.356752,1
0.009523844,758.5,1287.8543481826782,0.0,0.2748219966888428,918645,0.0960602,556.1454,0.0960602,2210.358461863719,657,7.3102427,1
0.0100831445,766.025,1292.390300989151,0.0,0.8685887008905411,923439,0.10451758,559.8207,0.10451758,2235.2288199414215,659,7.286759,2
0.010345474,759.6,1297.005707502365,0.0,0.7703174650669098,925668,0.113789976,555.39124,0.113789976,2229.22321353249,660,7.273027,1
0.009456115,770.125,1301.5572249889374,0.0,-0.0748680830001831,928668,0.07643802,563.3839,0.07643802,2273.9523526229923,661,7.2821784,1
0.009487419,786.725,1306.1353578567505,0.0,-0.05698597431182861,931668,0.07073201,574.1007,0.07073201,2324.772698561815,662,7.2738657,1
0.01259203,801.35,1310.7693092823029,0.0,-0.011770248413085938,934668,0.07178357,583.12714,0.07178357,2366.9332001058247,663,7.2647696,1
0.010192444,807.3,1315.3113298416138,0.0,0.05679440498352051,937668,0.08439528,586.44635,0.08439528,2381.81950503887,664,7.302367,1
0.010066595,792.925,1319.8677639961243,0.0,0.8731280714273453,941085,0.09612459,573.6104,0.09612459,2329.478106672693,666,7.288875,2
0.009991152,787.1,1324.413647890091,0.0,0.95494070276618,943386,0.114762664,568.96875,0.114762664,2319.628524945355,667,7.277331,1
0.009746169,799.0,1328.9687173366547,0.0,-0.008173108100891113,946386,0.0866448,575.94714,0.0866448,2354.35642766618,668,7.281861,1
0.0098528825,799.0,1333.5965321063995,0.0,-0.02370274066925049,949386,0.08436137,575.5485,0.08436137,2359.135467475613,669,7.253238,1
0.009623738,789.175,1338.1823515892029,0.0,0.6360855400562286,954207,0.09232864,566.99304,0.09232864,2320.6793573586533,671,7.2498302,2
0.009852973,798.125,1342.7091884613037,0.0,-0.05990338325500488,957207,0.07058862,572.72906,0.07058862,2356.438902158539,672,7.239867,1
0.011762697,798.125,1347.2257332801819,0.0,-0.20356273651123047,960207,0.10007819,573.2629,0.10007819,2366.753997127006,673,7.2708697,1
0.009118436,798.125,1352.1148235797882,0.0,-0.0032945871353149414,963207,0.078323126,574.6327,0.078323126,2379.9429392776233,674,7.239929,1
0.009948357,783.3,1356.6384816169739,0.0,0.14579439163208008,967128,0.07295303,563.58545,0.07295303,2340.806071780018,676,7.2504888,2
0.009843517,783.3,1361.1426351070404,0.0,0.02423638105392456,970128,0.08981786,563.4298,0.08981786,2343.6339111363823,677,7.2494664,1
0.010462984,802.975,1365.6748991012573,0.0,-0.07455861568450928,973128,0.08811554,578.67566,0.08811554,2417.58188945933,678,7.243364,1
0.012733977,814.0,1370.2126846313477,0.0,0.6489844918251038,974934,0.09588322,586.775,0.09588322,2458.6472901620505,679,7.2386518,1
0.0095770955,817.325,1374.6605648994446,0.0,-0.046058058738708496,977934,0.08636433,587.19666,0.08636433,2467.637428360169,680,7.187924,1
0.009800771,817.325,1379.1931021213531,0.0,0.08094406127929688,980934,0.0958291,586.849,0.0958291,2474.971246272349,681,7.2081294,1
0.009224469,820.825,1383.784926891327,0.0,0.12085169553756714,983934,0.07971772,587.9603,0.07971772,2475.168854879966,682,7.216313,1
0.01087848,827.875,1388.3118188381195,0.0,0.8805427402257919,986475,0.31419745,593.4237,0.31419745,2497.63914561523,683,7.2280884,1
0.009125615,844.9,1392.819034576416,0.0,0.20328682661056519,989475,0.08432296,607.6764,0.08432296,2570.7407046345566,684,7.2152066,1
0.00965775,837.3,1397.3228194713593,0.0,0.9040071591734886,991563,0.078405194,596.5905,0.078405194,2504.034190593041,685,7.235124,1
0.010457199,826.225,1401.831866979599,0.0,0.7633849382400513,995409,0.10375267,589.9813,0.10375267,2473.36921919664,687,7.260861,2
0.01046375,825.675,1406.4094953536987,0.0,0.7964899837970734,997785,0.11064854,591.27,0.11064854,2470.8434916671927,689,7.24016,2
0.011130601,835.95,1410.9421501159668,0.0,0.8595693558454514,1000347,0.109193906,604.8617,0.109193906,2540.335519724121,690,7.2515216,1
