# {"env_id": "CartPole-v0", "t_start": 1551093088.6335754} 
r,l,t
11.0,11,8.571796
41.0,41,8.716727
30.0,30,8.789319
24.0,24,8.87333
17.0,17,8.925093
23.0,23,9.084924
22.0,22,9.212495
15.0,15,9.291521
32.0,32,9.422499
14.0,14,9.462584
17.0,17,9.514953
12.0,12,9.552384
12.0,12,9.606591
15.0,15,9.679253
37.0,37,9.799739
32.0,32,9.969384
15.0,15,10.145244
33.0,33,10.371507
23.0,23,10.472247
15.0,15,10.543869
25.0,25,10.608026
18.0,18,10.652738
18.0,18,10.698437
27.0,27,10.804343
17.0,17,10.87358
18.0,18,10.942813
25.0,25,11.005638
17.0,17,11.049615
18.0,18,11.0937
29.0,29,11.220196
21.0,21,11.33398
19.0,19,11.413674
27.0,27,11.544559
49.0,49,11.80861
46.0,46,12.209739
15.0,15,12.273671
40.0,40,12.476629
21.0,21,12.614671
9.0,9,12.683365
24.0,24,12.785925
49.0,49,12.935006
24.0,24,13.049373
25.0,25,13.154258
22.0,22,15.82186
19.0,19,15.92965
23.0,23,16.006233
43.0,43,16.263415
29.0,29,16.4607
26.0,26,16.59744
13.0,13,16.663708
15.0,15,16.738567
17.0,17,16.819285
30.0,30,16.89829
21.0,21,16.955003
13.0,13,16.98961
21.0,21,17.051625
24.0,24,17.178456
13.0,13,17.278926
16.0,16,17.408107
18.0,18,17.517704
18.0,18,17.605233
24.0,24,17.730387
38.0,38,17.896129
23.0,23,18.096428
16.0,16,18.179539
31.0,31,18.316747
26.0,26,18.429137
57.0,57,18.690904
32.0,32,18.858289
42.0,42,19.23175
28.0,28,19.465926
18.0,18,19.548071
25.0,25,19.66832
26.0,26,19.864667
44.0,44,20.109479
24.0,24,20.269666
70.0,70,20.605611
17.0,17,20.689297
20.0,20,20.886385
22.0,22,21.015116
29.0,29,21.128086
48.0,48,21.766034
20.0,20,21.873125
25.0,25,21.951274
27.0,27,22.037367
32.0,32,22.160474
20.0,20,22.22845
40.0,40,22.46123
48.0,48,22.758784
14.0,14,22.888027
16.0,16,22.960541
27.0,27,23.036526
141.0,141,23.721731
56.0,56,23.899904
74.0,74,24.165834
41.0,41,24.391384
33.0,33,24.688037
24.0,24,24.778058
19.0,19,24.831853
18.0,18,24.880669
65.0,65,25.189343
14.0,14,25.296032
33.0,33,25.421163
39.0,39,25.600203
22.0,22,25.713782
26.0,26,25.780389
25.0,25,25.849115
75.0,75,26.067473
53.0,53,26.765013
53.0,53,27.090632
28.0,28,27.242654
53.0,53,27.518293
61.0,61,27.796402
24.0,24,27.869942
90.0,90,28.379987
58.0,58,28.673119
22.0,22,28.83908
82.0,82,29.263168
22.0,22,29.351491
33.0,33,29.490836
42.0,42,29.713225
33.0,33,29.962137
34.0,34,30.206709
142.0,142,30.932264
64.0,64,31.269035
55.0,55,31.585622
88.0,88,32.093011
22.0,22,32.209834
144.0,144,33.256757
200.0,200,34.1231
106.0,106,34.539919
126.0,126,34.912452
64.0,64,35.175588
23.0,23,35.40523
200.0,200,36.391514
10.0,10,36.420625
54.0,54,36.656251
151.0,151,37.964574
158.0,158,38.651973
131.0,131,39.277677
158.0,158,39.921216
115.0,115,40.324519
39.0,39,40.467707
162.0,162,41.144282
200.0,200,41.907334
200.0,200,43.278729
153.0,153,43.86612
200.0,200,45.158939
82.0,82,45.507858
153.0,153,46.458519
64.0,64,46.840612
126.0,126,47.495184
141.0,141,48.823811
59.0,59,49.113717
162.0,162,49.96441
200.0,200,50.7607
200.0,200,52.056449
132.0,132,52.856108
200.0,200,54.263243
200.0,200,54.897968
200.0,200,56.118018
200.0,200,57.314451
65.0,65,57.767911
192.0,192,58.810396
200.0,200,60.186894
200.0,200,61.272293
197.0,197,62.164656
200.0,200,63.348723
200.0,200,64.378678
187.0,187,65.336097
100.0,100,65.690257
195.0,195,66.515821
181.0,181,67.352258
169.0,169,68.470833
200.0,200,69.625868
165.0,165,70.582828
200.0,200,72.270656
125.0,125,72.766657
200.0,200,73.956415
200.0,200,74.762465
191.0,191,75.817241
190.0,190,77.184846
200.0,200,78.171531
181.0,181,79.028469
200.0,200,80.150989
200.0,200,81.479151
170.0,170,82.827141
200.0,200,83.841573
152.0,152,84.812442
184.0,184,85.925634
200.0,200,86.905323
158.0,158,87.881698
172.0,172,89.131222
200.0,200,90.364414
190.0,190,91.498542
200.0,200,92.438293
189.0,189,93.254736
180.0,180,93.985914
185.0,185,95.387321
158.0,158,96.244323
200.0,200,97.52325
200.0,200,98.576609
161.0,161,99.392019
194.0,194,101.106812
200.0,200,102.328365
200.0,200,103.530915
200.0,200,104.796503
200.0,200,105.719532
118.0,118,106.39592
180.0,180,107.832721
200.0,200,108.866196
162.0,162,109.625514
193.0,193,110.479231
186.0,186,111.445095
163.0,163,113.007533
177.0,177,113.682278
200.0,200,114.265944
200.0,200,115.351472
148.0,148,116.194504
198.0,198,117.339747
106.0,106,118.160861
184.0,184,119.23548
176.0,176,120.404254
159.0,159,121.266872
200.0,200,122.496607
186.0,186,123.253904
200.0,200,124.936606
187.0,187,126.061143
164.0,164,126.739991
155.0,155,127.83128
170.0,170,128.632136
191.0,191,129.744757
181.0,181,131.078032
191.0,191,132.174098
178.0,178,132.969308
200.0,200,133.896396
