# {"env_id": "CartPole-v0", "t_start": 1551114206.0792892} 
r,l,t
40.0,40,6.573303
22.0,22,6.687075
20.0,20,6.79613
25.0,25,6.908724
39.0,39,7.003449
19.0,19,7.039057
20.0,20,7.077728
21.0,21,7.135087
16.0,16,7.194877
18.0,18,7.253975
13.0,13,7.300469
21.0,21,7.417136
9.0,9,7.457055
18.0,18,7.508142
12.0,12,7.533324
13.0,13,7.55969
11.0,11,7.582551
14.0,14,7.606787
16.0,16,7.63732
35.0,35,7.705165
25.0,25,7.754885
36.0,36,7.829136
55.0,55,7.961032
20.0,20,8.00927
12.0,12,8.044979
20.0,20,8.126303
29.0,29,8.205644
16.0,16,8.235821
12.0,12,8.260997
42.0,42,8.42411
27.0,27,8.547455
11.0,11,8.629332
10.0,10,8.673095
47.0,47,8.832068
20.0,20,8.909559
24.0,24,9.014735
53.0,53,9.206339
18.0,18,9.282259
40.0,40,9.35261
92.0,92,9.636924
15.0,15,11.434619
20.0,20,11.517688
38.0,38,11.649653
21.0,21,11.716263
40.0,40,11.848595
20.0,20,11.922093
17.0,17,12.011634
19.0,19,12.106781
24.0,24,12.217513
19.0,19,12.285131
11.0,11,12.317697
22.0,22,12.352761
32.0,32,12.400482
20.0,20,12.439845
28.0,28,12.504833
44.0,44,12.610802
19.0,19,12.644553
41.0,41,12.880861
23.0,23,12.969586
13.0,13,13.015046
22.0,22,13.093062
16.0,16,13.13937
19.0,19,13.188148
36.0,36,13.273379
51.0,51,13.362864
28.0,28,13.431382
30.0,30,13.478567
22.0,22,13.514063
23.0,23,13.552299
12.0,12,13.573242
34.0,34,13.628626
19.0,19,13.661279
15.0,15,13.743126
14.0,14,13.803004
27.0,27,13.934053
10.0,10,13.984027
32.0,32,14.123316
17.0,17,14.174871
11.0,11,14.219146
16.0,16,14.255888
32.0,32,14.365541
25.0,25,14.457361
21.0,21,14.582216
36.0,36,15.021897
47.0,47,15.142199
24.0,24,15.180326
10.0,10,15.208901
21.0,21,15.261618
29.0,29,15.373744
55.0,55,15.627293
21.0,21,15.720658
38.0,38,15.956682
13.0,13,15.99852
19.0,19,16.063818
27.0,27,16.144098
10.0,10,16.1628
22.0,22,16.2074
30.0,30,16.306279
23.0,23,16.393383
46.0,46,16.510886
67.0,67,16.618136
34.0,34,16.704371
18.0,18,16.74751
21.0,21,16.781151
11.0,11,16.797283
18.0,18,16.823222
26.0,26,16.895151
54.0,54,17.027846
27.0,27,17.100281
35.0,35,17.208252
59.0,59,17.540529
32.0,32,17.749657
37.0,37,17.876109
27.0,27,17.964468
20.0,20,18.02008
28.0,28,18.119164
54.0,54,18.307088
67.0,67,18.683587
43.0,43,18.815132
76.0,76,19.095858
37.0,37,19.221082
38.0,38,19.305666
107.0,107,19.687263
81.0,81,20.062619
31.0,31,20.176022
14.0,14,20.215807
19.0,19,20.267379
71.0,71,20.560813
69.0,69,20.83284
66.0,66,21.131025
34.0,34,21.244999
29.0,29,21.329608
53.0,53,21.416762
42.0,42,21.480781
91.0,91,21.722652
15.0,15,21.811452
73.0,73,22.722556
44.0,44,22.973399
18.0,18,23.065956
40.0,40,23.213864
31.0,31,23.269419
113.0,113,23.469081
17.0,17,23.494134
33.0,33,23.610272
60.0,60,23.853382
46.0,46,23.979121
50.0,50,24.119758
76.0,76,24.320295
104.0,104,24.50566
53.0,53,24.728994
29.0,29,24.939767
19.0,19,25.024824
76.0,76,25.258341
72.0,72,25.557943
29.0,29,25.642525
44.0,44,25.744914
32.0,32,25.796647
149.0,149,26.894695
68.0,68,27.120562
78.0,78,27.452076
78.0,78,27.581085
83.0,83,27.759615
103.0,103,28.105607
110.0,110,28.705536
87.0,87,29.004156
82.0,82,29.329303
97.0,97,29.611448
162.0,162,30.671944
57.0,57,30.984186
155.0,155,31.475102
41.0,41,31.680922
155.0,155,32.58068
108.0,108,32.980604
93.0,93,33.221753
168.0,168,33.503303
42.0,42,33.77197
133.0,133,34.390028
102.0,102,35.042009
136.0,136,35.745888
200.0,200,36.605632
89.0,89,36.928125
142.0,142,37.51165
102.0,102,37.809787
126.0,126,38.350113
173.0,173,39.530922
53.0,53,39.812515
186.0,186,40.592756
200.0,200,41.48943
200.0,200,42.178583
106.0,106,42.502881
200.0,200,43.560896
200.0,200,44.847618
178.0,178,45.320616
200.0,200,45.985735
200.0,200,46.877897
145.0,145,47.542622
200.0,200,48.96917
121.0,121,49.329049
200.0,200,49.96542
170.0,170,50.624566
200.0,200,51.245667
177.0,177,51.980511
200.0,200,53.259208
200.0,200,54.033231
200.0,200,54.731939
191.0,191,55.531689
200.0,200,56.365471
158.0,158,57.313959
171.0,171,57.746316
200.0,200,58.333467
200.0,200,59.075459
200.0,200,59.821163
200.0,200,60.621153
145.0,145,61.765267
200.0,200,62.584981
200.0,200,63.464044
200.0,200,64.368399
200.0,200,65.212966
200.0,200,66.55057
200.0,200,67.723199
200.0,200,68.778403
200.0,200,69.241542
200.0,200,70.067698
200.0,200,72.084475
200.0,200,72.810334
200.0,200,73.405522
132.0,132,73.637906
200.0,200,74.168088
200.0,200,74.829301
200.0,200,76.02542
200.0,200,76.535927
200.0,200,77.443398
200.0,200,78.226532
200.0,200,79.08279
200.0,200,80.241845
200.0,200,80.958257
200.0,200,81.831242
200.0,200,82.638732
200.0,200,83.409286
200.0,200,84.385886
200.0,200,85.16734
200.0,200,85.723664
200.0,200,86.384816
200.0,200,86.808315
200.0,200,88.003284
200.0,200,88.493624
200.0,200,89.175251
200.0,200,90.118531
200.0,200,90.668746
200.0,200,91.922029
200.0,200,92.447384
200.0,200,92.871108
200.0,200,93.716307
200.0,200,94.64265
200.0,200,95.900159
200.0,200,96.556519
200.0,200,97.428727
200.0,200,98.29316
200.0,200,98.978652
200.0,200,99.852789
200.0,200,100.596678
200.0,200,101.04738
11.0,11,101.117535
200.0,200,101.63975
200.0,200,102.041814
200.0,200,103.38195
200.0,200,104.091389
200.0,200,104.786593
200.0,200,105.400338
200.0,200,106.260986
200.0,200,107.046062
200.0,200,108.303538
200.0,200,108.80214
200.0,200,109.519603
200.0,200,110.084314
200.0,200,110.603841
200.0,200,111.353665
200.0,200,111.97773
200.0,200,112.532834
200.0,200,113.318912
200.0,200,113.876412
200.0,200,114.985435
200.0,200,115.812394
200.0,200,116.275
200.0,200,116.996818
200.0,200,117.745207
200.0,200,118.717422
200.0,200,119.285279
200.0,200,119.756161
200.0,200,120.425938
200.0,200,121.056806
200.0,200,122.166658
200.0,200,122.854424
200.0,200,123.379969
200.0,200,124.125923
200.0,200,124.61075
200.0,200,125.619569
200.0,200,126.453638
200.0,200,126.989993
200.0,200,127.75107
200.0,200,128.32208
200.0,200,129.490135
200.0,200,130.279348
200.0,200,131.020916
200.0,200,131.734185
200.0,200,132.320246
200.0,200,133.300684
200.0,200,133.832872
200.0,200,134.12488
200.0,200,134.731109
79.0,79,134.965556
99.0,99,135.480915
200.0,200,136.051731
200.0,200,137.06793
200.0,200,137.900664
200.0,200,138.649089
200.0,200,139.337301
200.0,200,139.743318
200.0,200,140.681431
200.0,200,141.190858
200.0,200,141.989631
200.0,200,142.69052
200.0,200,143.209485
185.0,185,144.022689
200.0,200,144.786661
200.0,200,145.645059
78.0,78,145.832093
200.0,200,146.339507
200.0,200,146.901638
200.0,200,148.197717
200.0,200,148.851258
200.0,200,149.452681
200.0,200,149.990334
200.0,200,150.740981
200.0,200,151.686432
200.0,200,152.343346
200.0,200,153.227557
200.0,200,153.806252
200.0,200,154.588275
200.0,200,155.806979
200.0,200,156.559905
200.0,200,157.093922
153.0,153,157.584754
200.0,200,158.328358
200.0,200,159.427411
200.0,200,159.989893
200.0,200,160.364567
200.0,200,160.872407
200.0,200,161.331157
200.0,200,162.579581
177.0,177,163.07051
200.0,200,163.955142
200.0,200,164.696821
30.0,30,164.807046
200.0,200,165.709754
200.0,200,166.66266
200.0,200,167.462764
200.0,200,168.100351
200.0,200,168.717372
200.0,200,169.384526
200.0,200,169.897215
200.0,200,170.899123
200.0,200,171.565091
200.0,200,172.06687
200.0,200,172.810481
200.0,200,173.466595
200.0,200,174.631463
200.0,200,175.360556
200.0,200,176.04984
200.0,200,176.505957
200.0,200,177.153648
200.0,200,178.121518
200.0,200,178.833446
200.0,200,179.694737
200.0,200,180.564186
200.0,200,181.476104
200.0,200,182.446606
200.0,200,183.159947
200.0,200,184.00923
200.0,200,184.604714
200.0,200,185.257974
200.0,200,186.240123
200.0,200,186.961599
200.0,200,187.683491
200.0,200,188.187981
200.0,200,189.422911
200.0,200,190.511851
200.0,200,191.30384
200.0,200,191.920611
200.0,200,193.051991
200.0,200,193.687527
200.0,200,195.174562
200.0,200,196.160244
200.0,200,196.862329
200.0,200,197.701188
200.0,200,198.392488
200.0,200,199.339677
200.0,200,200.107834
200.0,200,200.570985
200.0,200,200.885466
200.0,200,201.554219
200.0,200,202.187479
