meankl,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,surrgain,EpThisIter,TimeElapsed,entloss,EpLenMean,entropy,EpRewMean,EpisodesSoFar,optimgain
0.010783463,0.7745610475540161,986521,2136.0732905553023,0.04485514,2,15022.267046928406,0.0,594.05,1.4714354,309.88135,1682,0.04485514
0.01196034,0.046372175216674805,987521,2173.560648529755,0.042392317,1,15034.944508314133,0.0,605.025,1.5040193,312.9933,1683,0.042392317
0.0108354995,0.9796976689249277,988302,2154.383498144952,0.059460033,1,15046.56964969635,0.0,599.55,1.5089319,308.58267,1684,0.059460033
0.010995023,0.7826326638460159,989868,2206.9649118475463,0.054143254,2,15056.079278945923,0.0,614.925,1.4895699,313.75,1686,0.054143254
0.011250573,0.14530861377716064,990868,2264.4403465002483,0.05583784,1,15065.267161607742,0.0,631.075,1.4622909,321.4251,1687,0.05583784
0.010559555,0.7557433098554611,992512,2252.1964153235435,0.040604196,2,15074.553382873535,0.0,628.075,1.4787873,320.40268,1689,0.040604196
0.010439993,0.05740499496459961,993512,2251.8777813978204,0.04324813,1,15083.757692098618,0.0,628.075,1.4587054,321.50888,1690,0.04324813
0.011122456,0.745183140039444,995275,2289.5807086422674,0.049551755,2,15092.529752731323,0.0,638.6,1.4630023,328.13422,1692,0.049551755
0.011033084,0.07847428321838379,996275,2337.6088163846916,0.042982314,1,15101.060948610306,0.0,652.55,1.4738721,334.41074,1693,0.042982314
0.012362898,0.06201142072677612,997275,2364.383112646347,0.047566824,1,15108.938364982605,0.0,660.625,1.4722413,338.4511,1694,0.047566824
0.010751608,0.06277459859848022,998275,2431.301452199775,0.03800904,1,15117.160251379013,0.0,679.5,1.499043,347.49176,1695,0.03800904
0.011111396,0.0528375506401062,999275,2481.359011333426,0.04617497,1,15125.163204669952,0.0,694.325,1.4924871,354.34808,1696,0.04617497
0.0111853825,0.9811607673764229,1000476,2484.1617574351635,0.060228966,2,15133.272628068924,0.0,693.675,1.4936649,357.37518,1698,0.060228966
