meankl,TimeElapsed,ev_tdlam_before,EpRewMean,EpLenMean,entropy,surrgain,EpTrueRewMean,optimgain,TimestepsSoFar,entloss,EpThisIter,EpisodesSoFar
0.010256736,833.5135860443115,0.8393765538930893,689.6809,618.925,7.1946406,0.10216007,1759.5894810507118,0.10216007,637764,0.0,2,592
0.009143824,837.6637849807739,0.9117971807718277,673.2921,605.6,7.194201,0.09849577,1721.3533138879436,0.09849577,640521,0.0,2,594
0.009639299,842.0689096450806,0.8305229097604752,681.9745,613.925,7.1698136,0.11889165,1746.547079335825,0.11889165,643209,0.0,1,595
0.009175583,846.1496088504791,0.8742318749427795,676.7376,605.95,7.199968,0.11189481,1735.348909768521,0.11189481,647001,0.0,2,597
0.010429409,850.1905038356781,0.9198633804917336,681.1664,609.625,7.208817,0.11926494,1752.7698457215588,0.11926494,650616,0.0,2,599
0.009313006,854.1969411373138,0.9183453992009163,676.87286,604.4,7.2056136,0.12103698,1743.748205610546,0.12103698,652989,0.0,1,600
0.009922631,858.2936525344849,0.8968472108244896,656.65454,589.175,7.1945195,0.098262,1696.7848798347636,0.098262,655674,0.0,2,602
0.009952024,862.5167934894562,0.9411539323627949,670.8415,604.65,7.2092757,0.097228914,1746.2077351959517,0.097228914,659610,0.0,2,604
0.009858071,866.5952756404877,0.9386177472770214,688.8807,623.7,7.1906905,0.12943634,1810.4233862402011,0.12943634,664341,0.0,2,606
0.009423148,870.6503343582153,0.8436063975095749,682.1291,619.675,7.173201,0.10874236,1800.9021136394585,0.10874236,667710,0.0,2,608
0.009630832,874.7581205368042,0.8974666222929955,692.50964,630.5,7.1639876,0.101549804,1831.786701420994,0.101549804,670098,0.0,1,609
0.01087307,878.8126032352448,0.6722554564476013,695.65265,634.175,7.160933,0.0891186,1847.8845304258678,0.0891186,674514,0.0,2,611
0.009026089,882.923003911972,-0.08795726299285889,713.2155,651.325,7.1602206,0.076637596,1900.6670313108498,0.076637596,677514,0.0,1,612
0.00976505,887.0972371101379,0.04938596487045288,731.1318,668.15,7.137389,0.07113938,1951.9574950764277,0.07113938,680514,0.0,1,613
0.008859864,891.1670567989349,0.2032032608985901,746.5282,684.275,7.140795,0.08932337,2001.2543048581952,0.08932337,683514,0.0,1,614
0.010899986,895.2250628471375,-0.03203713893890381,748.3827,684.275,7.1470294,0.07138777,2013.68347458778,0.07138777,686514,0.0,1,615
0.009699164,899.2173109054565,0.9337671771645546,721.5457,662.575,7.130599,0.09605927,1926.7329802750282,0.09605927,688215,0.0,2,617
0.011561319,903.3185279369354,0.6429747343063354,716.77783,661.025,7.1313004,0.09017947,1912.3949963971183,0.09017947,691791,0.0,2,619
0.01045085,907.4455673694611,0.047931671142578125,730.7572,673.0,7.097835,0.08570364,1952.2859819471676,0.08570364,694791,0.0,1,620
0.009840943,911.5557005405426,0.921538420021534,727.506,666.175,7.1087613,0.13538404,1941.8058903541096,0.13538404,696972,0.0,1,621
0.010830709,915.5921199321747,-0.015673160552978516,746.0302,684.375,7.093065,0.09007901,1994.838971417214,0.09007901,699972,0.0,1,622
0.009156147,919.6505076885223,0.5283333659172058,745.0817,685.825,7.087772,0.07862772,1992.8986882627826,0.07862772,704430,0.0,2,624
0.009382619,923.7221655845642,0.9006073027849197,737.1572,677.925,7.1050863,0.10611115,1970.377846295732,0.10611115,706482,0.0,1,625
0.0100318575,927.8409945964813,-0.04981875419616699,737.0604,677.925,7.1264033,0.07673199,1968.9534791800647,0.07673199,709482,0.0,1,626
0.010401697,931.8866720199585,0.6603201925754547,747.73584,687.675,7.116882,0.09157419,2004.9222940133543,0.09157419,713982,0.0,2,628
0.009010108,936.0973179340363,0.8526379615068436,758.4534,698.5,7.114547,0.14069052,2036.4818838482934,0.14069052,716607,0.0,1,629
0.009580347,940.2497141361237,0.9166963547468185,762.16516,701.95,7.106812,0.11233404,2045.9159922889853,0.11233404,720303,0.0,2,631
0.00910716,944.3811602592468,0.9065715000033379,760.929,702.675,7.07979,0.109595254,2037.6885736969725,0.109595254,723207,0.0,2,633
0.010239822,948.3929224014282,0.9109236747026443,750.5324,694.225,7.055128,0.0959305,2002.1668452651488,0.0959305,723828,0.0,1,634
0.009520171,952.5057933330536,0.8931340575218201,738.3454,687.125,7.0586677,0.11249085,1964.0060629591724,0.11249085,727281,0.0,2,636
0.009281347,956.5723991394043,0.0809861421585083,745.0399,694.0,7.081974,0.07638645,1985.6400643176444,0.07638645,730281,0.0,1,637
0.0104874205,960.5856192111969,0.5399031639099121,751.1858,699.3,7.1168694,0.11381555,2001.3327530857975,0.11381555,734532,0.0,2,639
0.009820133,964.7079620361328,0.8359957635402679,756.72595,706.85,7.110658,0.097287156,2001.5550261347803,0.097287156,739401,0.0,2,641
0.00866,968.7297394275665,0.6256871819496155,761.3394,710.725,7.1044345,0.08913342,2006.0201534867076,0.08913342,743493,0.0,2,643
0.009757942,972.7527632713318,0.7571310102939606,748.974,697.25,7.106141,0.084884375,1953.2825709506571,0.084884375,748011,0.0,3,646
0.009690647,976.8034515380859,0.7550083994865417,747.04504,697.55,7.1025376,0.08854455,1937.730265089184,0.08854455,751416,0.0,2,648
0.009324726,980.7907984256744,0.9202595502138138,749.4754,698.35,7.116286,0.10976714,1941.2045316303938,0.10976714,753900,0.0,1,649
0.009873733,984.7645056247711,0.7766997218132019,756.8046,704.3,7.101254,0.093057886,1945.244712659432,0.093057886,759030,0.0,2,651
0.009158017,988.8509893417358,0.6591664552688599,757.3519,704.3,7.101559,0.13232085,1947.4504241552488,0.13232085,762030,0.0,1,652
0.0093384255,992.8118114471436,0.6226088404655457,740.876,686.25,7.1417193,0.0975488,1891.0091951855625,0.0975488,765864,0.0,2,654
0.008682567,996.9232430458069,0.8718962520360947,717.89874,666.55,7.1373134,0.15460432,1815.474402640974,0.15460432,766500,0.0,1,655
0.0101514235,1000.9035272598267,0.696382611989975,723.05566,668.65,7.098983,0.08850056,1844.0911955360323,0.08850056,772029,0.0,4,659
0.0100063225,1005.139237165451,-0.013419270515441895,722.3883,668.65,7.0710454,0.071944445,1841.2444092596932,0.071944445,775029,0.0,1,660
0.00900649,1009.2830166816711,0.040738463401794434,728.29785,675.475,7.0819135,0.08587761,1862.0850685869132,0.08587761,778029,0.0,1,661
0.009537772,1013.3807182312012,0.8993562236428261,677.85236,627.475,7.117371,0.09638888,1714.928743553422,0.09638888,781779,0.0,4,665
0.010254683,1017.5153768062592,0.8736724406480789,646.9134,601.6,7.1017294,0.10522968,1612.6147390042024,0.10522968,784674,0.0,2,667
0.009087562,1021.610214471817,0.7465824484825134,641.49664,597.975,7.116757,0.09570387,1598.3658502973824,0.09570387,785739,0.0,1,668
0.012348393,1025.6835997104645,0.8728213161230087,630.69934,589.425,7.133183,0.0997536,1571.1574563153754,0.0997536,787338,0.0,1,669
0.009597011,1029.7706880569458,0.9282824546098709,624.5459,582.45,7.1254134,0.09117693,1559.6339685641374,0.09117693,789411,0.0,1,670
0.011173841,1033.7972280979156,0.888867937028408,638.094,594.175,7.153089,0.12117275,1606.7206277825796,0.12117275,793038,0.0,2,672
0.0095756855,1037.9670567512512,0.8954771459102631,650.242,604.825,7.1458735,0.107430115,1651.8923681397434,0.107430115,796407,0.0,2,674
0.012403443,1042.0549402236938,0.8517875969409943,665.91565,616.9,7.141955,0.107828796,1710.0403891102774,0.107828796,801309,0.0,2,676
0.010257274,1046.1815695762634,-0.03067922592163086,665.09937,616.9,7.143542,0.09707315,1704.658045920159,0.09707315,804309,0.0,1,677
0.010853569,1050.1989407539368,0.8816309198737144,663.5144,612.925,7.096745,0.13052924,1705.7619863405046,0.13052924,806832,0.0,1,678
0.012140353,1054.2278468608856,0.9407408572733402,674.7204,623.975,7.0835743,0.21919167,1747.3998951603662,0.21919167,809409,0.0,1,679
0.009944413,1058.4479002952576,0.5885143876075745,674.7541,623.975,7.074145,0.10445343,1752.5578662606172,0.10445343,812409,0.0,1,680
0.010303713,1062.570538520813,0.9146358966827393,679.54285,627.875,7.0565014,0.10694268,1776.5114019222353,0.10694268,814746,0.0,1,681
0.00942857,1066.7608289718628,0.9159654080867767,666.96484,616.1,7.090044,0.10169146,1740.346936261333,0.10169146,816333,0.0,1,682
0.009799615,1070.8099608421326,0.9109405130147934,662.27,613.075,7.091191,0.10477437,1732.206320761144,0.10477437,817062,0.0,1,683
0.009822732,1074.8735818862915,0.8739462345838547,646.75476,603.125,7.058854,0.106033616,1681.0725920230848,0.106033616,819948,0.0,2,685
0.0093536,1078.9767532348633,0.9305324628949165,660.2909,614.15,7.0714273,0.102865145,1723.8074103854894,0.102865145,821709,0.0,1,686
0.008756577,1083.06809592247,0.7116621732711792,643.7316,599.075,7.057979,0.09569653,1680.1770933759192,0.09569653,825789,0.0,3,689
0.00902946,1087.1972455978394,0.6827012896537781,632.59503,589.2,7.0560136,0.096768335,1660.3469686860117,0.096768335,829734,0.0,2,691
0.0104914475,1091.250642299652,0.8595212996006012,630.73956,584.725,7.03632,0.12635964,1653.8076774127942,0.12635964,832197,0.0,1,692
0.009276511,1095.278707742691,0.9235758483409882,623.9136,577.675,7.0302896,0.085924335,1639.3854634066315,0.085924335,834351,0.0,1,693
0.010859871,1099.4052319526672,0.6110339760780334,648.305,599.075,7.077959,0.08868779,1719.8956058303006,0.08868779,838389,0.0,2,695
0.010916494,1103.523027896881,0.7126556634902954,647.04443,600.95,7.133301,0.0953075,1713.6752321367196,0.0953075,842346,0.0,2,697
0.01137623,1107.6409063339233,0.8980906307697296,662.0284,613.7,7.102584,0.116780505,1761.6926595138175,0.116780505,844623,0.0,1,698
0.010436326,1111.712807893753,0.359350323677063,681.45667,629.95,7.0803876,0.080899894,1824.3575500317825,0.080899894,847623,0.0,1,699
0.010193357,1115.8353929519653,0.031725168228149414,683.4446,629.95,7.0857987,0.07105149,1837.0649075735787,0.07105149,850623,0.0,1,700
0.009673439,1119.9440050125122,0.3645206689834595,681.8722,629.95,7.1099844,0.08477795,1839.2847944732007,0.08477795,853623,0.0,1,701
0.010846935,1124.0688688755035,-0.33409762382507324,693.74384,642.75,7.122331,0.111784235,1878.2184537306443,0.111784235,856623,0.0,1,702
0.010972848,1128.1696331501007,0.816334143280983,717.31555,662.525,7.1159067,0.13844341,1953.0970621606,0.13844341,859602,0.0,1,703
0.009683967,1132.2070424556732,0.06300157308578491,740.1972,682.475,7.1078043,0.09351898,2030.7198282330078,0.09351898,862602,0.0,1,704
0.01062616,1136.2877502441406,0.8900645673274994,751.2297,692.5,7.0754385,0.4709894,2067.4536576410014,0.4709894,864879,0.0,1,705
0.011351375,1140.4360189437866,0.2632080316543579,761.3585,700.775,7.1049643,0.09083447,2106.8167559796757,0.09083447,867879,0.0,1,706
0.0098960055,1144.4828221797943,0.8567523211240768,773.34283,708.65,7.113051,0.1133939,2156.0022139027287,0.1133939,869712,0.0,1,707
0.01053201,1148.569964170456,-0.08579683303833008,792.9835,724.775,7.068416,0.12273967,2223.6868643741,0.12273967,872712,0.0,1,708
0.01085943,1152.6204981803894,0.8422245681285858,775.9717,714.2,7.071163,0.10741864,2170.9882538846464,0.10741864,876345,0.0,3,711
0.009343007,1156.7900145053864,0.6487686038017273,771.2015,711.025,7.04204,0.089023925,2159.7067834458126,0.089023925,880620,0.0,2,713
0.010912202,1160.846113204956,0.8116195797920227,752.17834,695.525,7.035078,0.08321543,2094.7119931816,0.08321543,884772,0.0,3,716
0.009515632,1164.9837095737457,0.654064416885376,735.21265,684.725,7.049437,0.075669,2025.9053905412015,0.075669,888999,0.0,2,718
0.00987891,1169.0853123664856,0.020283520221710205,737.5605,688.25,7.0445995,0.08144085,2028.2088450953986,0.08144085,891999,0.0,1,719
0.010023933,1173.147653579712,0.03509420156478882,739.1986,688.25,7.060472,0.08515692,2036.0667186558123,0.08515692,894999,0.0,1,720
0.00975715,1177.1937456130981,0.48940151929855347,736.9386,683.825,7.0830646,0.08580519,2029.8944035402467,0.08580519,898392,0.0,2,722
0.011748005,1181.2588024139404,0.8360873013734818,734.36896,681.85,7.060045,0.09911216,2020.7793875281786,0.09911216,898884,0.0,1,723
0.010028554,1185.4195709228516,-0.05369842052459717,746.1496,694.0,7.0726333,0.07279392,2052.9183145577417,0.07279392,901884,0.0,1,724
0.010032341,1189.5281312465668,0.9293612688779831,728.86017,678.6,7.038509,0.107495874,2019.1139173162792,0.107495874,906141,0.0,3,727
0.010083835,1193.6030638217926,-0.3794417381286621,750.76404,698.0,6.9845586,0.12230137,2083.7154784517884,0.12230137,909141,0.0,1,728
0.011543248,1197.6684353351593,0.7298778593540192,750.4778,701.275,6.978637,0.08838275,2077.970051027104,0.08838275,912942,0.0,2,730
0.010566002,1201.7814950942993,0.07331562042236328,769.07025,718.4,6.9453692,0.08438249,2135.9839261194006,0.08438249,915942,0.0,1,731
0.009448646,1205.8141994476318,0.880147285759449,771.76465,720.225,6.9885087,0.101733975,2141.9610285349117,0.101733975,918624,0.0,1,732
0.009474067,1209.9090764522552,0.04163438081741333,778.02814,727.275,6.990235,0.07156777,2160.489126748949,0.07156777,921624,0.0,1,733
0.009210944,1213.918343782425,0.3399251103401184,774.7973,725.975,6.98669,0.09608251,2152.9563856338427,0.09608251,925506,0.0,2,735
0.010256631,1218.0159487724304,0.9022190719842911,776.3978,726.35,6.979736,0.10362728,2161.337806043814,0.10362728,929508,0.0,2,737
0.009979591,1221.970386981964,0.013602137565612793,782.6005,732.375,7.005306,0.091382,2181.553364715753,0.091382,932508,0.0,1,738
0.009798948,1225.9932277202606,0.6612796485424042,779.525,732.375,7.049255,0.08159619,2173.711881972932,0.08159619,935508,0.0,1,739
0.010434439,1230.1853992938995,0.9072865024209023,756.8522,710.425,7.0142245,0.1294871,2106.3335547880174,0.1294871,938874,0.0,2,741
0.010542592,1234.24342918396,-0.1157296895980835,755.95154,710.425,7.0328383,0.09303102,2108.3522507163816,0.09303102,941874,0.0,1,742
0.012604315,1238.3811531066895,0.5568139553070068,730.19763,690.575,7.069655,0.10487817,2013.7252121354643,0.10487817,945471,0.0,2,744
0.0121568395,1242.4800245761871,0.6560599505901337,727.72003,688.725,7.0955195,0.09335172,2004.2902261229715,0.09335172,947526,0.0,1,745
0.009614246,1246.5309662818909,0.851536363363266,711.4017,673.425,7.0731807,0.1309814,1949.7839707694002,0.1309814,948690,0.0,1,746
0.010082044,1250.8110954761505,0.7495048642158508,688.7175,655.15,7.1026006,0.09381229,1874.9909989393814,0.09381229,953823,0.0,3,749
0.010293196,1254.902887582779,0.15307557582855225,710.6383,675.8,7.1118,0.08987485,1944.6000964762861,0.08987485,956823,0.0,1,750
0.009938164,1258.9317905902863,0.8523087352514267,728.112,691.25,7.108272,0.115759835,2003.9384924934852,0.115759835,959295,0.0,1,751
0.009975943,1263.0853621959686,-0.17872047424316406,729.8693,691.25,7.0958385,0.094307154,2013.1092878078252,0.094307154,962295,0.0,1,752
0.009892266,1267.1402678489685,0.8196108937263489,744.3115,704.5,7.096815,0.09496102,2060.432570359212,0.09496102,965160,0.0,1,753
0.011444682,1271.1627533435822,0.5694351196289062,745.3351,706.6,7.0988636,0.1074812,2064.5566659155747,0.1074812,968964,0.0,2,755
0.010557372,1275.1491749286652,0.6111770570278168,752.2557,712.9,7.1224494,0.099082485,2096.1163306518283,0.099082485,973320,0.0,2,757
0.009989203,1279.2412388324738,-0.02860844135284424,770.5081,727.675,7.1284623,0.08832349,2162.6504117494287,0.08832349,976320,0.0,1,758
0.011301419,1283.2404243946075,0.8662571310997009,719.1488,683.6,7.164294,0.11224255,2012.8997088023323,0.11224255,980031,0.0,3,761
0.011217019,1287.2994751930237,0.20941120386123657,742.21924,705.325,7.1732745,0.080837086,2082.2383367712746,0.080837086,983031,0.0,1,762
0.0122254845,1291.424286365509,0.8698010444641113,763.6754,725.25,7.182796,0.11339387,2151.8864430261915,0.11339387,985914,0.0,1,763
0.01134006,1295.5957472324371,0.6096898913383484,760.5155,722.225,7.1892705,0.114759944,2147.2716114401364,0.114759944,990354,0.0,2,765
0.0123845395,1299.7144255638123,0.384864866733551,781.4037,743.15,7.200566,0.09862064,2209.5698758831923,0.09862064,993354,0.0,1,766
0.010639532,1303.8931186199188,0.27899450063705444,789.7318,751.775,7.208692,0.10374074,2236.32836454605,0.10374074,996354,0.0,1,767
0.01091961,1308.0276713371277,0.9147992804646492,774.1683,737.65,7.190934,0.12404974,2192.8846670933226,0.12404974,997659,0.0,1,768
0.010370115,1312.087270975113,0.011544346809387207,773.79846,737.65,7.1923213,0.0894272,2198.255109167048,0.0894272,1000659,0.0,1,769
