# {"t_start": 1551141412.6661, "env_id": "Walker2d-v2"} 
r,l,t
-4.845126,14,6.787747
-12.094071,24,6.81088
0.560904,33,6.84826
-6.794635,13,6.862636
0.243517,19,6.882579
-2.816568,10,6.893396
-3.891988,14,6.908013
0.673857,12,6.921608
-2.492725,14,6.936987
-6.899722,32,6.97529
5.589436,24,7.00813
0.623828,11,7.022103
7.156833,18,7.046898
-5.207499,20,7.074343
1.64334,11,7.088544
11.661052,20,7.115518
-3.954973,11,7.131053
-3.041146,18,7.156228
-2.979025,13,7.174686
4.664416,16,7.195773
-2.442905,13,7.212232
-4.925064,23,7.239796
3.747799,38,7.284639
-7.246879,23,7.311188
4.370108,14,7.326811
-2.993923,7,7.334342
-0.445221,11,7.345996
3.403947,18,7.364733
-8.510579,25,7.392817
13.74735,32,7.430732
-6.695193,13,7.448119
1.323637,25,7.480556
-6.853264,21,7.510173
1.358654,16,7.52679
-2.79595,13,7.541852
-2.841161,10,7.552553
-2.087634,9,7.562114
0.429694,12,7.575442
-3.527554,8,7.58472
-0.909763,11,7.596668
-5.230033,7,7.604735
2.208244,22,7.634883
-0.40187,23,7.662811
4.069523,38,7.701307
-0.880128,18,7.719805
5.015327,33,7.75553
-8.831783,18,7.776684
10.59835,27,7.804305
-6.646501,20,7.829568
14.724144,23,7.859315
-9.36827,20,7.886344
-0.635041,14,7.905355
4.388258,21,7.932199
-4.770883,10,7.944921
6.972081,32,7.985285
-2.398359,15,8.517455
-1.213774,9,8.527308
1.158381,15,8.54342
-2.114492,9,8.55405
-2.43984,11,8.566026
2.957819,29,8.603249
3.435953,14,8.618031
-0.473481,24,8.646027
-0.338899,18,8.663821
-3.708936,18,8.683452
-2.919567,19,8.708509
3.73116,17,8.729703
2.355266,20,8.756308
-4.293264,11,8.770696
-7.270816,8,8.780529
-6.058502,10,8.791594
-5.983855,18,8.810827
4.170701,37,8.85339
-4.294372,12,8.866329
1.276093,15,8.881054
7.823784,19,8.900754
-3.133186,19,8.9225
1.142797,17,8.943444
0.289944,14,8.957355
3.62885,20,8.980363
-1.644317,10,8.99207
-2.683649,13,9.006468
-1.127375,14,9.021469
-0.802611,34,9.062479
-3.462127,24,9.090761
6.015756,32,9.130359
-0.046928,14,9.148411
-0.965461,20,9.173133
-6.960661,23,9.197798
3.167222,19,9.21621
-4.506391,13,9.230302
0.63431,23,9.257478
1.705132,16,9.276379
-2.548117,13,9.292655
-11.851646,17,9.316654
2.850895,20,9.343443
-6.013106,19,9.362502
-0.322167,12,9.374106
0.576359,13,9.390274
0.478438,19,9.410662
-0.364353,10,9.421045
0.596759,28,9.452594
5.829898,27,9.486188
-7.074402,19,9.517132
-2.172703,8,9.528322
-0.13692,15,9.548269
6.321213,31,9.587781
-1.908136,9,9.600867
2.724647,23,9.634602
-0.811036,13,9.652149
0.757634,13,9.665207
-8.765683,17,9.684348
7.490458,18,9.708387
5.745699,16,9.72796
4.091595,41,9.899467
6.648138,20,9.922122
-0.725751,9,9.932523
-3.341538,12,9.948766
3.333386,13,9.965902
-4.552599,18,9.987331
-2.097562,12,10.003717
7.521891,19,10.030264
3.149622,15,10.048939
4.720956,16,10.069466
3.767057,15,10.0882
-2.894387,8,10.097293
-0.522805,24,10.127568
-2.292522,13,10.144012
7.948339,55,10.212744
0.391302,24,10.236984
3.893507,21,10.260646
-7.235862,14,10.276449
6.178694,18,10.30037
-2.624559,13,10.318962
3.036958,25,10.349158
-5.717287,18,10.372759
5.648136,21,10.400894
8.029202,23,10.430745
-0.273535,10,10.444147
0.0463,15,10.463924
-1.26406,23,10.496315
6.241771,19,10.524307
0.107675,13,10.540771
-2.31086,9,10.551194
1.110337,14,10.567461
4.049584,24,10.594384
2.094084,26,10.624656
4.776078,20,10.649159
23.50475,30,10.684782
-0.048799,26,10.714973
3.703951,23,10.742794
-1.2338,12,10.75504
1.461099,13,10.768536
-3.335545,23,10.794794
-5.390743,9,10.803731
27.005656,39,10.850064
-0.097286,31,10.881973
5.261026,17,10.900474
-1.488208,13,10.914329
-3.090504,12,10.926084
-1.08692,21,10.947105
-2.748964,11,10.962168
-1.867105,9,10.975239
3.511146,17,10.995508
-2.565672,9,11.009325
-4.777494,17,11.02779
10.092421,24,11.059615
2.413999,12,11.074779
-9.893291,23,11.777279
6.160913,35,11.822258
5.190019,26,11.853919
-3.343389,8,11.862848
-0.928531,20,11.884569
-0.51598,14,11.899786
-1.944973,12,11.912763
-1.884507,15,11.932054
9.45039,26,11.966374
-0.389409,18,11.987423
19.348868,41,12.032777
2.855886,16,12.050132
-5.952874,17,12.072636
3.665134,17,12.095667
14.879245,42,12.141658
-0.167165,16,12.15677
1.472771,25,12.181122
-3.650636,10,12.191858
26.201572,44,12.242358
0.694611,15,12.256882
-3.430128,11,12.267497
5.340128,21,12.290926
4.732815,21,12.315555
3.975775,21,12.341272
-2.618514,16,12.361953
14.381097,52,12.428682
4.468288,32,12.472007
-0.526824,12,12.486066
-2.477896,7,12.496651
-2.887232,10,12.511632
-1.842012,17,12.534101
4.162928,26,12.564537
14.236153,68,12.636589
-2.890781,15,12.65525
-7.431872,11,12.668707
-1.348222,9,12.678752
2.291747,13,12.693087
10.225889,24,12.719472
1.237075,18,12.740692
2.368451,17,12.761637
6.683713,16,12.783168
6.338965,31,12.821591
2.393403,14,12.836293
15.086585,30,12.868727
0.200078,18,12.890861
-1.619824,25,12.918191
-0.3614,19,12.937303
-1.823548,15,12.952661
-0.596498,9,12.961527
31.050029,78,13.168577
12.424974,32,13.203631
7.813295,24,13.227859
0.996079,11,13.239791
2.140963,20,13.260951
14.73906,34,13.304974
3.854179,19,13.327593
-2.364975,8,13.340421
11.178809,26,13.370238
16.204139,43,13.428102
4.860107,20,13.458186
3.791293,17,13.480157
8.432114,36,13.529165
11.31106,24,13.559601
0.376285,17,13.579426
8.756479,29,13.614022
5.879296,35,13.654617
5.129216,17,13.677295
-2.73167,11,13.688906
9.295109,27,13.71746
12.018057,65,13.801369
1.663512,64,13.872006
18.850088,30,13.90078
-4.925832,15,13.916388
19.580362,63,13.976438
21.101158,32,14.011086
3.724237,27,14.04864
17.715582,49,14.111014
16.029037,46,14.170438
15.33612,28,14.208158
17.393674,64,14.279445
7.300844,21,14.417257
1.67851,11,14.431209
2.431023,16,14.450293
-1.483755,12,14.466951
0.383296,15,14.483324
11.11618,33,14.522756
37.392774,67,14.595239
6.200833,25,14.627128
-0.385687,21,14.651867
48.204818,73,14.747808
-1.821848,24,14.77662
2.546755,14,14.794126
15.778453,42,14.84836
11.045212,37,14.892493
40.466347,63,14.96665
-1.714782,16,14.985595
2.08845,22,15.009555
10.85736,32,15.046798
1.462098,14,15.066259
-0.976589,10,15.078578
10.362211,32,15.116919
11.061686,37,15.16383
2.993425,20,15.183374
4.591745,53,15.236583
-5.730644,14,15.255418
10.36387,25,15.286486
37.242225,47,15.34285
23.405832,42,15.394706
2.667268,15,15.413164
13.42338,30,15.448113
23.345582,53,15.516621
4.183067,43,15.570463
-0.872858,10,15.584609
14.938101,29,15.619071
0.328692,15,15.635065
14.791619,29,16.155118
28.333907,36,16.199975
4.324284,24,16.232973
11.832255,24,16.261233
26.646476,44,16.318722
11.319377,29,16.355596
9.599556,21,16.381383
58.891462,99,16.510149
15.685324,29,16.541756
24.753154,37,16.586951
59.523779,65,16.673398
5.359284,26,16.709431
-4.39771,9,16.721786
-1.56976,12,16.735428
19.588139,33,16.771679
6.401397,32,16.81525
5.834223,14,16.834829
24.990019,37,16.874507
52.528952,63,16.945285
8.453796,22,16.967318
30.332212,60,17.035174
51.732023,101,17.160162
11.599301,39,17.199286
4.561681,24,17.231187
-3.279589,13,17.246899
10.623013,19,17.269301
-3.038668,15,17.290075
30.431132,54,17.355669
6.377656,23,17.489171
44.705986,53,17.560524
-0.588796,10,17.570563
58.633093,74,17.652358
16.923578,57,17.71872
22.885651,52,17.780845
-2.986474,9,17.790069
11.228953,42,17.834246
124.04527,104,17.936586
11.186401,34,17.970396
44.053776,64,18.040631
161.095115,108,18.155469
20.432162,44,18.199566
21.380047,34,18.23794
15.262508,91,18.340395
-5.86947,22,18.364661
60.665034,88,18.4544
40.593024,57,18.524538
-0.768794,12,18.536301
73.967549,64,18.60201
17.592713,34,18.743212
16.178821,46,18.797796
23.60704,48,18.844705
16.306854,28,18.876905
7.764313,17,18.897806
3.052955,18,18.915789
34.707325,61,18.991214
4.853978,25,19.015059
32.803798,62,19.077246
13.094525,25,19.103677
29.946894,58,19.165843
24.42267,42,19.209007
13.806658,36,19.252993
7.741426,50,19.318545
32.260656,38,19.366327
22.565451,31,19.403981
11.599032,31,19.437542
87.20905,88,19.533247
6.779831,43,19.585024
33.070374,49,19.631992
