EpRewMean,meankl,EpTrueRewMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,entropy,EpLenMean,ev_tdlam_before,entloss,surrgain,TimeElapsed,optimgain
655.2498223615179,0.0074220356,655.2498223615179,4,311,147162,7.608414,338.775,0.8824967816472054,0.0,0.07890996,195.27373099327087,0.07890996
704.3113932289396,0.0070637567,704.3113932289396,3,314,151428,7.591903,348.9,0.9591396488249302,0.0,0.10937608,199.238183259964,0.10937608
719.5902524566696,0.0060487976,719.5902524566696,2,316,154194,7.584793,357.3,0.9116638451814651,0.0,0.0823849,203.20254826545715,0.0823849
756.3670065546813,0.0066506397,756.3670065546813,1,317,157194,7.568909,376.85,0.17474424839019775,0.0,0.077286564,207.21115636825562,0.077286564
800.0138631749944,0.007489325,800.0138631749944,1,318,160194,7.572509,395.9,0.0664471983909607,0.0,0.07694166,211.23277878761292,0.07694166
834.7016796827786,0.0070481068,834.7016796827786,2,320,163383,7.566574,410.9,0.8873772323131561,0.0,0.09698157,215.12473821640015,0.09698157
872.2204123607702,0.007220679,872.2204123607702,2,322,166416,7.547839,418.175,0.92252117395401,0.0,0.0847172,219.14350867271423,0.0847172
892.095127549442,0.007615437,892.095127549442,2,324,168441,7.531681,424.075,0.9425404705107212,0.0,0.093633026,223.16589212417603,0.093633026
908.8783709512012,0.007779696,908.8783709512012,2,326,171342,7.5134125,430.8,0.9021526649594307,0.0,0.07835442,227.1843364238739,0.07835442
924.2827594849659,0.007441525,924.2827594849659,1,327,173940,7.4840546,444.675,0.9377632588148117,0.0,0.06703916,231.23033547401428,0.06703916
979.2854128304962,0.006634462,979.2854128304962,1,328,176940,7.465877,466.325,0.11375492811203003,0.0,0.06948327,235.27721285820007,0.06948327
1016.7724192126989,0.007242311,1016.7724192126989,1,329,179544,7.4490323,479.3,0.8658535927534103,0.0,0.08022618,239.21919965744019,0.08022618
1063.6424147178946,0.008152749,1063.6424147178946,3,332,183780,7.4388466,496.05,0.9006184563040733,0.0,0.09742345,243.13704085350037,0.09742345
1073.571835257475,0.007396391,1073.571835257475,2,334,186867,7.443468,498.5,0.8648898303508759,0.0,0.080504745,247.10764980316162,0.080504745
1103.8215726847072,0.0075659147,1103.8215726847072,2,336,190389,7.425721,504.7,0.9413582310080528,0.0,0.074742556,251.18351769447327,0.074742556
1136.079365470374,0.007658219,1136.079365470374,2,338,194616,7.400941,515.65,0.6303766667842865,0.0,0.06714809,255.21438646316528,0.06714809
1152.2869708065432,0.0077349124,1152.2869708065432,2,340,197157,7.3976927,515.725,0.8171054720878601,0.0,0.097620755,259.2346956729889,0.097620755
1184.8297532923384,0.0074687903,1184.8297532923384,3,343,202422,7.3719473,527.75,0.9019621685147285,0.0,0.07807819,263.31231784820557,0.07807819
1210.8785221382325,0.00737367,1210.8785221382325,1,344,204210,7.3816395,535.25,0.8688714653253555,0.0,0.10262914,267.29154205322266,0.10262914
1227.6415777730035,0.0073703425,1227.6415777730035,2,346,206403,7.3745723,538.475,0.9112220332026482,0.0,0.088607885,271.3825545310974,0.088607885
1272.1911027941405,0.0069858395,1272.1911027941405,1,347,209403,7.369706,554.25,0.017821907997131348,0.0,0.08329523,275.3368806838989,0.08329523
1290.9380260674338,0.0072247786,1290.9380260674338,1,348,211461,7.354554,555.45,0.8791146501898766,0.0,0.096587196,279.32916498184204,0.096587196
1329.0821296196132,0.007963698,1329.0821296196132,3,351,215181,7.3495474,566.825,0.759128600358963,0.0,0.08921543,283.38000106811523,0.08921543
1343.6673855768727,0.0077441484,1343.6673855768727,1,352,217563,7.331486,571.875,0.6630904376506805,0.0,0.11009968,287.34363746643066,0.11009968
1365.999019706569,0.007120074,1365.999019706569,2,354,221088,7.3400836,580.5,0.8147317916154861,0.0,0.11980522,291.2168779373169,0.11980522
1411.2811070253217,0.0081963,1411.2811070253217,1,355,224088,7.3482513,598.175,0.18263953924179077,0.0,0.07529239,295.200998544693,0.07529239
1415.3121867534899,0.0079591125,1415.3121867534899,2,357,228255,7.3530426,592.175,0.3056873679161072,0.0,0.09039925,299.2264540195465,0.09039925
1418.6627031585808,0.0078302175,1418.6627031585808,2,359,232962,7.367859,592.3,0.6225979924201965,0.0,0.06800754,303.1761305332184,0.06800754
1395.5653155700631,0.0066662966,1395.5653155700631,2,361,235434,7.38617,586.575,0.8535870164632797,0.0,0.081037164,307.28826117515564,0.081037164
1380.3517380995206,0.007138366,1380.3517380995206,2,363,238044,7.383288,587.2,0.9036536663770676,0.0,0.074865505,311.2538151741028,0.074865505
1419.5050140363517,0.007985756,1419.5050140363517,1,364,241044,7.364867,605.025,0.023446977138519287,0.0,0.08080229,315.2633047103882,0.08080229
1442.785600400893,0.007710524,1442.785600400893,1,365,242343,7.370357,610.325,0.9008316323161125,0.0,0.10069817,319.28846168518066,0.10069817
1434.0671978725297,0.0076146815,1434.0671978725297,1,366,244209,7.350207,607.225,0.9261107966303825,0.0,0.11715174,323.2691481113434,0.11715174
1444.9895366248247,0.007081188,1444.9895366248247,2,368,249120,7.351424,601.5,0.7329137027263641,0.0,0.08603105,327.2899248600006,0.08603105
1389.1184570480998,0.0068979254,1389.1184570480998,2,370,251640,7.358825,581.275,0.8388284295797348,0.0,0.08003954,331.3590145111084,0.08003954
1405.9546006231953,0.008141859,1405.9546006231953,1,371,253146,7.3497314,587.4,0.32503318786621094,0.0,0.09777076,335.3806161880493,0.09777076
1425.6544415631404,0.007121766,1425.6544415631404,3,374,258081,7.345279,593.45,0.7108047604560852,0.0,0.073188156,339.4338915348053,0.073188156
1335.0803454033237,0.007865072,1335.0803454033237,4,378,262017,7.3096757,561.675,0.7065272629261017,0.0,0.10308482,343.4857416152954,0.10308482
1361.2068958762397,0.0076564252,1361.2068958762397,2,380,266577,7.3151407,578.5,0.578540176153183,0.0,0.07318075,347.5793855190277,0.07318075
1329.919047371028,0.008031782,1329.919047371028,1,381,268356,7.298845,568.325,0.8435798138380051,0.0,0.11674739,351.6203854084015,0.11674739
1392.6521159535582,0.0076419916,1392.6521159535582,2,383,273951,7.309081,596.075,0.697609156370163,0.0,0.11461371,355.5792353153229,0.11461371
1406.8506779760567,0.0077264393,1406.8506779760567,1,384,276951,7.313663,606.175,-0.05648493766784668,0.0,0.08381088,359.509654045105,0.08381088
1439.5501906309692,0.008041616,1439.5501906309692,1,385,279780,7.3024325,620.475,0.8670496493577957,0.0,0.09846012,363.5293290615082,0.09846012
1466.9827467255272,0.008106847,1466.9827467255272,1,386,282000,7.3011603,629.975,0.8389604240655899,0.0,0.10116297,367.61150002479553,0.10116297
1428.7369383383757,0.007979197,1428.7369383383757,1,387,283428,7.3015738,616.875,0.6569590270519257,0.0,0.097718515,371.6010961532593,0.097718515
1448.0484705676624,0.0071368096,1448.0484705676624,1,388,286428,7.29303,624.725,0.0008013248443603516,0.0,0.07359846,375.4863541126251,0.07359846
1451.589088893637,0.007449477,1451.589088893637,1,389,289428,7.27495,631.875,0.6984637379646301,0.0,0.089892454,379.45167303085327,0.089892454
1500.7667827110174,0.007878337,1500.7667827110174,1,390,292293,7.2568965,649.85,0.8834065943956375,0.0,0.086271316,383.4176239967346,0.086271316
1556.7551692977227,0.008248008,1556.7551692977227,1,391,295293,7.2539067,667.6,-0.028352737426757812,0.0,0.068621114,387.4557020664215,0.068621114
1500.8374958452482,0.0075075896,1500.8374958452482,2,393,297273,7.2564564,648.275,0.7966671139001846,0.0,0.104935706,391.5033526420593,0.104935706
1496.5122742826645,0.0084739905,1496.5122742826645,2,395,301596,7.24554,645.9,0.6425155401229858,0.0,0.082729,395.58503890037537,0.082729
1493.5136840889381,0.007571971,1493.5136840889381,1,396,304596,7.2515244,645.9,0.04401761293411255,0.0,0.08082366,399.4254102706909,0.08082366
1507.3978626116145,0.009067617,1507.3978626116145,1,397,306522,7.242615,652.225,0.8024351447820663,0.0,0.109605104,403.36553597450256,0.109605104
1512.8680004711605,0.008773813,1512.8680004711605,1,398,309522,7.2239375,652.225,-0.10773849487304688,0.0,0.08928174,407.65716004371643,0.08928174
1545.675258596688,0.007667287,1545.675258596688,1,399,312522,7.213944,663.0,-0.08312869071960449,0.0,0.07814966,411.64461374282837,0.07814966
