# {"env_id": "Walker2d-v2", "t_start": 1551134443.1514215} 
r,l,t
-0.950622,20,6.541129
-10.704759,15,6.55808
-4.190925,28,6.585927
-1.574961,14,6.600511
-2.635987,11,6.611265
-0.957082,27,6.638531
-4.546177,24,6.661179
-2.189664,9,6.670286
36.073958,54,6.725405
-4.639212,25,6.75897
-5.532937,9,6.769861
-0.813903,17,6.791292
1.077096,14,6.807017
-1.11453,15,6.821504
-3.753174,19,6.839191
2.075757,46,6.880711
-4.520786,10,6.889916
-1.025518,12,6.901734
-11.002104,19,6.91919
-2.27578,10,6.92814
9.305196,46,6.979884
0.449479,21,7.000211
-7.29494,18,7.0222
-2.338,10,7.033881
0.009655,23,7.057974
4.335667,24,7.090038
3.136161,16,7.109767
6.467928,18,7.127979
3.714549,23,7.151907
-1.862686,9,7.161746
2.38708,20,7.181771
-2.528086,11,7.193053
3.441865,20,7.212781
-1.711466,17,7.230941
2.777606,16,7.248207
-11.743176,18,7.265435
-0.724844,11,7.276886
-2.077759,28,7.308028
-3.64237,23,7.33481
-4.771639,11,7.34729
-0.976062,19,7.366259
6.972596,22,7.388183
3.620958,14,7.402269
-0.19656,14,7.422385
-0.423849,12,7.438095
-9.021583,15,7.45698
-0.672407,14,7.471602
-5.732654,17,7.488582
-7.905544,21,7.516026
-2.355801,12,7.531936
-11.640927,19,7.556596
7.490405,40,7.605645
-5.347794,13,7.624713
8.46758,23,8.146879
-0.92977,14,8.164997
-1.415067,18,8.186964
8.022023,25,8.215306
-4.70953,20,8.242416
7.458697,25,8.273411
-1.609479,8,8.282876
-3.214236,8,8.291318
-3.476444,7,8.298833
-1.594119,18,8.319109
7.231378,20,8.340611
4.628182,25,8.367647
4.680264,19,8.38845
-0.275168,27,8.418082
-1.390865,21,8.441489
0.362953,17,8.459656
2.806932,22,8.483428
6.213602,24,8.508084
-3.305673,19,8.529195
-2.908894,22,8.552314
-5.543817,27,8.579512
-4.941339,24,8.602199
-2.765641,11,8.613217
2.826782,28,8.639141
1.464681,14,8.653943
8.068502,29,8.682984
-2.166301,26,8.708712
3.937638,25,8.735372
-3.10995,16,8.752918
9.247434,25,8.783222
-3.61729,8,8.792084
-0.373422,10,8.803627
-5.775664,13,8.820962
-0.017218,15,8.838917
-1.337097,15,8.857415
3.288841,24,8.88925
46.631597,56,8.948624
3.885954,22,8.970952
9.909487,26,8.999646
-2.486366,17,9.019144
-2.48873,15,9.036439
3.968612,18,9.056829
14.807294,31,9.086967
-0.790587,12,9.099877
-6.272254,10,9.111269
7.156888,41,9.156559
-6.162468,11,9.168525
0.389447,29,9.198201
-4.966693,24,9.222312
1.981625,14,9.237048
-3.790106,12,9.250164
3.598956,15,9.371094
7.762752,24,9.402174
0.287176,30,9.434582
2.801607,15,9.449445
-0.729397,10,9.458957
-3.214883,9,9.4674
5.766721,37,9.50193
-3.08223,15,9.51632
1.189873,22,9.539953
4.564938,21,9.561909
0.178838,44,9.611549
-5.826153,28,9.643901
15.359438,27,9.671203
8.016268,33,9.704332
3.210239,18,9.722198
9.315554,26,9.752024
-1.292299,13,9.768401
4.51729,16,9.787039
-0.21321,37,9.823881
-2.033603,15,9.838545
3.938891,14,9.852049
-1.858455,11,9.864162
-5.57799,22,9.887669
1.526391,19,9.9063
6.958422,37,9.953304
-6.211965,21,9.978885
65.888172,71,10.06292
8.001394,27,10.091784
2.964277,14,10.105693
-0.876554,10,10.116607
-2.696522,14,10.133947
0.085085,15,10.15212
-0.778396,11,10.162387
3.052901,12,10.176952
-1.117776,15,10.192704
-7.58076,11,10.202398
6.704469,21,10.222643
5.170162,23,10.246181
9.592001,27,10.273181
1.659492,13,10.28648
-5.950951,14,10.299888
-1.350154,14,10.313764
7.569727,31,10.345773
-2.473776,8,10.354365
-1.726818,11,10.365772
6.794267,28,10.395287
-0.793482,14,10.409236
-1.839588,17,10.428816
2.703631,19,10.454895
2.936465,21,11.109273
3.188304,23,11.136522
1.245667,13,11.152141
8.843298,33,11.191697
-1.29844,8,11.201164
-5.468422,21,11.22503
0.314897,18,11.244666
4.023448,21,11.268112
3.112607,27,11.296058
1.039022,12,11.308904
0.332859,10,11.319586
2.3018,12,11.332396
5.217266,17,11.35044
2.760621,27,11.377965
3.363615,13,11.390707
9.854167,27,11.415504
12.617818,27,11.440496
12.058795,39,11.475721
-2.714646,15,11.493328
6.542607,22,11.515813
5.288759,15,11.530431
1.436149,29,11.560422
7.008045,21,11.581961
6.779943,27,11.609043
5.143802,39,11.652093
7.039916,25,11.679747
-4.609547,13,11.692634
-5.924856,17,11.708556
4.364342,26,11.734912
7.585461,36,11.779962
1.635574,14,11.799046
22.338761,51,11.856765
6.155097,29,11.8908
0.523234,27,11.917811
0.019758,38,11.954962
2.243732,16,11.976627
0.702034,10,11.990269
28.622554,34,12.029047
7.504399,47,12.089276
-3.862754,9,12.10131
2.429285,19,12.123103
23.912069,44,12.168612
-10.559326,17,12.185843
5.056297,29,12.322441
11.545569,32,12.356626
-0.134505,18,12.373631
-0.492404,18,12.394196
-3.661644,12,12.405965
12.322759,29,12.437466
11.219582,41,12.482733
6.242786,15,12.499215
-3.302531,21,12.520241
8.666508,25,12.551056
1.481842,16,12.568469
-0.1491,12,12.580956
-1.271419,21,12.601178
1.15689,23,12.625117
-3.09472,11,12.636214
14.630588,35,12.672616
6.026231,17,12.690722
-2.946462,20,12.713738
-3.946008,10,12.725381
-6.84159,11,12.735562
-3.311948,11,12.748933
4.270683,22,12.770195
16.905417,57,12.832183
5.10846,20,12.852091
-4.484901,20,12.871975
5.074619,31,12.903477
-3.709348,13,12.916307
7.104189,31,12.957891
7.123568,19,12.977179
0.253861,11,12.988647
36.436937,68,13.057652
7.363002,18,13.077132
-2.255368,26,13.102934
1.494484,11,13.115897
17.53528,54,13.176422
3.880804,21,13.198263
0.639942,10,13.207383
2.926968,13,13.21921
4.829393,31,13.249321
1.434473,20,13.269984
3.164484,15,13.287014
28.657939,55,13.351341
47.039355,90,13.562749
-1.342667,28,13.596611
6.71415,17,13.618991
0.202176,13,13.636483
-3.455599,14,13.652967
2.737221,33,13.685279
-3.801713,20,13.706092
10.455166,37,13.756612
26.054438,36,13.793859
-1.489776,12,13.80637
5.501606,28,13.835775
3.649263,17,13.853749
31.250221,42,13.899052
5.139749,18,13.917502
6.955978,25,13.944393
-2.703085,8,13.953937
16.738396,52,14.00715
21.279032,39,14.053013
229.282836,162,14.223909
6.412829,19,14.243103
25.137676,43,14.285393
45.332144,67,14.351846
7.335745,21,14.376025
-2.719565,10,14.386087
0.63372,22,14.407187
7.030595,21,14.426968
39.399898,42,14.465822
-3.7074,18,14.482491
24.794292,42,14.527385
42.95644,56,14.591409
-0.094592,14,14.606717
-4.662682,18,15.086196
24.904318,40,15.132241
8.939455,33,15.171062
-5.523315,22,15.193259
15.051689,33,15.232048
197.179621,113,15.350648
9.52257,39,15.389189
5.930696,34,15.426906
2.681233,13,15.441486
12.49207,29,15.473853
-3.180719,11,15.485848
4.501969,18,15.504973
9.830904,68,15.586962
15.793637,43,15.631598
23.026835,54,15.682628
-1.440725,12,15.694758
12.976942,33,15.725237
29.274407,41,15.763928
-1.096302,9,15.77275
28.419462,63,15.837228
1.318717,27,15.8652
6.94919,21,15.886475
7.723373,45,15.939288
11.746325,37,15.985752
13.815379,29,16.019112
10.538353,31,16.051262
6.412952,26,16.078544
6.606276,21,16.102152
3.48904,15,16.11862
38.429303,71,16.301394
1.688848,26,16.335573
-2.691595,10,16.347737
40.81682,66,16.418618
21.756708,39,16.460865
5.541982,27,16.488344
35.433733,66,16.55353
0.59105,38,16.595336
10.714589,30,16.630969
11.420847,98,16.74364
37.078155,58,16.800727
1.377956,26,16.826258
11.355685,26,16.851244
51.165687,105,16.961308
45.904209,81,17.05294
18.174315,70,17.123747
2.955287,27,17.152143
-3.943961,12,17.164984
3.635793,26,17.190837
46.188966,91,17.28302
2.738954,17,17.300894
0.021767,31,17.342402
35.62825,52,17.508419
-3.56975,14,17.523876
10.174189,31,17.560489
264.17142,166,17.756334
6.440523,19,17.776789
7.584545,23,17.805382
-3.273597,15,17.819458
1.673326,11,17.834438
232.508884,142,17.99616
-2.803982,28,18.025926
-0.663525,13,18.040462
-2.103865,14,18.056164
3.137451,15,18.0719
6.391285,23,18.095239
21.11249,62,18.160733
3.324244,16,18.181339
7.778093,19,18.202644
94.551977,85,18.287352
6.658854,20,18.305986
22.259064,73,18.38024
33.468455,41,18.423717
-1.223712,9,18.433753
21.440596,34,18.469865
10.411952,29,18.499763
8.967724,32,18.536407
3.31227,20,18.560293
23.389624,58,18.630305
64.243875,108,19.216565
-2.82209,24,19.24142
3.474983,28,19.271127
30.391632,74,19.344352
1.432948,14,19.36255
53.22026,78,19.451831
83.253629,78,19.540002
8.249655,28,19.567109
28.428672,40,19.604801
4.357541,24,19.628292
27.103003,38,19.664282
26.430709,44,19.706086
19.539513,54,19.779992
37.954323,53,19.836323
69.594414,80,19.91708
20.820367,27,19.941798
-0.245155,10,19.951168
25.985403,32,19.982933
-1.244611,10,19.996426
5.630804,18,20.019149
-2.572412,34,20.051874
28.594689,54,20.107987
88.171443,147,20.356834
26.665724,66,20.433288
-2.22042,10,20.444094
41.356448,56,20.500862
11.079485,38,20.537276
15.160408,31,20.568942
46.212844,57,20.623804
2.44088,17,20.640997
4.983712,16,20.655417
4.683207,18,20.672711
81.152121,99,20.771802
-1.544731,15,20.786397
-4.74136,36,20.822058
11.741063,27,20.849099
33.70934,58,20.908205
9.982064,28,20.942579
33.447722,96,21.058427
0.706549,14,21.071567
15.003367,38,21.106716
-0.737492,10,21.11669
3.610693,19,21.134932
9.873552,22,21.156009
-1.365947,15,21.170809
29.420428,46,21.215926
2.601934,19,21.234383
72.390519,93,21.338956
321.947896,222,21.700449
12.525395,23,21.723408
8.243267,61,21.780337
67.117558,116,21.896971
19.473418,67,21.965837
26.250438,56,22.025769
258.787353,210,22.232193
-0.734428,21,22.253032
25.876112,76,22.327841
216.059083,127,22.456422
68.319413,113,23.021668
89.311864,149,23.204091
12.784189,42,23.245658
212.165741,155,23.397
26.326136,57,23.450978
47.143226,83,23.524293
1.931128,11,23.534108
240.881869,156,23.670045
11.771672,51,23.716591
19.634862,60,23.777758
62.284138,72,23.847965
40.582132,89,23.942044
256.926153,167,24.211394
41.194694,47,24.261576
159.300958,140,24.40782
38.564116,79,24.500547
282.440515,205,24.690729
34.920233,63,24.7455
131.449635,123,24.86356
36.366372,82,24.94505
7.962456,25,24.972577
210.125724,146,25.231846
10.771584,33,25.26784
39.775726,66,25.342492
217.265618,145,25.497672
46.507497,86,25.613443
239.261795,138,25.765299
194.891553,127,25.89239
41.455776,53,25.945893
-0.011005,20,25.964791
216.230714,135,26.111348
-0.067834,30,26.140275
38.028915,56,26.194157
2.949367,20,26.219642
28.389701,65,26.288223
25.465667,63,26.774512
16.356919,58,26.833353
76.540258,147,26.976385
10.452112,22,27.001849
198.088289,190,27.186024
72.853582,102,27.281916
192.181582,139,27.421
49.324035,85,27.499368
126.145883,135,27.622283
8.588079,33,27.658674
291.459614,177,27.942409
99.569992,160,28.121541
16.993345,26,28.149666
234.630864,199,28.364149
102.743762,141,28.515493
4.779675,23,28.540229
8.636524,20,28.56196
47.008635,99,28.663234
30.086291,75,28.744933
186.548043,123,28.868143
164.75056,209,29.193906
226.232727,139,29.339549
65.419216,101,29.448636
42.974244,58,29.51088
48.628727,162,29.695302
194.189671,112,29.83146
258.232195,293,30.139566
272.041202,170,30.758517
328.001105,326,31.096916
227.184305,139,31.241026
351.158952,265,31.528718
113.473421,157,31.792935
34.545848,98,31.896584
7.204342,18,31.916506
260.718712,165,32.099895
37.882559,77,32.184422
38.74547,50,32.236739
212.235381,130,32.372122
250.735539,196,32.56878
