EpLenMean,EpThisIter,EpRewMean,entloss,TimestepsSoFar,TimeElapsed,EpTrueRewMean,surrgain,ev_tdlam_before,meankl,EpisodesSoFar,optimgain,entropy
754.65,1,2000.01254658416,0.0,549081,698.266587972641,2000.01254658416,0.09005547,0.8627342879772186,0.008034082,512,0.09005547,7.4151487
748.1,1,1988.4706307803904,0.0,551295,702.1628239154816,1988.4706307803904,0.09480459,0.8590276092290878,0.008031115,513,0.09480459,7.4343424
726.325,2,1935.7314840800987,0.0,554682,706.0041444301605,1935.7314840800987,0.089714006,0.9221583977341652,0.008731969,515,0.089714006,7.4635744
722.325,1,1936.066025339745,0.0,557202,709.8782472610474,1936.066025339745,0.094867334,0.9354396462440491,0.009359618,516,0.094867334,7.4415436
706.9,2,1900.5801771076458,0.0,560133,713.7794513702393,1900.5801771076458,0.10197282,0.9238234534859657,0.009101888,518,0.10197282,7.4621544
686.45,2,1831.10911310207,0.0,563679,717.6663467884064,1831.10911310207,0.228416,0.852485790848732,0.009049479,520,0.228416,7.43779
693.575,1,1855.536218771147,0.0,566679,721.5116515159607,1855.536218771147,0.08379276,0.3212890028953552,0.008735476,521,0.08379276,7.4217987
674.725,2,1797.0450523505983,0.0,569619,725.4124979972839,1797.0450523505983,0.076983586,0.9019835665822029,0.008501155,523,0.076983586,7.4185634
677.125,1,1808.761721746902,0.0,571770,729.2423822879791,1808.761721746902,0.08589901,0.9196553006768227,0.008596407,524,0.08589901,7.4012465
689.55,1,1853.2042148852106,0.0,574770,733.1034278869629,1853.2042148852106,0.06721181,0.2634156346321106,0.00862314,525,0.06721181,7.4276886
692.85,2,1870.5386267534982,0.0,578970,736.9734380245209,1870.5386267534982,0.073157296,0.6638120412826538,0.008187582,527,0.073157296,7.4149776
679.15,2,1849.8928581248322,0.0,582747,740.9548914432526,1849.8928581248322,0.1097651,0.794842392206192,0.00863014,529,0.1097651,7.4098544
690.575,1,1896.329609621594,0.0,585513,744.8583581447601,1896.329609621594,0.10094101,0.8702756315469742,0.008795509,530,0.10094101,7.3924108
707.75,1,1951.8181776932674,0.0,588513,748.8826010227203,1951.8181776932674,0.07720153,0.07828539609909058,0.010936348,531,0.07720153,7.3983192
711.725,2,1959.4309602036187,0.0,592878,752.9878890514374,1959.4309602036187,0.08044659,0.655261367559433,0.007702971,533,0.08044659,7.406312
718.275,2,1986.3354514611976,0.0,596805,757.0263559818268,1986.3354514611976,0.08241541,0.6014399826526642,0.008489029,535,0.08241541,7.37463
720.85,3,1982.5100103780685,0.0,600573,760.9100081920624,1982.5100103780685,0.09066979,0.8191463351249695,0.008867954,538,0.09066979,7.3605213
724.7,1,1999.5768502970889,0.0,603573,764.8105039596558,1999.5768502970889,0.073162265,0.14061200618743896,0.008303307,539,0.073162265,7.3694463
725.95,1,2012.0673768781423,0.0,606573,768.7427911758423,2012.0673768781423,0.076117374,0.06515681743621826,0.008698497,540,0.076117374,7.352357
721.775,1,2004.2874005524204,0.0,608370,772.722906589508,2004.2874005524204,0.08859258,0.9086623638868332,0.010321814,541,0.08859258,7.3769574
721.775,1,2016.925492033771,0.0,611370,776.7178897857666,2016.925492033771,0.07010172,0.21118628978729248,0.008797741,542,0.07010172,7.396602
741.85,2,2080.640468553541,0.0,615150,780.7862861156464,2080.640468553541,0.079481825,0.5022097826004028,0.008723011,544,0.079481825,7.389723
741.85,1,2078.62049723854,0.0,618150,784.6417751312256,2078.62049723854,0.084791765,0.49790042638778687,0.008933082,545,0.084791765,7.3998446
740.425,1,2081.0456124848156,0.0,620979,788.4594287872314,2081.0456124848156,0.09494044,0.6503375768661499,0.008430157,546,0.09494044,7.3927007
734.475,1,2059.651079549807,0.0,622986,792.2984325885773,2059.651079549807,0.16635704,0.6821516454219818,0.009679321,547,0.16635704,7.396973
718.175,2,2021.262132105398,0.0,627030,796.1497898101807,2021.262132105398,0.084958,0.6299575865268707,0.009765161,549,0.084958,7.4046025
704.6,2,1971.5609662125134,0.0,630840,800.1037983894348,1971.5609662125134,0.09121275,0.6286244690418243,0.010038517,551,0.09121275,7.385436
702.375,1,1959.664621336387,0.0,633366,804.1244547367096,1959.664621336387,0.10006797,0.8562358319759369,0.009540781,552,0.10006797,7.389144
704.375,2,1960.190659662458,0.0,638784,808.0424666404724,1960.190659662458,0.069091395,0.5520630478858948,0.008167227,554,0.069091395,7.405409
725.85,1,2027.3609121028144,0.0,641784,811.8779587745667,2027.3609121028144,0.0868895,0.23405826091766357,0.0097087035,555,0.0868895,7.35791
724.825,1,2022.0890257547471,0.0,644181,815.8274149894714,2022.0890257547471,0.08717644,0.6706248223781586,0.009514958,556,0.08717644,7.3535724
729.25,1,2035.5643790901468,0.0,647181,819.8251490592957,2035.5643790901468,0.05417701,0.021633446216583252,0.009524937,557,0.05417701,7.32463
729.825,2,2060.063754842935,0.0,650712,823.865040063858,2060.063754842935,0.09076166,0.7997732013463974,0.008598523,559,0.09076166,7.3089433
750.275,1,2127.3553204577256,0.0,653712,827.7734286785126,2127.3553204577256,0.079869166,0.1721971035003662,0.008741422,560,0.079869166,7.305006
750.275,1,2116.9922574540024,0.0,656712,831.5684418678284,2116.9922574540024,0.068541095,0.040952205657958984,0.009843233,561,0.068541095,7.3187995
756.15,1,2133.6300536147196,0.0,659712,835.5998377799988,2133.6300536147196,0.09447131,0.36213552951812744,0.008796342,562,0.09447131,7.308959
773.175,2,2198.9277840610193,0.0,664551,839.560825586319,2198.9277840610193,0.12497221,0.8992527201771736,0.00934539,564,0.12497221,7.3275113
747.15,2,2126.108694041398,0.0,667428,843.6544194221497,2126.108694041398,0.11786436,0.9480640441179276,0.008503914,566,0.11786436,7.320926
762.15,1,2172.766232554063,0.0,670428,847.5926072597504,2172.766232554063,0.08094105,0.34840714931488037,0.008935895,567,0.08094105,7.290361
770.275,1,2189.451966177531,0.0,673428,851.4025845527649,2189.451966177531,0.08226985,0.23208004236221313,0.009949002,568,0.08226985,7.2775874
780.675,1,2219.9635537809327,0.0,676428,855.237823009491,2219.9635537809327,0.08359795,-0.013361930847167969,0.009711347,569,0.08359795,7.281734
782.625,1,2201.648327641925,0.0,679428,859.1197123527527,2201.648327641925,0.07847169,0.4167284369468689,0.00889754,570,0.07847169,7.285326
782.625,1,2198.296996670798,0.0,682428,862.9342687129974,2198.296996670798,0.075357825,0.24992668628692627,0.008886037,571,0.075357825,7.3124423
784.65,2,2198.2357932623154,0.0,687036,866.7590670585632,2198.2357932623154,0.087218046,0.6717886030673981,0.009434794,573,0.087218046,7.310669
784.65,1,2204.5200981833045,0.0,690036,870.5831046104431,2204.5200981833045,0.10585086,0.7366273999214172,0.008920456,574,0.10585086,7.3186
801.925,1,2251.5066475102876,0.0,693036,874.4906094074249,2251.5066475102876,0.08382058,0.4292004108428955,0.009343713,575,0.08382058,7.3299403
807.425,1,2277.016582335777,0.0,696036,878.6751706600189,2277.016582335777,0.08108405,-0.06745898723602295,0.0088013355,576,0.08108405,7.314758
818.8,1,2315.1291091954613,0.0,698040,882.7690069675446,2315.1291091954613,0.1036412,0.9260648265480995,0.009130983,577,0.1036412,7.2945075
828.775,2,2356.9122162164704,0.0,703026,886.6732504367828,2356.9122162164704,0.103501275,0.9183467999100685,0.007835259,579,0.103501275,7.3024898
819.675,1,2329.092207403898,0.0,704934,890.5806586742401,2329.092207403898,0.101955354,0.8648859858512878,0.010049641,580,0.101955354,7.3018966
794.175,3,2246.6728581833295,0.0,709671,894.5733170509338,2246.6728581833295,0.1050736,0.8105006366968155,0.009953191,583,0.1050736,7.283321
812.675,1,2313.1546284305855,0.0,712671,898.6954798698425,2313.1546284305855,0.07701163,0.15358096361160278,0.009152597,584,0.07701163,7.2986493
803.375,1,2301.273651837074,0.0,714555,902.5797777175903,2301.273651837074,0.10944938,0.5413351655006409,0.0088785095,585,0.10944938,7.30957
787.65,2,2257.554942296626,0.0,717504,906.4416732788086,2257.554942296626,0.08707464,0.8706964254379272,0.009334045,587,0.08707464,7.3234854
778.0,2,2233.7462692488625,0.0,720390,910.2948572635651,2233.7462692488625,0.097797416,0.9022850692272186,0.008836322,589,0.097797416,7.3374624
778.0,1,2238.2776683084803,0.0,723390,914.1918528079987,2238.2776683084803,0.092487976,-0.28330862522125244,0.010337053,590,0.092487976,7.3281255
796.25,1,2284.517948964337,0.0,726390,918.1645369529724,2284.517948964337,0.07477243,0.5253851115703583,0.00900103,591,0.07477243,7.351514
799.1,2,2304.975525586625,0.0,731676,922.1042778491974,2304.975525586625,0.0642648,0.19624018669128418,0.009524131,593,0.0642648,7.359073
799.1,1,2312.530769297765,0.0,734676,926.057422876358,2312.530769297765,0.08995181,0.7978624701499939,0.0082426295,594,0.08995181,7.370853
780.225,2,2264.5439430097676,0.0,737808,930.314929485321,2264.5439430097676,0.09709738,0.7846148461103439,0.008636223,596,0.09709738,7.359985
766.5,2,2219.1839904031367,0.0,741672,934.4210283756256,2219.1839904031367,0.09221073,0.9137858897447586,0.009756738,598,0.09221073,7.3686566
768.45,2,2232.3769320065485,0.0,745926,938.3621480464935,2232.3769320065485,0.1142274,0.8785906732082367,0.009826453,600,0.1142274,7.371948
760.8,1,2223.134896984746,0.0,748008,942.4249632358551,2223.134896984746,0.08151488,0.8895281180739403,0.008395061,601,0.08151488,7.402817
746.575,2,2187.117786894698,0.0,752031,946.5307559967041,2187.117786894698,0.0792432,0.6688871383666992,0.009649834,603,0.0792432,7.4002843
744.15,2,2175.8362352513295,0.0,755151,950.4828844070435,2175.8362352513295,0.102574535,0.8391680717468262,0.010090477,605,0.102574535,7.425049
756.025,1,2204.3592266614783,0.0,758151,954.4869635105133,2204.3592266614783,0.08498557,0.5565390884876251,0.00969332,606,0.08498557,7.4080844
729.325,2,2130.17394322579,0.0,760947,958.5940570831299,2130.17394322579,0.1062099,0.868203729391098,0.0090244375,608,0.1062099,7.393494
714.775,1,2077.833839384332,0.0,762201,962.516548871994,2077.833839384332,0.08185245,0.8392733335494995,0.009422813,609,0.08185245,7.377881
703.575,1,2063.452560348035,0.0,763857,966.5275967121124,2063.452560348035,0.09443307,0.912426121532917,0.009201338,610,0.09443307,7.338563
668.7,2,1954.4535111368575,0.0,765672,970.5580942630768,1954.4535111368575,0.13584721,0.822029635310173,0.009343964,612,0.13584721,7.3412633
678.775,1,1990.025581365117,0.0,768489,974.5811157226562,1990.025581365117,0.093056604,0.912250742316246,0.008934744,613,0.093056604,7.3283854
678.775,1,1994.8033238274882,0.0,771489,978.4755461215973,1994.8033238274882,0.07880771,-0.007769942283630371,0.009120784,614,0.07880771,7.3311033
660.05,2,1954.244470532196,0.0,775242,982.4660220146179,1954.244470532196,0.10579598,0.918132022023201,0.009315302,616,0.10579598,7.322436
659.8,1,1956.9225479253455,0.0,777216,986.5121066570282,1956.9225479253455,0.11160341,0.7961657047271729,0.008889532,617,0.11160341,7.3231845
665.925,1,1985.8488979289032,0.0,780216,990.6769664287567,1985.8488979289032,0.08979881,0.5832403898239136,0.00980636,618,0.08979881,7.281066
653.475,1,1949.7899253682147,0.0,781443,994.5839760303497,1949.7899253682147,0.09802744,0.8927846401929855,0.008750879,619,0.09802744,7.2932262
661.6,2,1978.8391242096695,0.0,786765,998.4520983695984,1978.8391242096695,0.13016853,0.9149933159351349,0.009771628,621,0.13016853,7.2968884
682.9,2,2064.2913742261685,0.0,791619,1002.4530940055847,2064.2913742261685,0.08950594,0.484011173248291,0.010139789,623,0.08950594,7.2717767
683.9,2,2051.4900713631496,0.0,796623,1006.3738689422607,2051.4900713631496,0.074381426,0.05804389715194702,0.009202746,625,0.074381426,7.243901
690.875,1,2069.576400692006,0.0,798870,1010.4187767505646,2069.576400692006,0.10173072,0.8364843875169754,0.008935847,626,0.10173072,7.2496295
703.05,1,2118.368012001758,0.0,801870,1014.4761579036713,2118.368012001758,0.08305766,0.33741551637649536,0.009443913,627,0.08305766,7.2426105
711.475,2,2153.9822598512756,0.0,805767,1018.6056082248688,2153.9822598512756,0.09955798,0.9243050068616867,0.009004768,629,0.09955798,7.2499866
690.85,2,2108.565374583416,0.0,809292,1024.7360000610352,2108.565374583416,0.10074724,0.8670423477888107,0.009472474,631,0.10074724,7.2620206
696.8,1,2120.0562850679526,0.0,812292,1032.107230424881,2120.0562850679526,0.06788045,0.2244647741317749,0.009951562,632,0.06788045,7.2706304
681.9,1,2074.2277594369066,0.0,813504,1039.4585716724396,2074.2277594369066,0.09468579,0.9193528071045876,0.009809904,633,0.09468579,7.2439
681.025,1,2081.2579890923917,0.0,816399,1046.0524258613586,2081.2579890923917,0.10484016,0.9359157606959343,0.009738464,634,0.10484016,7.185609
685.075,1,2092.6827625610863,0.0,818505,1052.342511177063,2092.6827625610863,0.09958412,0.879684329032898,0.009653563,635,0.09958412,7.1816854
677.775,1,2061.2869873811314,0.0,819141,1058.5850684642792,2061.2869873811314,0.07727592,0.9694105684757233,0.008510016,636,0.07727592,7.182051
680.825,1,2075.8271661636877,0.0,822141,1064.9877438545227,2075.8271661636877,0.1169994,0.8096204102039337,0.009521051,637,0.1169994,7.159489
695.575,1,2124.4492175926102,0.0,825141,1071.7009835243225,2124.4492175926102,0.086838014,-0.06427919864654541,0.008990421,638,0.086838014,7.1100945
700.075,1,2137.1843476221597,0.0,828141,1078.0238020420074,2137.1843476221597,0.10073327,0.9416336603462696,0.009702252,639,0.10073327,7.1446695
697.9,2,2138.958320876081,0.0,831756,1084.318273305893,2138.958320876081,0.097273156,0.9385539256036282,0.009300241,641,0.097273156,7.1088705
689.05,1,2118.7726776097475,0.0,833694,1090.6024057865143,2118.7726776097475,0.10419056,0.8445225656032562,0.009551374,642,0.10419056,7.161943
691.8,2,2141.7169835620925,0.0,837237,1096.941837310791,2141.7169835620925,0.10808398,0.9135364890098572,0.009139501,644,0.10808398,7.150805
688.675,2,2137.555055792111,0.0,840792,1103.2511684894562,2137.555055792111,0.103538856,0.9131596237421036,0.010757854,646,0.103538856,7.1021595
681.625,2,2098.4897379893673,0.0,842742,1109.5887413024902,2098.4897379893673,0.08663663,0.9406130202114582,0.009065758,648,0.08663663,7.1033974
695.5,2,2161.9655540183685,0.0,847317,1115.875211238861,2161.9655540183685,0.10495567,0.5669755339622498,0.009570852,650,0.10495567,7.078063
691.55,2,2156.1736324052017,0.0,848658,1122.215026140213,2156.1736324052017,0.11118316,0.8999766632914543,0.009943267,652,0.11118316,7.0853915
683.175,1,2132.5840634471474,0.0,850470,1128.5174560546875,2132.5840634471474,0.10077705,0.8728349208831787,0.009453811,653,0.10077705,7.082338
683.175,1,2136.560179327419,0.0,853470,1134.7797906398773,2136.560179327419,0.11310446,0.6178028583526611,0.010286947,654,0.11310446,7.087648
676.75,2,2108.316126911498,0.0,856452,1141.0475318431854,2108.316126911498,0.1145146,0.9398509711027145,0.010536647,656,0.1145146,7.0378556
685.3,1,2131.402016435949,0.0,859452,1147.2327992916107,2131.402016435949,0.092048466,0.2822192311286926,0.008276939,657,0.092048466,7.0257406
680.625,1,2121.4284390142793,0.0,861891,1153.400348186493,2121.4284390142793,0.10084279,0.9199587851762772,0.010022824,658,0.10084279,7.019853
678.725,1,2112.718541991393,0.0,862890,1159.6204504966736,2112.718541991393,0.12053204,0.8983361944556236,0.00988336,659,0.12053204,6.9898243
659.15,3,2045.0266886700927,0.0,867717,1165.8219408988953,2045.0266886700927,0.0823865,0.666394829750061,0.009382099,662,0.0823865,6.9986615
659.15,1,2038.6787053015582,0.0,870717,1172.0048520565033,2038.6787053015582,0.07443042,0.26088452339172363,0.009807972,663,0.07443042,7.0144176
667.45,1,2076.036452441188,0.0,873717,1178.207748413086,2076.036452441188,0.06697231,0.34181326627731323,0.010271244,664,0.06697231,7.0292926
667.45,1,2083.0157305174284,0.0,876717,1184.5232951641083,2083.0157305174284,0.08755256,0.11327093839645386,0.00965278,665,0.08755256,6.9972095
673.725,1,2108.083910416004,0.0,879717,1190.8390836715698,2108.083910416004,0.062488846,0.20535951852798462,0.009158179,666,0.062488846,7.0059247
673.725,1,2105.052960984566,0.0,882717,1197.1816742420197,2105.052960984566,0.0876597,0.1525591015815735,0.010038432,667,0.0876597,6.975054
676.525,1,2114.6266174181233,0.0,885717,1203.5337562561035,2114.6266174181233,0.077766165,0.2553368806838989,0.0093772635,668,0.077766165,7.0086102
690.525,1,2158.180604945662,0.0,888630,1209.8710782527924,2158.180604945662,0.08744547,0.8391072005033493,0.00895201,669,0.08744547,6.9706426
697.1,1,2184.4521750653576,0.0,891630,1216.1823494434357,2184.4521750653576,0.10836476,-0.0625615119934082,0.009842637,670,0.10836476,6.968158
711.15,1,2215.459115093491,0.0,894630,1222.5400552749634,2215.459115093491,0.089061275,0.005299746990203857,0.0106563,671,0.089061275,6.9548993
711.15,1,2217.5165478832496,0.0,897630,1228.8656749725342,2217.5165478832496,0.079211146,0.10085183382034302,0.009953065,672,0.079211146,6.8822675
726.05,1,2265.0980406874214,0.0,900630,1235.131920337677,2265.0980406874214,0.07341868,0.2336311936378479,0.0097581595,673,0.07341868,6.898057
721.3,2,2243.5128508429943,0.0,905061,1241.4604361057281,2243.5128508429943,0.07884292,0.695762038230896,0.009228279,675,0.07884292,6.902175
741.0,1,2326.7974357018475,0.0,908061,1247.7290177345276,2326.7974357018475,0.076707244,0.15422850847244263,0.009465424,676,0.076707244,6.907485
718.325,2,2253.409653144323,0.0,911340,1254.0972707271576,2253.409653144323,0.10636364,0.8613217622041702,0.009608975,678,0.10636364,6.888121
707.35,2,2201.6408360721534,0.0,915123,1260.423654794693,2201.6408360721534,0.09141538,0.8414332270622253,0.009275086,680,0.09141538,6.9009843
719.725,1,2244.999994172054,0.0,918123,1266.776781320572,2244.999994172054,0.06278674,0.06409949064254761,0.010171879,681,0.06278674,6.954045
716.125,1,2229.0827221973655,0.0,919629,1273.474954366684,2229.0827221973655,0.09340225,0.9345312416553497,0.009839077,682,0.09340225,6.941023
725.375,2,2258.7798207893056,0.0,924282,1279.795500278473,2258.7798207893056,0.08846537,0.6390541195869446,0.009604331,684,0.08846537,6.9323564
728.225,1,2271.3151913980014,0.0,926877,1286.1177837848663,2271.3151913980014,0.095495,0.9314081743359566,0.009930854,685,0.095495,6.894819
742.375,1,2321.144476727884,0.0,929877,1292.483024597168,2321.144476727884,0.096817344,0.2989044785499573,0.010237386,686,0.096817344,6.894029
753.15,1,2353.7699505655573,0.0,932364,1298.835557460785,2353.7699505655573,0.10055448,0.8914667963981628,0.009489959,687,0.10055448,6.936279
755.5,2,2368.5136481014442,0.0,936402,1305.1726937294006,2368.5136481014442,0.08652049,0.6153336763381958,0.00990168,689,0.08652049,6.9457994
767.375,1,2403.8984761288993,0.0,939402,1311.5346460342407,2403.8984761288993,0.09523024,0.09717106819152832,0.011046579,690,0.09523024,6.9918814
785.175,1,2466.1431115454275,0.0,942402,1317.8874473571777,2466.1431115454275,0.6975108,0.9219128787517548,0.01123059,691,0.6975108,6.9907265
801.7,2,2525.931001335043,0.0,946674,1324.2536835670471,2525.931001335043,0.07815808,0.712879091501236,0.00959919,693,0.07815808,7.0134897
801.7,1,2523.9544476994733,0.0,949674,1330.60267162323,2523.9544476994733,0.08172418,0.15494340658187866,0.009948477,694,0.08172418,6.9691777
816.55,2,2582.3938888421003,0.0,954438,1336.9158561229706,2582.3938888421003,0.09136656,0.8792799040675163,0.010657463,696,0.09136656,6.9622974
816.55,1,2583.181904067865,0.0,957438,1343.3043446540833,2583.181904067865,0.075758815,0.15272945165634155,0.008387284,697,0.075758815,6.975338
812.625,1,2559.8557964287297,0.0,959406,1349.6672995090485,2559.8557964287297,0.084035195,0.8521066606044769,0.009454209,698,0.084035195,6.962399
823.225,2,2605.150987946531,0.0,964677,1355.9918863773346,2605.150987946531,0.098213054,0.8897122219204903,0.009359476,700,0.098213054,6.9881597
830.925,1,2631.915392413749,0.0,966342,1362.3142416477203,2631.915392413749,0.08757827,0.9193174168467522,0.009547424,701,0.08757827,6.995975
846.875,1,2688.1885666244443,0.0,969342,1368.6426177024841,2688.1885666244443,0.08235037,0.13116520643234253,0.00945285,702,0.08235037,7.047359
846.875,1,2695.208827291018,0.0,972342,1375.004335641861,2695.208827291018,0.075968094,0.22560089826583862,0.010795512,703,0.075968094,7.016541
846.875,1,2696.7272023195756,0.0,975342,1381.3244287967682,2696.7272023195756,0.08536706,0.06400388479232788,0.009826186,704,0.08536706,6.938597
834.6,2,2650.483676319597,0.0,979869,1387.6527132987976,2650.483676319597,0.0884399,0.7622840851545334,0.009256525,706,0.0884399,6.917302
834.6,1,2653.413349568723,0.0,982869,1394.029943227768,2653.413349568723,0.08349596,0.2044861912727356,0.010736876,707,0.08349596,6.9137006
834.6,1,2649.7765201420725,0.0,985869,1400.378814458847,2649.7765201420725,0.0775359,-0.022805333137512207,0.01082694,708,0.0775359,6.9080977
832.375,1,2646.2856135947236,0.0,988515,1406.7655982971191,2646.2856135947236,0.11349298,0.8652242571115494,0.00985273,709,0.11349298,6.89662
826.65,1,2623.0620620784166,0.0,990828,1413.1450862884521,2623.0620620784166,0.10085769,0.8580553233623505,0.01098128,710,0.10085769,6.8655357
826.65,1,2636.2773702801956,0.0,993828,1419.52303981781,2636.2773702801956,0.10455073,0.05439835786819458,0.010950396,711,0.10455073,6.8451104
826.65,1,2630.1042036130493,0.0,996828,1425.5001230239868,2630.1042036130493,0.08568806,0.4393742084503174,0.00828904,712,0.08568806,6.823073
826.65,2,2619.4585555230988,0.0,1002828,1431.266905784607,2619.4585555230988,0.07159511,0.18787932395935059,0.0120624835,714,0.07159511,6.820496
