TimestepsSoFar,EpRewMean,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entloss,meankl,EpThisIter,EpLenMean,optimgain,TimeElapsed,surrgain,entropy
516070,118.28003,2762,200.0,0.5812877714633942,0.0,0.0040333257,5,200.0,0.005412687,2489.187446832657,0.005412687,0.32933724
517070,122.956314,2767,200.0,0.5964080393314362,0.0,0.007757797,5,200.0,0.009574855,2494.3074100017548,0.009574855,0.3376058
518070,125.78861,2772,200.0,0.5722234547138214,0.0,0.006410177,5,200.0,0.008412276,2498.895721912384,0.008412276,0.36763075
519061,125.881516,2777,199.775,0.6603589057922363,0.0,0.0053447406,5,199.775,0.012779912,2503.734701871872,0.012779912,0.36261785
520061,128.73885,2782,199.775,0.69009068608284,0.0,0.0045136334,5,199.775,0.0066644102,2508.304002046585,0.0066644102,0.37058496
521057,128.2441,2787,199.675,0.8344703316688538,0.0,0.0038579558,5,199.675,0.0040974724,2513.988607406616,0.0040974724,0.36742342
522057,129.55928,2792,199.675,0.8850681632757187,0.0,0.0048900074,5,199.675,0.0053416677,2518.581447124481,0.0053416677,0.3654285
523256,127.33199,2798,199.65,0.7916726022958755,0.0,0.008345325,6,199.65,0.015692197,2523.7009930610657,0.015692197,0.37313312
524256,124.7947,2803,199.65,0.813237339258194,0.0,0.0053361366,5,199.65,0.007346285,2529.6001331806183,0.007346285,0.4148424
525256,123.648155,2808,199.65,0.8924611508846283,0.0,0.0042371443,5,199.65,0.0052504074,2534.6100780963898,0.0052504074,0.42387807
526256,121.18877,2813,199.875,0.5379463136196136,0.0,0.006118644,5,199.875,0.0046088053,2539.5266942977905,0.0046088053,0.44886392
527256,118.545456,2818,199.875,0.4637245535850525,0.0,0.0069743088,5,199.875,0.006993127,2545.0064010620117,0.006993127,0.4961394
528256,116.559494,2823,199.875,0.7764527052640915,0.0,0.0069406377,5,199.875,0.0077711884,2550.249421596527,0.0077711884,0.47995463
529256,112.58179,2828,199.975,0.518258273601532,0.0,0.007865808,5,199.975,0.010869556,2555.505445957184,0.010869556,0.46494165
530256,113.04435,2833,199.975,0.67573681473732,0.0,0.008088523,5,199.975,0.0118214525,2560.461306333542,0.0118214525,0.50315917
531456,110.61748,2839,200.0,0.33500468730926514,0.0,0.006000136,6,200.0,0.008102512,2565.7947449684143,0.008102512,0.47864646
532456,108.54885,2844,200.0,0.4944513440132141,0.0,0.0066745775,5,200.0,0.0102302255,2571.1430172920227,0.0102302255,0.5154758
533456,105.2865,2849,200.0,0.41969960927963257,0.0,0.008573748,5,200.0,0.01148426,2576.4584743976593,0.01148426,0.47835177
534456,103.19507,2854,200.0,0.369312584400177,0.0,0.006808893,5,200.0,0.009769487,2582.1988337039948,0.009769487,0.47012
535456,103.70653,2859,200.0,0.3913240432739258,0.0,0.005548143,5,200.0,0.012321823,2587.625388145447,0.012321823,0.5181663
536456,101.601524,2864,200.0,0.2834106683731079,0.0,0.006429515,5,200.0,0.0058944616,2593.198515176773,0.0058944616,0.5223166
537580,101.20066,2870,198.1,0.17282897233963013,0.0,0.008239466,6,198.1,0.01040907,2598.5753479003906,0.01040907,0.4666645
538580,102.19325,2875,198.1,0.45969629287719727,0.0,0.008824242,5,198.1,0.0116692,2603.6974697113037,0.0116692,0.51795554
539564,104.10596,2880,197.7,0.5478244125843048,0.0,0.0051747826,5,197.7,0.0074683074,2608.7150478363037,0.0074683074,0.47570774
540564,105.14409,2885,197.7,0.39846688508987427,0.0,0.007593534,5,197.7,0.0122414455,2613.6328110694885,0.0122414455,0.4871428
541564,103.55239,2890,197.7,0.23286128044128418,0.0,0.007872197,5,197.7,0.0074345423,2618.036238670349,0.0074345423,0.45584226
542552,105.03153,2895,197.4,0.2827078700065613,0.0,0.0065087657,5,197.4,0.0142434575,2623.247385263443,0.0142434575,0.43165684
543552,103.610886,2900,197.4,0.19477570056915283,0.0,0.0061182487,5,197.4,0.005858698,2628.5768740177155,0.005858698,0.4638687
544752,114.03945,2906,197.4,0.5827332437038422,0.0,0.0047902577,6,197.4,0.014714172,2633.6373059749603,0.014714172,0.45504516
545752,111.84078,2911,199.3,0.24457186460494995,0.0,0.0058143307,5,199.3,0.004881073,2638.8224127292633,0.004881073,0.44968086
546743,110.69907,2916,199.075,0.5979237258434296,0.0,0.007408159,5,199.075,0.013510221,2644.187621116638,0.013510221,0.4281248
547743,107.956955,2921,199.475,0.38475191593170166,0.0,0.008300708,5,199.475,0.01171322,2648.667633295059,0.01171322,0.44186643
548743,109.53086,2926,199.475,0.08955711126327515,0.0,0.00786561,5,199.475,0.008822882,2654.03062915802,0.008822882,0.47852087
549743,113.704056,2931,199.475,0.5668301284313202,0.0,0.0076457127,5,199.475,0.0066685844,2658.348037004471,0.0066685844,0.45982942
550743,114.931274,2936,199.775,0.47998708486557007,0.0,0.0075628515,5,199.775,0.009864609,2663.636468410492,0.009864609,0.4334851
551743,114.00779,2941,199.775,0.09890711307525635,0.0,0.008006413,5,199.775,0.010872085,2668.934631586075,0.010872085,0.43475735
552943,109.533104,2947,199.775,0.44132912158966064,0.0,0.0074477713,6,199.775,0.0068017407,2673.9666600227356,0.0068017407,0.4045747
553943,103.67515,2952,199.775,0.3849821090698242,0.0,0.005620595,5,199.775,0.0078730825,2679.462173938751,0.0078730825,0.41878483
554943,101.65016,2957,200.0,0.572862982749939,0.0,0.0051753023,5,200.0,0.006202209,2684.709559440613,0.006202209,0.40791023
555943,100.510086,2962,200.0,0.46956104040145874,0.0,0.005574636,5,200.0,0.010342233,2689.697845220566,0.010342233,0.4220931
556943,95.328384,2967,200.0,0.49427783489227295,0.0,0.0055198865,5,200.0,0.004694673,2694.8028519153595,0.004694673,0.39640442
557943,88.47673,2972,200.0,0.3465089797973633,0.0,0.0040382273,5,200.0,0.006738998,2700.545572042465,0.006738998,0.4360928
558943,80.07833,2977,200.0,0.28916287422180176,0.0,0.0073106503,5,200.0,0.01019438,2705.3178334236145,0.01019438,0.42747325
559943,75.40718,2982,200.0,-0.20719635486602783,0.0,0.008124614,5,200.0,0.0055687935,2710.267724275589,0.0055687935,0.4078552
561143,70.96889,2988,200.0,0.04463791847229004,0.0,0.00894893,6,200.0,0.0092485845,2715.179407596588,0.0092485845,0.37581867
562143,79.82697,2993,200.0,-0.15398776531219482,0.0,0.008479806,5,200.0,0.009671457,2720.317603111267,0.009671457,0.38579714
563118,83.40574,2998,199.375,-0.018568754196166992,0.0,0.0060454644,5,199.375,0.0068452633,2724.668449163437,0.0068452633,0.34752172
564072,95.665016,3003,198.225,-0.023999571800231934,0.0,0.008276077,5,198.225,0.008427026,2729.858566761017,0.008427026,0.3491554
565203,109.39907,3009,196.5,0.24736225605010986,0.0,0.010151625,6,196.5,0.012896266,2734.9570717811584,0.012896266,0.3486831
566119,121.6907,3014,194.4,0.2928488850593567,0.0,0.004677672,5,194.4,0.0034025216,2740.5116443634033,0.0034025216,0.33007544
567284,135.35893,3020,193.525,0.35103559494018555,0.0,0.0051793973,6,193.525,0.0047866935,2746.5463728904724,0.0047866935,0.31125954
568271,141.2598,3025,193.2,0.43210482597351074,0.0,0.008215265,5,193.2,0.018854864,2752.377720117569,0.018854864,0.33893922
569189,140.59944,3030,191.15,0.5598703920841217,0.0,0.0118120285,5,191.15,0.021741584,2758.1550662517548,0.021741584,0.34248295
570277,139.93167,3036,188.35,0.6391566693782806,0.0,0.008832404,6,188.35,0.00851753,2763.51105093956,0.00851753,0.3195204
571219,132.0837,3041,187.525,0.6470750272274017,0.0,0.007831711,5,187.525,0.0140634645,2768.21572470665,0.0140634645,0.32346833
572219,122.43428,3046,190.0,0.7603746503591537,0.0,0.007083009,5,190.0,0.008478897,2772.793476819992,0.008478897,0.34017098
573419,117.96753,3052,190.4,0.6913087069988251,0.0,0.009474397,6,190.4,0.0149353575,2778.1179671287537,0.0149353575,0.34935033
574419,115.2332,3057,193.0,0.36326688528060913,0.0,0.005731657,5,193.0,0.0031487988,2783.059149980545,0.0031487988,0.31948835
575419,110.80605,3062,193.475,0.6206056773662567,0.0,0.006574808,5,193.475,0.00994245,2788.1460106372833,0.00994245,0.2891361
576378,109.24941,3067,193.625,0.6090437769889832,0.0,0.0074946554,5,193.625,0.012228604,2793.9717814922333,0.012228604,0.32102066
577378,103.329834,3072,194.775,0.6387046575546265,0.0,0.005879783,5,194.775,0.006831648,2798.778378725052,0.006831648,0.34553933
578378,99.052635,3077,197.525,0.8968244418501854,0.0,0.009739191,5,197.525,0.01446495,2803.6666791439056,0.01446495,0.32544392
579578,100.18278,3083,198.975,0.14993923902511597,0.0,0.007105032,6,198.975,0.009748205,2808.532427549362,0.009748205,0.33790123
580578,92.35928,3088,198.975,0.4832764267921448,0.0,0.010287747,5,198.975,0.020546246,2813.898824930191,0.020546246,0.38021109
581578,84.77521,3093,198.975,0.1859445571899414,0.0,0.008747582,5,198.975,0.013217634,2818.451053380966,0.013217634,0.367679
582578,84.051735,3098,198.975,0.0764128565788269,0.0,0.0074615534,5,198.975,0.006142277,2823.145660161972,0.006142277,0.32702142
583578,87.47798,3103,199.05,0.157789945602417,0.0,0.0034385773,5,199.05,0.005374657,2827.906584739685,0.005374657,0.31333533
584549,90.850105,3108,199.275,0.24928289651870728,0.0,0.00770628,5,199.275,0.011751235,2832.642346382141,0.011751235,0.2881673
585723,103.99105,3114,198.625,0.3818303942680359,0.0,0.005422212,6,198.625,0.007731607,2837.829341173172,0.007731607,0.302593
586705,113.50041,3119,198.175,0.42527419328689575,0.0,0.008056082,5,198.175,0.016904024,2842.561214208603,0.016904024,0.2909715
587705,120.70394,3124,198.175,0.47039926052093506,0.0,0.0062304195,5,198.175,0.01028615,2847.2834997177124,0.01028615,0.2853451
588690,134.46365,3129,197.8,0.4609212279319763,0.0,0.004799968,5,197.8,0.0041539096,2852.6293733119965,0.0041539096,0.29342076
589650,144.63547,3134,196.8,0.6792202889919281,0.0,0.0057923114,5,196.8,0.007822222,2856.9425439834595,0.007822222,0.3025147
590817,154.19275,3140,195.975,0.5801958739757538,0.0,0.0063095894,6,195.975,0.014064536,2861.5533406734467,0.014064536,0.27009082
591817,156.59804,3145,196.7,0.38111352920532227,0.0,0.0071061132,5,196.7,0.00782044,2866.8532407283783,0.00782044,0.2552209
592817,158.04793,3150,197.2,0.7077818512916565,0.0,0.008690773,5,197.2,0.01203876,2871.8310375213623,0.01203876,0.2509749
593750,156.53677,3155,195.675,0.686559408903122,0.0,0.007290877,5,195.675,0.0151954135,2877.036933660507,0.0151954135,0.22011113
594842,148.82486,3161,193.425,0.6573832631111145,0.0,0.006957036,6,193.425,0.0046342476,2882.3537890911102,0.0046342476,0.21417525
595842,142.62231,3166,193.425,0.5490293502807617,0.0,0.008821619,5,193.425,0.008439176,2887.4112792015076,0.008439176,0.22764677
596842,137.01624,3171,193.8,0.6204725205898285,0.0,0.0064454107,5,193.8,0.0065975226,2892.152738571167,0.0065975226,0.24769782
597965,126.35144,3177,193.7,0.636808842420578,0.0,0.00855729,6,193.7,0.006151515,2896.3805038928986,0.006151515,0.23682743
598965,115.310646,3182,193.7,0.5692083537578583,0.0,0.005955294,5,193.7,0.007242047,2901.617296934128,0.007242047,0.21967399
599965,106.49951,3187,193.7,0.6948374211788177,0.0,0.009065229,5,193.7,0.006657442,2906.632745742798,0.006657442,0.23438671
600965,99.084885,3192,193.7,0.6623056530952454,0.0,0.007449014,5,193.7,0.010427093,2911.6671295166016,0.010427093,0.2284387
601965,90.2956,3197,195.375,0.5897546112537384,0.0,0.0090803355,5,195.375,0.009544877,2916.507899284363,0.009544877,0.21595772
602965,83.78755,3202,198.075,-0.20582842826843262,0.0,0.0069359485,5,198.075,0.005107697,2921.6908452510834,0.005107697,0.20732626
603965,73.525406,3207,198.075,0.4169921278953552,0.0,0.00827482,5,198.075,0.011749526,2926.78138256073,0.011749526,0.23905984
605165,64.0825,3213,198.075,0.16843467950820923,0.0,0.008922042,6,198.075,0.015776888,2931.782877445221,0.015776888,0.2121229
606165,59.022137,3218,200.0,-0.05755329132080078,0.0,0.0060060425,5,200.0,0.011020226,2936.9729182720184,0.011020226,0.19954078
607165,54.544556,3223,200.0,0.11479693651199341,0.0,0.009712687,5,200.0,0.009208896,2941.9352581501007,0.009208896,0.20588264
608165,50.17763,3228,200.0,0.09709811210632324,0.0,0.008221435,5,200.0,0.007249761,2946.885873556137,0.007249761,0.23672159
609165,48.51938,3233,200.0,-0.0787121057510376,0.0,0.0070599467,5,200.0,0.0069985166,2952.4048426151276,0.0069985166,0.22526234
610165,50.345314,3238,200.0,0.15223842859268188,0.0,0.0070517743,5,200.0,0.0077785463,2957.5453271865845,0.0077785463,0.20191473
611165,53.66688,3243,200.0,0.3267340064048767,0.0,0.008105717,5,200.0,0.0127858445,2962.240634202957,0.0127858445,0.19266409
612160,64.31287,3248,199.875,-0.010098457336425781,0.0,0.00872921,5,199.875,0.018265344,2967.163900613785,0.018265344,0.16836028
613347,74.604065,3254,199.55,0.025348007678985596,0.0,0.009934028,6,199.55,0.018933132,2972.3276374340057,0.018933132,0.17676745
614347,83.860245,3259,199.55,0.30954593420028687,0.0,0.009183254,5,199.55,0.0045241453,2977.3673479557037,0.0045241453,0.1724851
615347,101.598495,3264,199.55,0.08440202474594116,0.0,0.007390046,5,199.55,0.0054981727,2983.489901781082,0.0054981727,0.17128922
616405,124.29967,3270,196.0,0.24582868814468384,0.0,0.0064387065,6,196.0,0.0062785232,2988.495040655136,0.0062785232,0.18128145
617404,143.82083,3276,190.975,0.5968264937400818,0.0,0.009509923,6,190.975,0.007457184,2993.6092364788055,0.007457184,0.13367769
618495,164.9259,3282,188.25,0.6161332428455353,0.0,0.0064717387,6,188.25,0.0078973975,2998.851016521454,0.0078973975,0.17218487
619471,163.86641,3288,182.775,0.7165079116821289,0.0,0.0072356723,6,182.775,0.009496489,3003.0592370033264,0.009496489,0.13733077
620380,169.12227,3293,180.5,0.7136539220809937,0.0,0.00642899,5,180.5,0.0072096726,3008.1738090515137,0.0072096726,0.17872883
621380,169.88771,3298,180.825,0.7485155761241913,0.0,0.0063677407,5,180.825,0.010188559,3013.233316898346,0.010188559,0.16042012
622544,164.03244,3304,179.925,0.7891171872615814,0.0,0.0052435882,6,179.925,0.0051547727,3018.4313321113586,0.0051547727,0.13777293
623529,155.3291,3309,183.1,0.853988453745842,0.0,0.010891295,5,183.1,0.018896531,3023.849449157715,0.018896531,0.16596694
624529,149.91052,3314,186.775,0.712128609418869,0.0,0.003796828,5,186.775,0.0038540293,3029.1802468299866,0.0038540293,0.16271198
625490,140.82327,3319,188.5,0.889020174741745,0.0,0.011394163,5,188.5,0.017092738,3034.6297590732574,0.017092738,0.14859973
626490,138.30765,3324,191.8,0.7787554860115051,0.0,0.0054648262,5,191.8,0.008237999,3039.8035089969635,0.008237999,0.12696856
627690,141.47197,3330,197.75,0.6165123581886292,0.0,0.0065170783,6,197.75,0.011496071,3045.043744325638,0.011496071,0.14747097
628690,135.98718,3335,197.75,0.5224675238132477,0.0,0.0056422865,5,197.75,0.0047330232,3049.9639303684235,0.0047330232,0.12417123
629690,130.08882,3340,197.75,0.6775510013103485,0.0,0.008515406,5,197.75,0.011986872,3055.1276943683624,0.011986872,0.12980436
630690,126.30575,3345,198.65,0.7062480747699738,0.0,0.0062993383,5,198.65,0.009673968,3060.429473400116,0.009673968,0.1424719
631690,119.41765,3350,199.025,0.8125492632389069,0.0,0.008785718,5,199.025,0.0065868236,3065.920566558838,0.0065868236,0.12659964
632690,111.916176,3355,199.025,0.5841654241085052,0.0,0.0053060604,5,199.025,0.0053802994,3070.8874385356903,0.0053802994,0.14102468
633690,105.66563,3360,200.0,0.6597661674022675,0.0,0.0062923413,5,200.0,0.007479299,3076.7105991840363,0.007479299,0.1323894
634690,94.71523,3365,200.0,0.6125942766666412,0.0,0.008534576,5,200.0,0.005926523,3082.089579820633,0.005926523,0.12241494
635890,83.26106,3371,200.0,0.4521212577819824,0.0,0.007790222,6,200.0,0.006636858,3086.7458555698395,0.006636858,0.14525397
636890,75.42572,3376,200.0,-0.14836227893829346,0.0,0.007492911,5,200.0,0.0043907743,3092.0304431915283,0.0043907743,0.13934547
637890,66.84654,3381,200.0,-0.02325141429901123,0.0,0.008517385,5,200.0,0.0065206476,3097.2902417182922,0.0065206476,0.11835453
638890,58.508404,3386,200.0,-0.20634543895721436,0.0,0.0083863195,5,200.0,0.006150552,3102.3622374534607,0.006150552,0.11918058
639890,53.766838,3391,200.0,0.008516132831573486,0.0,0.0066096527,5,200.0,0.008147669,3107.8882796764374,0.008147669,0.13695903
640890,47.706234,3396,200.0,0.5518345832824707,0.0,0.0091983415,5,200.0,0.012095152,3113.3455662727356,0.012095152,0.112724215
641890,44.52818,3401,200.0,0.24415487051010132,0.0,0.0069756648,5,200.0,0.006653663,3118.4713056087494,0.006653663,0.12643428
642890,41.341415,3406,200.0,-0.12036347389221191,0.0,0.008923141,5,200.0,0.0028533654,3124.3452525138855,0.0028533654,0.13450113
644090,41.600594,3412,200.0,0.15374910831451416,0.0,0.0034865972,6,200.0,0.00508843,3129.6916167736053,0.00508843,0.10304222
645090,40.51461,3417,200.0,0.1932370662689209,0.0,0.010467143,5,200.0,0.007560024,3135.180067539215,0.007560024,0.10078914
646090,42.909706,3422,200.0,-0.01569068431854248,0.0,0.010975899,5,200.0,0.017254971,3140.125851869583,0.017254971,0.104288265
647090,45.322186,3427,200.0,0.00910794734954834,0.0,0.00846258,5,200.0,0.009687745,3145.137716770172,0.009687745,0.10447631
648090,46.54585,3432,200.0,0.006475210189819336,0.0,0.006800126,5,200.0,0.0070290947,3150.0982921123505,0.0070290947,0.11082919
649090,47.983627,3437,200.0,-0.01069653034210205,0.0,0.006151559,5,200.0,0.0047501745,3155.823299407959,0.0047501745,0.1374929
650090,49.10504,3442,200.0,-0.026257991790771484,0.0,0.008598635,5,200.0,0.0058087716,3161.2436575889587,0.0058087716,0.11174251
651090,51.067528,3447,200.0,0.12026083469390869,0.0,0.008254741,5,200.0,0.011176962,3165.943583250046,0.011176962,0.09795645
652090,51.168434,3452,200.0,0.055627524852752686,0.0,0.010823494,5,200.0,0.005713976,3170.9240391254425,0.005713976,0.11564185
653290,60.99167,3458,200.0,0.18127691745758057,0.0,0.008237382,6,200.0,0.009451499,3176.2767474651337,0.009451499,0.10818428
654290,71.40376,3463,200.0,0.08584451675415039,0.0,0.0045220954,5,200.0,0.0031894457,3182.144776582718,0.0031894457,0.0945948
655290,85.09098,3468,200.0,0.3154408931732178,0.0,0.011389388,5,200.0,0.008620555,3186.9727687835693,0.008620555,0.0863668
656290,97.0864,3473,200.0,0.2265658974647522,0.0,0.0072933147,5,200.0,0.0030336017,3192.134825706482,0.0030336017,0.080913335
657290,123.67593,3478,200.0,0.3684697151184082,0.0,0.007504019,5,200.0,0.0068910085,3197.0634410381317,0.0068910085,0.081787504
658290,143.63466,3483,200.0,0.5262517929077148,0.0,0.00775568,5,200.0,0.0108743645,3201.690715074539,0.0108743645,0.07707904
659290,169.17513,3488,200.0,0.5091208815574646,0.0,0.007482214,5,200.0,0.006265333,3206.7682592868805,0.006265333,0.07321182
660290,191.79207,3493,200.0,0.6823228299617767,0.0,0.009116951,5,200.0,0.01433204,3211.5270054340363,0.01433204,0.08309177
661490,205.0061,3499,200.0,0.8496227711439133,0.0,0.0069233673,6,200.0,0.012587699,3216.5353105068207,0.012587699,0.069368675
662490,213.70186,3504,200.0,0.8995757922530174,0.0,0.008332012,5,200.0,0.010988075,3221.757749080658,0.010988075,0.08162348
663472,214.14803,3509,199.55,0.9385388307273388,0.0,0.0125751365,5,199.55,0.01032586,3226.6197888851166,0.01032586,0.09916563
664410,219.00891,3514,198.0,0.9349499642848969,0.0,0.0071412926,5,198.0,0.004394621,3231.4022209644318,0.004394621,0.079163894
665547,198.91823,3520,196.425,0.9165142402052879,0.0,0.0042506214,6,196.425,0.0042047924,3236.9265701770782,0.0042047924,0.06897291
666511,197.7122,3525,195.525,0.8084657788276672,0.0,0.012512049,5,195.525,0.00608901,3241.905217409134,0.00608901,0.08705445
667611,177.92735,3531,193.025,0.8590323030948639,0.0,0.009710512,6,193.025,0.014037843,3247.0439875125885,0.014037843,0.09455514
668568,169.996,3536,191.95,0.8589829206466675,0.0,0.003955381,5,191.95,0.00569976,3251.2683923244476,0.00569976,0.082824156
669509,160.79619,3541,190.475,0.8035613149404526,0.0,0.010321964,5,190.475,0.012822577,3256.3557584285736,0.012822577,0.079367876
670591,156.85762,3547,187.975,0.8427399694919586,0.0,0.008029113,6,187.975,0.00946087,3261.60911154747,0.00946087,0.0977448
671618,153.46829,3553,185.2,0.8886103257536888,0.0,0.008670948,6,185.2,0.004536647,3266.933461666107,0.004536647,0.084212355
672615,156.26611,3558,186.475,0.9449527412652969,0.0,0.0066763856,5,186.475,0.024053857,3272.552900314331,0.024053857,0.08547655
673734,155.50803,3564,185.425,0.9185411706566811,0.0,0.006236504,6,185.425,0.011435654,3276.9909744262695,0.011435654,0.08535681
674734,152.26837,3569,186.15,0.9244914352893829,0.0,0.009069174,5,186.15,0.01437813,3281.5960607528687,0.01437813,0.089875415
675720,153.31474,3574,188.725,0.9271339252591133,0.0,0.0066294437,5,188.725,0.0051277215,3286.7017409801483,0.0051277215,0.09487922
676838,152.0195,3580,188.225,0.9124879017472267,0.0,0.012191831,6,188.225,0.010712841,3291.419769048691,0.010712841,0.09074326
677838,152.18257,3585,191.05,0.9378258138895035,0.0,0.007886339,5,191.05,0.010478601,3296.3790969848633,0.010478601,0.093019605
678838,149.67146,3590,193.125,0.9615452848374844,0.0,0.009071805,5,193.125,0.023652215,3301.660598754883,0.023652215,0.08462222
679831,148.004,3595,195.325,0.9413086287677288,0.0,0.011274442,5,195.325,0.007433493,3306.4080200195312,0.007433493,0.09727597
680831,145.91393,3600,196.075,0.9597427546977997,0.0,0.00696248,5,196.075,0.0062651867,3311.9816365242004,0.0062651867,0.092873335
681831,145.2883,3605,197.425,0.9639157392084599,0.0,0.008636795,5,197.425,0.008288896,3317.8688201904297,0.008288896,0.1038432
682831,142.95604,3610,197.425,0.9800468143075705,0.0,0.009978063,5,197.425,0.011203311,3323.6224343776703,0.011203311,0.095827565
684031,141.72202,3616,198.625,0.9742529187351465,0.0,0.010995248,6,198.625,0.0051142843,3328.3153488636017,0.0051142843,0.11877683
685031,139.9052,3621,199.825,0.9678460620343685,0.0,0.005717499,5,199.825,0.008079859,3333.0248186588287,0.008079859,0.118749246
686031,137.75345,3626,199.825,0.9859214229509234,0.0,0.0037922198,5,199.825,0.007433513,3337.7304282188416,0.007433513,0.109782875
687031,136.29762,3631,199.825,0.9751998707652092,0.0,0.0063934606,5,199.825,0.006284792,3342.7463567256927,0.006284792,0.13822705
688024,134.60797,3636,199.825,0.9450889229774475,0.0,0.004229435,5,199.825,0.005551491,3348.1410055160522,0.005551491,0.13157713
689024,132.66824,3641,199.825,0.9666691906750202,0.0,0.011757534,5,199.825,0.025635786,3353.198795557022,0.025635786,0.12194657
690024,132.13084,3646,199.825,0.9440489113330841,0.0,0.008819088,5,199.825,0.012921929,3358.298650741577,0.012921929,0.10888481
691024,131.98087,3651,199.825,0.9519580341875553,0.0,0.010551445,5,199.825,0.0122792255,3363.6812632083893,0.0122792255,0.11303964
692217,133.43204,3657,199.65,0.9572851732373238,0.0,0.0057327086,6,199.65,0.0055562034,3368.646050453186,0.0055562034,0.104482785
693217,136.45686,3662,199.65,0.9554416202008724,0.0,0.006560321,5,199.65,0.006607475,3373.8028404712677,0.006607475,0.10384318
694217,139.6958,3667,199.65,0.906498946249485,0.0,0.004973988,5,199.65,0.0044038827,3378.8615069389343,0.0044038827,0.10734628
695217,142.35576,3672,199.65,0.9367867782711983,0.0,0.0076308483,5,199.65,0.0113368295,3384.2060010433197,0.0113368295,0.10853878
696217,143.88101,3677,199.825,0.8758642971515656,0.0,0.005594806,5,199.825,0.006944457,3388.8633539676666,0.006944457,0.1012815
697217,145.76077,3682,199.825,0.9518253169953823,0.0,0.009103371,5,199.825,0.012811893,3393.7534062862396,0.012811893,0.111962214
698217,144.32898,3687,199.825,0.8137435168027878,0.0,0.010105878,5,199.825,0.0079511935,3398.763824224472,0.0079511935,0.111459956
699217,144.70271,3692,199.825,0.9722061567008495,0.0,0.006498675,5,199.825,0.009790875,3403.0244467258453,0.009790875,0.10026762
700217,145.80075,3697,200.0,0.9600909873843193,0.0,0.010175501,5,200.0,0.005088199,3408.515328645706,0.005088199,0.106056124
701417,144.7594,3703,200.0,0.9360321536660194,0.0,0.008495654,6,200.0,0.0107801985,3413.5989532470703,0.0107801985,0.11961506
702417,143.05742,3708,200.0,0.9665601514279842,0.0,0.011235218,5,200.0,0.011979539,3417.7110726833344,0.011979539,0.1118976
703417,143.11775,3713,200.0,0.922920748591423,0.0,0.0072497404,5,200.0,0.009260224,3422.1346457004547,0.009260224,0.119538836
704417,140.44868,3718,200.0,0.8874969631433487,0.0,0.008260181,5,200.0,0.0047000893,3427.5334663391113,0.0047000893,0.13009825
705403,138.59094,3723,199.65,0.8802587538957596,0.0,0.0076872613,5,199.65,0.008339078,3431.6426904201508,0.008339078,0.1396372
706391,137.32574,3728,199.35,0.9211230278015137,0.0,0.008780839,5,199.35,0.008034777,3436.4406232833862,0.008034777,0.13502762
707391,134.34293,3733,199.35,0.612200528383255,0.0,0.008367041,5,199.35,0.011328989,3441.473783493042,0.011328989,0.13936903
708591,132.40036,3739,199.35,0.6719755530357361,0.0,0.009156169,6,199.35,0.008670108,3445.3172268867493,0.008670108,0.14381936
709591,126.929565,3744,199.35,0.6694482266902924,0.0,0.008295498,5,199.35,0.011153189,3449.9592938423157,0.011153189,0.15145485
710591,122.7402,3749,199.35,0.7267352044582367,0.0,0.005663621,5,199.35,0.007400243,3454.0568466186523,0.007400243,0.14905557
711591,116.42904,3754,199.35,0.46139639616012573,0.0,0.00642581,5,199.35,0.008399783,3458.433361053467,0.008399783,0.17360502
712591,113.17161,3759,199.35,0.7756262570619583,0.0,0.0046547623,5,199.35,0.0062470823,3463.575767993927,0.0062470823,0.16220696
713579,112.01475,3764,199.7,0.7832260280847549,0.0,0.008600695,5,199.7,0.010158464,3467.807011127472,0.010158464,0.15847823
714579,111.88082,3769,199.7,0.7139531373977661,0.0,0.007326928,5,199.7,0.011044772,3473.227392435074,0.011044772,0.16668946
715579,118.143814,3774,199.7,0.6882523596286774,0.0,0.0087986775,5,199.7,0.013941251,3478.1587204933167,0.013941251,0.14446634
716779,123.54346,3780,199.7,0.7710157036781311,0.0,0.008368194,6,199.7,0.0066957884,3482.711191892624,0.0066957884,0.15424326
717779,129.24286,3785,199.7,0.8455270677804947,0.0,0.010308116,5,199.7,0.018973207,3488.926745414734,0.018973207,0.167732
718779,136.39523,3790,199.7,0.9199708551168442,0.0,0.0060734376,5,199.7,0.012851815,3494.5470674037933,0.012851815,0.13864465
719779,144.18694,3795,199.7,0.9469003863632679,0.0,0.009873597,5,199.7,0.013145215,3499.8274974823,0.013145215,0.15489012
720779,148.46675,3800,200.0,0.9694591164588928,0.0,0.0067411456,5,200.0,0.005340685,3505.41543674469,0.005340685,0.1375232
721779,149.42363,3805,200.0,0.9582270905375481,0.0,0.009709382,5,200.0,0.016180523,3510.345738887787,0.016180523,0.13502143
722779,146.29803,3810,200.0,0.9769604410976171,0.0,0.011236504,5,200.0,0.021726632,3514.8111412525177,0.021726632,0.13814282
723779,138.93436,3815,200.0,0.939429696649313,0.0,0.008596431,5,200.0,0.01017737,3520.0225925445557,0.01017737,0.13576654
724979,134.87857,3821,200.0,0.9733560625463724,0.0,0.008112514,6,200.0,0.012241872,3525.085357904434,0.012241872,0.12459573
725979,130.35483,3826,200.0,0.9248329624533653,0.0,0.0056208707,5,200.0,0.0101079,3529.9645540714264,0.0101079,0.13394274
