EpTrueRewMean,TimeElapsed,ev_tdlam_before,EpRewMean,EpThisIter,entloss,surrgain,EpLenMean,meankl,TimestepsSoFar,optimgain,entropy,EpisodesSoFar
554.0585774729051,176.56452560424805,0.8585170954465866,183.61343,5,0.0,0.092080764,341.125,0.0075894743,124890,0.092080764,7.9500847,249
562.428717273278,181.01218509674072,0.7034214437007904,188.0985,3,0.0,0.09655535,341.4,0.0068159024,127176,0.09655535,7.9286466,252
577.0512661870971,185.4341914653778,0.8098915070295334,193.17659,3,0.0,0.09049754,338.175,0.006802691,130608,0.09049754,7.932621,255
552.60814240133,189.83964157104492,0.8991155624389648,188.51546,4,0.0,0.10351581,316.7,0.007906839,133581,0.10351581,7.944947,259
558.5967228319914,194.25746989250183,0.6454645395278931,190.40031,3,0.0,0.09155066,317.525,0.006823497,136470,0.09155066,7.9494634,262
552.0647743615106,198.63704013824463,0.8313292115926743,189.15457,4,0.0,0.08812222,308.225,0.006969604,139887,0.08812222,7.948411,266
536.7232127097493,203.0551302433014,0.7284106314182281,185.82892,4,0.0,0.09028818,299.3,0.006328433,143130,0.09028818,7.9188848,270
520.9652227430121,207.4487042427063,0.864681601524353,182.55289,4,0.0,0.109259926,287.025,0.0075365435,145905,0.109259926,7.9172335,274
499.3495453894164,211.8662531375885,0.8074987530708313,174.3638,3,0.0,0.08165106,283.975,0.0069641005,148164,0.08165106,7.9054556,277
493.1135942602306,216.27871465682983,0.8386940658092499,171.22855,4,0.0,0.08914218,270.5,0.007834547,151200,0.08914218,7.8989744,281
487.6107696729232,220.73986339569092,0.8528697639703751,169.30794,4,0.0,0.09231647,269.925,0.007461749,154674,0.09231647,7.9056883,285
487.07878060409666,225.16460609436035,0.6322686076164246,170.83945,4,0.0,0.09652038,268.6,0.0068978462,157122,0.09652038,7.9050326,289
458.22801568879515,229.5633363723755,0.8348087072372437,160.34265,4,0.0,0.09138687,262.0,0.0071055554,160068,0.09138687,7.8932486,293
449.52774687666044,234.00953817367554,0.7609649449586868,156.17668,3,0.0,0.08668874,257.175,0.007484911,162453,0.08668874,7.8979483,296
475.0248581029793,238.3656930923462,0.875965341925621,162.60512,3,0.0,0.09919305,266.05,0.0070157372,165507,0.09919305,7.886536,299
462.69886685380953,242.7360816001892,0.8194752335548401,156.42012,5,0.0,0.09495334,255.8,0.0071533304,168909,0.09495334,7.88599,304
453.84846963847605,247.11164927482605,0.8156505972146988,152.87593,4,0.0,0.10585126,253.175,0.0076906765,171798,0.10585126,7.874985,308
480.6462357962155,251.51083040237427,0.7444083094596863,162.3662,4,0.0,0.111847185,257.2,0.007466693,175293,0.111847185,7.873547,312
515.2676957336851,255.85458731651306,0.8636324852705002,174.75066,3,0.0,0.103650786,261.45,0.00669647,177837,0.103650786,7.864257,315
533.7151376544668,260.27391290664673,0.8120839595794678,179.02109,3,0.0,0.09578244,265.475,0.0076159025,180954,0.09578244,7.851441,318
538.995903138685,264.6643543243408,0.8135125637054443,176.7957,5,0.0,0.09456165,259.175,0.0070210416,184056,0.09456165,7.8560667,323
559.9775115369697,269.0953092575073,0.8273659199476242,181.51346,4,0.0,0.09059328,260.925,0.0073062684,186933,0.09059328,7.8407555,327
570.1943509692435,273.40769028663635,0.8651024550199509,180.5397,4,0.0,0.09765498,256.35,0.0077583333,189807,0.09765498,7.8340945,331
561.3249466095297,277.7656853199005,0.827953889966011,175.42671,5,0.0,0.08418527,252.225,0.0076954933,192720,0.08418527,7.832275,336
562.1427800414436,282.1160559654236,0.8075226843357086,170.91486,4,0.0,0.090515696,247.675,0.0077619418,196092,0.090515696,7.825135,340
576.7563292024515,286.40766644477844,0.8283873796463013,173.2186,4,0.0,0.11788442,253.05,0.008273769,199275,0.11788442,7.8321075,344
580.2750756161282,290.76376509666443,0.8673415184020996,169.70537,5,0.0,0.100274354,251.65,0.007418107,202923,0.100274354,7.7984037,349
580.1330850486041,295.073397397995,0.7537290900945663,165.8609,4,0.0,0.09378449,251.125,0.007412711,206166,0.09378449,7.7949977,353
572.8301216573191,299.3799669742584,0.8361494690179825,161.06279,3,0.0,0.09084952,250.95,0.0076539773,209544,0.09084952,7.786071,356
583.6978653155445,303.6840720176697,0.8640706092119217,164.62222,5,0.0,0.088608615,252.175,0.0077297566,212928,0.088608615,7.7769785,361
598.5684475144665,308.0082404613495,0.8715897053480148,168.27039,3,0.0,0.10352175,260.4,0.0078795,215931,0.10352175,7.7866693,364
599.1922962355565,312.37633752822876,0.7711482495069504,166.69817,4,0.0,0.09480862,260.025,0.0077731577,218754,0.09480862,7.794968,368
615.8017903289401,316.6755554676056,0.9142689630389214,170.45276,3,0.0,0.09686728,268.05,0.00797219,221973,0.09686728,7.816296,371
649.722676596137,321.0176887512207,0.8821337893605232,180.08395,4,0.0,0.085203275,275.85,0.0075301602,225249,0.085203275,7.8265233,375
659.8013009626261,325.3604893684387,0.9166382551193237,183.46092,3,0.0,0.10514023,277.325,0.0075760614,227823,0.10514023,7.8066864,378
659.935709682114,329.8079764842987,0.8913492038846016,182.8298,4,0.0,0.09522451,274.55,0.008090628,230679,0.09522451,7.782963,382
673.9918250068661,334.20131611824036,0.8438120484352112,186.28789,4,0.0,0.10181218,276.825,0.008246552,233793,0.10181218,7.778977,386
677.5580489834745,338.60622811317444,0.9033734500408173,185.65729,4,0.0,0.10079583,275.35,0.007988861,236886,0.10079583,7.775997,390
686.7606342931998,343.0399799346924,0.852439284324646,185.61404,4,0.0,0.08901228,276.4,0.007887598,240264,0.08901228,7.760926,394
677.8043085067168,347.4399423599243,0.9084931463003159,182.25482,3,0.0,0.10388888,271.7,0.008594974,242922,0.10388888,7.7602077,397
697.2731135583824,351.8590929508209,0.8538054674863815,187.24301,4,0.0,0.0933746,278.925,0.0074600023,246399,0.0933746,7.7653074,401
702.7267286478852,356.2731366157532,0.8003194630146027,186.33156,3,0.0,0.098992676,278.75,0.008315061,249381,0.098992676,7.7543454,404
720.1942779880274,360.69397377967834,0.91526048630476,193.22174,4,0.0,0.08781705,283.225,0.008140912,252741,0.08781705,7.7148566,408
699.690192444644,365.08394026756287,0.8090395778417587,186.59927,4,0.0,0.09496415,273.825,0.008400977,255753,0.09496415,7.707702,412
700.7770751123924,369.4868109226227,0.907548114657402,188.577,3,0.0,0.0911242,277.825,0.0073053828,258588,0.0911242,7.6803107,415
713.2069948869104,373.86884593963623,0.8817272856831551,192.51631,2,0.0,0.10197839,283.9,0.008026764,261078,0.10197839,7.6733394,417
713.6128376799578,378.2794291973114,0.8650103658437729,191.41382,3,0.0,0.09386943,286.075,0.008387695,263661,0.09386943,7.6887813,420
738.6075641596719,382.6702780723572,0.918443463742733,197.84735,3,0.0,0.09094044,297.425,0.0074554216,267441,0.09094044,7.6830897,423
771.5736589768851,386.9950213432312,0.916909471154213,207.93193,4,0.0,0.10316172,303.0,0.007863171,271020,0.10316172,7.694396,427
790.5979500613752,391.34383606910706,0.923201397061348,212.65276,3,0.0,0.10766768,309.5,0.008524677,274026,0.10766768,7.695908,430
785.5240540133194,395.7506411075592,0.8702963590621948,211.55899,4,0.0,0.09531576,307.125,0.007800599,277119,0.09531576,7.6793833,434
807.5302837788071,400.17826318740845,0.8115205466747284,217.06416,3,0.0,0.095283926,312.125,0.007545078,280377,0.095283926,7.6590543,437
829.7654562643381,404.549161195755,0.945180706679821,221.98734,3,0.0,0.095846325,316.525,0.007859496,283257,0.095846325,7.6521597,440
857.0598781732169,408.9348084926605,0.8981177881360054,227.6958,3,0.0,0.091829054,324.575,0.00837707,286971,0.091829054,7.6338987,443
871.1474973069562,413.3154048919678,0.9052598401904106,231.58647,2,0.0,0.09750247,334.275,0.008200936,290136,0.09750247,7.644164,445
893.6024955540873,417.697651386261,0.8420533537864685,234.34221,3,0.0,0.096661985,345.5,0.0077493964,294201,0.096661985,7.6191983,448
926.4641312236854,422.11804127693176,0.9366841167211533,241.20796,3,0.0,0.097391054,357.2,0.0077241696,297687,0.097391054,7.6096673,451
932.5323772764526,426.4840657711029,0.9238697662949562,239.61856,4,0.0,0.07920234,354.175,0.008189311,301089,0.07920234,7.57867,455
919.9904802152411,430.9127240180969,0.8163774907588959,235.46269,3,0.0,0.07901759,347.05,0.007723744,303864,0.07901759,7.5907598,458
930.6498158182387,435.26767468452454,0.9398167319595814,238.83952,3,0.0,0.1058701,344.05,0.008300709,306627,0.1058701,7.589432,461
908.6938009261837,439.650972366333,0.9101343229413033,232.46355,4,0.0,0.08282338,336.425,0.008236694,309540,0.08282338,7.5832553,465
902.653820071507,444.3792598247528,0.964346382766962,230.09038,3,0.0,0.091116264,336.425,0.008393435,312690,0.091116264,7.5593877,468
902.4280070342123,448.7689244747162,0.9311974942684174,228.92615,3,0.0,0.08677091,336.1,0.008624494,315462,0.08677091,7.519637,471
928.050924154928,453.2075991630554,0.9472145102918148,235.58716,3,0.0,0.08504656,341.75,0.0076795584,318129,0.08504656,7.5192223,474
935.6489385227342,457.60177278518677,0.9377940222620964,236.34673,3,0.0,0.10314819,340.025,0.008778875,321180,0.10314819,7.511718,477
947.4397629857242,462.0213689804077,0.9513051696121693,238.95557,3,0.0,0.09451336,343.625,0.0080650225,324492,0.09451336,7.506364,480
923.3757237543803,466.46211862564087,0.9276623874902725,233.11343,3,0.0,0.09640937,333.1,0.009362054,326943,0.09640937,7.488904,483
891.4446691021701,470.8646686077118,0.9560521170496941,223.60332,3,0.0,0.10299879,312.525,0.00868663,329781,0.10299879,7.48309,486
888.0128629270414,475.31010127067566,0.9025357067584991,224.63533,3,0.0,0.10885576,308.475,0.00873542,332745,0.10885576,7.4848146,489
904.7835311977473,479.70897126197815,0.9516073726117611,227.53703,2,0.0,0.13069358,313.9,0.008499522,335355,0.13069358,7.47992,491
930.0857441518677,484.05946469306946,0.9063023552298546,233.10518,3,0.0,0.110386565,320.55,0.008873126,338781,0.110386565,7.48523,494
913.6685709053005,488.4421982765198,0.8931593298912048,227.8532,3,0.0,0.09956764,317.4,0.00833568,341769,0.09956764,7.483658,497
956.2324736254917,492.82554864883423,0.9270379543304443,237.3851,1,0.0,0.099074855,328.7,0.008249717,343308,0.099074855,7.50055,498
968.0858167221807,497.23401737213135,0.9521992355585098,240.03145,2,0.0,0.097538635,333.5,0.00904086,345732,0.097538635,7.5133505,500
971.985731661214,501.67123913764954,0.9583789892494678,241.18694,2,0.0,0.12999469,335.325,0.008669211,348108,0.12999469,7.5034146,502
1006.9693946189936,506.10730361938477,0.91374122351408,248.21152,2,0.0,0.10503353,347.425,0.009302565,350793,0.10503353,7.4848175,504
1006.3145296978697,510.51440358161926,0.9443142600357533,248.86987,4,0.0,0.1008645,343.725,0.008976158,353937,0.1008645,7.483264,508
1010.2799289276414,514.9876191616058,0.9261728674173355,250.77351,2,0.0,0.096272044,346.55,0.009587584,356256,0.096272044,7.488647,510
1013.4698227494624,519.4187667369843,0.944870837032795,251.95096,4,0.0,0.09439204,348.125,0.00931968,359904,0.09439204,7.491288,514
1011.0010769700754,523.806342124939,0.9432319700717926,251.68088,4,0.0,0.101875186,350.2,0.009654744,364152,0.101875186,7.466737,518
1008.2548802707848,528.2561771869659,0.9135974869132042,250.7548,2,0.0,0.10089255,352.8,0.009172164,366828,0.10089255,7.4710116,520
1027.1771806359818,532.6329255104065,0.9332815110683441,256.87183,3,0.0,0.10649932,359.6,0.009104402,370095,0.10649932,7.4763665,523
1020.3051961383932,536.9965178966522,0.9578898251056671,254.59138,3,0.0,0.11142154,356.0,0.008376058,372501,0.11142154,7.486752,526
1006.778507100173,541.424783706665,0.8480565994977951,251.1252,4,0.0,0.09613,350.7,0.009531624,375918,0.09613,7.478651,530
981.5372284156077,545.8516893386841,0.9457743503153324,245.35599,3,0.0,0.10313598,342.15,0.008112335,378477,0.10313598,7.475887,533
992.4239252199168,550.2402882575989,0.9701791536062956,248.34543,3,0.0,0.105708145,342.45,0.009906188,381906,0.105708145,7.4678383,536
1010.4452221642845,554.6428878307343,0.9696283861994743,252.16235,3,0.0,0.19167823,349.025,0.009470257,385920,0.19167823,7.478409,539
996.0222144628253,558.9870748519897,0.9627645462751389,248.26189,3,0.0,0.10800562,344.875,0.009679165,389493,0.10800562,7.4893155,542
963.2053331671253,563.3538520336151,0.9300722703337669,240.08652,4,0.0,0.089869075,336.2,0.008711879,392814,0.089869075,7.472408,546
961.6259703827563,567.7274520397186,0.9334756135940552,237.86548,3,0.0,0.14969811,335.2,0.008999266,395331,0.14969811,7.492982,549
968.1674267732833,572.0607888698578,0.9672329500317574,237.97672,3,0.0,0.10169181,335.1,0.0086146165,398265,0.10169181,7.480592,552
939.4527898303206,576.4001808166504,0.8515067994594574,232.30464,4,0.0,0.11060676,330.75,0.009841206,402012,0.11060676,7.455124,556
928.8759770686827,580.7415850162506,0.9570885039865971,228.76103,3,0.0,0.12596473,324.4,0.008552156,404739,0.12596473,7.4495363,559
932.6348567226545,585.1200060844421,0.9327244982123375,228.19853,4,0.0,0.11452159,320.625,0.009641034,408570,0.11452159,7.4319305,563
944.510441826353,589.5008361339569,0.9601096473634243,231.79399,3,0.0,0.106452554,327.225,0.009820582,411768,0.106452554,7.4266806,566
955.2286740109954,593.8518986701965,0.9562369659543037,233.02568,2,0.0,0.10589641,331.225,0.009236969,414201,0.10589641,7.399706,568
990.6209936328339,598.2165310382843,0.9242775365710258,242.92322,2,0.0,0.10330771,344.0,0.008765275,417198,0.10330771,7.410092,570
960.4138186513894,602.5879654884338,0.701667070388794,236.91772,4,0.0,0.10135151,341.875,0.0088429125,420684,0.10135151,7.415209,574
965.8207331979308,606.971880197525,0.9502285085618496,236.7479,3,0.0,0.12155399,345.45,0.009105826,424755,0.12155399,7.384457,577
943.8019039777664,611.4357509613037,0.9676198065280914,232.64926,3,0.0,0.11410296,334.9,0.008910205,427596,0.11410296,7.348832,580
922.908035191921,615.9107213020325,0.9291912391781807,230.46924,3,0.0,0.09789905,331.65,0.00904694,430500,0.09789905,7.363588,583
969.1907087578791,620.3454377651215,0.9665086641907692,241.8143,3,0.0,0.104871884,343.75,0.008931249,434064,0.104871884,7.325745,586
963.0770723784699,624.7079434394836,0.7445240020751953,241.34213,3,0.0,0.09490352,347.575,0.009920109,437040,0.09490352,7.343519,589
977.5077330451452,629.121791601181,0.9399838075041771,244.09488,2,0.0,0.09951198,353.875,0.008802858,439779,0.09951198,7.3446784,591
960.6754582604511,633.5782754421234,0.9297295361757278,240.11636,3,0.0,0.09986019,349.325,0.009478001,442221,0.09986019,7.338379,594
996.6368829286121,638.0122814178467,0.9492208808660507,247.22527,3,0.0,0.10029258,356.1,0.009325781,445539,0.10029258,7.3417926,597
987.2885521307013,642.4668719768524,0.9282638058066368,246.99387,2,0.0,0.3002089,353.65,0.011855944,447177,0.3002089,7.361951,599
960.0785285131282,646.9158518314362,0.8203908652067184,243.39738,4,0.0,0.116229534,353.325,0.009988292,450969,0.116229534,7.3766637,603
998.2869075778792,651.339305639267,0.9296210780739784,252.05453,3,0.0,0.11423972,365.975,0.00893064,455685,0.11423972,7.3825083,606
988.0394631436535,655.7627222537994,0.9556803442537785,250.70132,2,0.0,0.096774995,363.575,0.008932664,457830,0.096774995,7.4185753,608
961.6685342468696,660.1310946941376,0.9396398849785328,244.60966,2,0.0,0.1724534,355.7,0.011415303,459882,0.1724534,7.401981,610
971.2532463796899,664.529524564743,0.9224187806248665,247.1191,4,0.0,0.11973659,354.325,0.008759061,463203,0.11973659,7.4168086,614
962.2352703697525,668.9441425800323,0.9082091599702835,245.37839,4,0.0,0.101595715,349.05,0.010073914,467625,0.101595715,7.4033237,618
959.8541176794217,673.356199502945,0.8725229650735855,243.84558,2,0.0,0.11297991,350.325,0.00973157,469635,0.11297991,7.3825226,620
968.1566611024748,677.8349401950836,0.9385518953204155,245.41528,2,0.0,0.12930773,353.85,0.009658983,471627,0.12930773,7.3769054,622
968.1394882524899,682.2329246997833,0.9329884499311447,243.19144,3,0.0,0.101237476,351.75,0.00867578,475149,0.101237476,7.375748,625
986.1398932805107,686.7271113395691,0.9639466218650341,245.81863,3,0.0,0.11555746,355.225,0.009706225,478701,0.11555746,7.3703604,628
1013.8190044498618,691.0757069587708,0.9163580387830734,250.77652,2,0.0,0.107123025,362.0,0.009321536,481815,0.107123025,7.3727407,630
1047.108930603702,695.4734325408936,0.9077506512403488,257.9928,3,0.0,0.18603799,372.925,0.008648118,486126,0.18603799,7.3610835,633
1075.5087385776596,699.8410046100616,0.946153748780489,263.82245,2,0.0,0.10888818,381.9,0.009176685,488511,0.10888818,7.3441005,635
1070.7909151817337,704.2627882957458,0.9340442195534706,263.2619,1,0.0,0.107015684,382.275,0.009334924,489891,0.107015684,7.3079066,636
1073.9561504488024,708.6409394741058,0.9645407013595104,264.7995,3,0.0,0.17071196,382.35,0.00889174,493059,0.17071196,7.3021855,639
1091.729739593446,713.0345964431763,0.9654790163040161,267.26727,3,0.0,0.15488777,381.0,0.0095004495,495726,0.15488777,7.3014684,642
1062.7100007382026,717.4417035579681,0.9465136751532555,260.75046,3,0.0,0.11179559,370.975,0.009502502,498465,0.11179559,7.291508,645
1051.4992978539492,721.8226344585419,0.9706344362348318,257.19336,3,0.0,0.12203939,366.275,0.0093392525,501783,0.12203939,7.2750115,648
1052.6198258717848,726.1700835227966,0.9704714491963387,255.4137,3,0.0,0.10445514,363.975,0.009132215,504726,0.10445514,7.2683673,651
1076.2918574676883,730.5084354877472,0.9656378887593746,259.84277,2,0.0,0.11762079,369.775,0.010082276,506874,0.11762079,7.2560296,653
1066.4513880705874,734.832902431488,0.9708039294928312,256.80078,3,0.0,0.123372056,367.475,0.009426884,509865,0.123372056,7.251144,656
1066.8543523589656,739.3063714504242,0.883521780371666,256.00006,3,0.0,0.11145878,366.675,0.0104971025,513030,0.11145878,7.2518353,659
1095.1758683118867,743.7128574848175,0.9605619609355927,263.28143,2,0.0,0.13353163,378.425,0.009674499,516036,0.13353163,7.2151484,661
1034.8536850469563,748.1148793697357,0.8197795748710632,249.82475,5,0.0,0.100697964,361.925,0.009558933,520014,0.100697964,7.1885543,666
1048.340101680971,752.4486989974976,0.9581778459250927,252.32407,2,0.0,0.10803483,365.65,0.009796871,522579,0.10803483,7.172481,668
1038.7444294300574,756.8676190376282,0.9819973390549421,250.63911,2,0.0,0.11799344,360.1,0.00922739,525027,0.11799344,7.159804,670
1041.6190249409265,761.2428312301636,0.9467121884226799,252.32422,2,0.0,0.12603898,358.625,0.009686681,527856,0.12603898,7.178663,672
1026.241643495286,765.568258523941,0.9340664073824883,249.26949,3,0.0,0.1402976,353.075,0.009128473,530880,0.1402976,7.191301,675
1026.8127872876819,769.9345924854279,0.971575241535902,248.8934,2,0.0,0.11488707,352.375,0.009718627,533439,0.11488707,7.1808305,677
1054.023905289408,774.3640995025635,0.9611084721982479,253.4246,2,0.0,0.14445303,362.725,0.00913204,536586,0.14445303,7.181884,679
1060.1819754741546,778.7141809463501,0.9661592431366444,254.11162,3,0.0,0.10389781,369.275,0.009222053,540039,0.10389781,7.148271,682
1090.3840390372532,783.067004442215,0.9651700258255005,259.33478,3,0.0,0.10500962,377.75,0.010188667,543795,0.10500962,7.132264,685
1092.050757399194,787.4272603988647,0.9706665296107531,258.32162,2,0.0,0.10406643,377.6,0.009849407,546006,0.10406643,7.137633,687
1107.1453696780452,791.7170212268829,0.9693483933806419,260.61395,2,0.0,0.14390428,382.2,0.011478031,548646,0.14390428,7.1345377,689
1124.5988192187808,796.1129727363586,0.9762770403176546,263.92963,3,0.0,0.11063132,388.575,0.0088178255,552330,0.11063132,7.1396356,692
1120.5844014221639,800.5337419509888,0.9666540399193764,263.48676,3,0.0,0.13380325,386.225,0.009540806,555492,0.13380325,7.15074,695
1117.7617311067152,804.9498941898346,0.9657755084335804,262.8261,2,0.0,0.10600406,387.55,0.009458603,557730,0.10600406,7.1759677,697
1157.3291529124017,809.2840399742126,0.37454426288604736,272.72687,1,0.0,0.096114635,404.825,0.009769725,560730,0.096114635,7.186523,698
1165.7660137070982,813.6463589668274,0.9671585522592068,274.79144,3,0.0,0.14627978,405.025,0.010348885,564639,0.14627978,7.1784186,701
1149.5953195645839,817.9892184734344,0.8282472640275955,270.3659,2,0.0,0.1110809,397.575,0.01044291,566616,0.1110809,7.189897,703
1180.3539679622452,822.3676788806915,0.9340233579277992,277.24936,2,0.0,0.1020177,410.4,0.009416071,569211,0.1020177,7.172103,705
1231.9699109837634,826.7876291275024,0.9642909690737724,289.2597,1,0.0,0.11872636,427.575,0.009495849,571323,0.11872636,7.1514273,706
1265.091232109438,831.1593227386475,0.9386129826307297,296.2017,1,0.0,0.1312434,438.25,0.009416619,574185,0.1312434,7.1247525,707
1245.034764097457,835.5104780197144,0.8377410620450974,293.3912,2,0.0,0.09847588,439.0,0.009851397,576456,0.09847588,7.103746,709
1270.6301158843053,839.8793716430664,0.9184694960713387,298.82437,1,0.0,0.1752809,447.275,0.010200219,578700,0.1752809,7.1367326,710
1259.185993474667,844.2792615890503,0.9230499491095543,298.32843,2,0.0,0.15170583,443.075,0.009879584,581025,0.15170583,7.1268477,712
1290.157155353137,848.7029986381531,0.9321608170866966,305.44943,2,0.0,0.13375744,455.35,0.01038284,584328,0.13375744,7.1393595,714
1336.0497490225534,853.117392539978,0.9485247246921062,315.12906,2,0.0,0.1356988,469.2,0.0093846675,588057,0.1356988,7.160518,716
1331.6247166429464,857.4949400424957,0.9668198600411415,313.22345,2,0.0,0.11073409,465.75,0.010048082,590946,0.11073409,7.1561446,718
1337.00700965625,861.9689469337463,0.9478832818567753,312.42422,2,0.0,0.1639227,462.6,0.010140806,593310,0.1639227,7.171326,720
1354.9713717209074,866.3992459774017,0.9651515483856201,315.96912,2,0.0,0.11818706,466.0,0.01029532,595959,0.11818706,7.170851,722
1370.5481959186366,870.7742521762848,0.950371015816927,319.54156,2,0.0,0.1268987,472.675,0.009564174,599064,0.1268987,7.1532598,724
1339.9534886662466,875.1914834976196,0.8838913217186928,313.65704,3,0.0,0.10908899,463.775,0.010590671,601659,0.10908899,7.1481166,727
1351.7386920998936,879.5472264289856,0.9718212392181158,316.2051,2,0.0,0.1598909,468.4,0.010693941,604854,0.1598909,7.1483145,729
1357.8250860686123,884.2174894809723,0.9469359517097473,316.29013,3,0.0,0.11159044,468.225,0.009937014,608517,0.11159044,7.121691,732
