# {"t_start": 1551130829.619949, "env_id": "Hopper-v2"} 
r,l,t
11.097002,15,6.356426
15.318947,20,6.380576
20.245036,19,6.404785
8.763081,17,6.426568
13.221319,19,6.450323
5.439558,26,6.477773
8.134094,16,6.494626
11.128197,18,6.51278
7.283802,11,6.52396
9.362891,15,6.541696
18.3809,18,6.566192
5.814632,10,6.577381
8.227623,17,6.597936
6.395937,9,6.612603
12.977905,13,6.631085
26.926997,22,6.659834
17.629987,27,6.688325
13.543919,14,6.703419
12.962297,17,6.721706
19.815398,36,6.763395
158.161108,86,6.852937
10.434411,15,6.867622
8.148578,25,6.900645
9.58932,19,6.925008
11.662509,14,6.940282
8.313084,11,6.952739
6.059854,8,6.963234
9.325337,24,6.993762
27.351603,25,7.019812
21.299393,21,7.043864
11.855877,16,7.0628
18.32071,18,7.083678
18.835271,21,7.107352
7.668916,14,7.123126
11.51192,13,7.13729
19.464908,20,7.161233
16.284215,17,7.183177
10.725201,13,7.200577
22.850916,19,7.219662
63.42572,54,7.27449
7.254306,9,7.285877
5.938595,9,7.297009
15.586662,17,7.317263
12.938223,20,7.344007
10.109852,17,7.364632
12.87493,17,7.382526
12.198987,17,7.404436
11.25889,20,7.431025
17.821026,27,7.460054
13.273811,15,7.475344
87.265641,57,8.022613
10.305573,13,8.037925
18.229081,18,8.058306
100.0704,66,8.146658
13.242715,22,8.179096
8.632812,13,8.198491
10.464265,15,8.214706
19.294072,19,8.233475
9.541364,17,8.250262
7.240618,16,8.270738
10.839044,15,8.288773
29.114676,34,8.32516
8.512858,26,8.35178
9.867775,12,8.367864
9.744333,12,8.385283
17.38322,21,8.413538
8.653987,13,8.429703
16.177837,23,8.459385
9.288864,27,8.493708
6.755159,12,8.508785
10.311004,21,8.535152
5.684463,10,8.545841
10.414265,26,8.578339
31.258311,40,8.624249
26.943067,39,8.671704
10.909262,15,8.688707
13.348314,23,8.711443
6.7625,13,8.726569
15.879437,19,8.746532
97.77966,61,8.816746
23.025046,25,8.850163
11.103693,22,8.879195
9.475714,12,8.891623
6.679529,10,8.902299
8.836267,11,8.916241
6.481338,11,8.929497
11.116675,20,8.952762
26.812376,24,8.979455
81.683511,48,9.029091
19.17766,20,9.049878
15.494856,15,9.06472
5.798579,9,9.074158
13.975823,22,9.097644
11.368631,28,9.124856
16.707353,22,9.146532
42.468603,45,9.203751
6.567239,9,9.323491
16.588714,21,9.346844
19.835838,23,9.37031
22.723536,24,9.396876
20.225451,22,9.419657
15.219322,16,9.434968
102.868644,55,9.49474
15.585781,16,9.515512
13.23778,18,9.536645
9.491178,11,9.550053
8.656349,11,9.562651
13.85401,17,9.580433
15.285405,29,9.617188
20.19528,19,9.639546
65.578119,56,9.698235
12.26289,13,9.710849
10.433551,14,9.726025
11.949969,16,9.746507
26.63763,36,9.789752
10.013311,15,9.808964
10.948123,12,9.821601
22.484872,28,9.846609
13.090234,16,9.861448
7.439127,11,9.872882
14.131132,20,9.893845
8.496074,24,9.919782
83.534207,48,9.970412
134.632659,67,10.044709
10.489711,14,10.063635
17.104011,33,10.101042
20.728982,26,10.129383
30.22234,38,10.174688
58.720782,39,10.225738
14.981105,15,10.244417
20.971289,21,10.272002
12.187096,16,10.290986
12.332379,15,10.306878
4.055863,12,10.321635
10.65045,12,10.334528
9.560578,12,10.347019
38.634355,34,10.382406
7.80265,19,10.40242
14.747973,15,10.41654
30.791651,26,10.440536
4.357721,7,10.447189
21.947059,28,11.115948
9.15152,18,11.133094
174.851891,81,11.225084
11.132737,22,11.249033
10.94558,20,11.26759
13.908008,28,11.293612
13.010387,24,11.316457
17.22468,17,11.332439
12.589503,19,11.349974
9.517815,17,11.365877
17.634233,26,11.389952
15.762086,16,11.406391
18.353007,18,11.4252
17.224812,19,11.447383
11.851395,14,11.465748
10.505536,24,11.492566
8.518235,11,11.503145
27.999283,25,11.532619
16.023343,19,11.555579
8.099089,12,11.569807
43.085059,55,11.633414
9.561931,13,11.65043
8.209451,10,11.663357
11.818971,21,11.687805
62.908872,43,11.727232
64.359232,39,11.762441
102.184407,62,11.825383
17.876989,18,11.849878
9.918363,12,11.861764
