# {"t_start": 1551135471.424316, "env_id": "Walker2d-v2"} 
r,l,t
-4.347743,14,11.466639
5.296462,27,11.505664
-4.473333,11,11.520419
2.88667,13,11.538649
-3.672568,11,11.554999
-12.004966,15,11.578607
-10.895856,20,11.606158
0.568939,16,11.632282
-2.123847,11,11.650224
6.397012,20,11.677739
-3.411333,9,11.690028
-0.294635,10,11.705908
-1.943072,9,11.719147
-6.753412,18,11.746301
3.025014,17,11.773072
1.681827,15,11.797517
1.169913,16,11.8237
-7.00052,24,11.860423
-6.448563,19,11.891456
-5.656289,22,11.924302
-2.336843,12,11.942215
-4.031895,22,11.975334
-4.231968,16,11.998333
10.384776,23,12.034091
1.61896,13,12.052747
-2.021962,27,12.092328
-5.638982,10,12.106973
-0.721887,16,12.131593
-2.662919,9,12.14503
-4.245044,10,12.160172
-4.34656,9,12.174124
-2.677482,14,12.198573
-2.312251,21,12.227979
2.263428,19,12.255044
6.694171,26,12.299275
-4.225483,15,12.321959
1.476263,24,12.362954
3.984204,17,12.386271
0.112213,14,12.409208
-7.453981,15,12.430023
-3.250503,37,12.480291
-3.822871,7,12.488325
-4.510359,20,12.515704
-4.370299,8,12.527809
-7.539785,23,12.557792
0.306345,13,12.574319
-0.999293,20,12.598173
-3.096884,8,12.608467
-2.882253,8,12.620212
2.520441,25,12.651887
-5.686066,20,12.677639
-1.657578,9,12.689354
-0.701774,15,12.707137
-3.412616,16,12.727787
4.857018,16,12.749439
-3.458699,13,12.765673
-0.653735,18,12.787453
-3.361625,9,12.801349
1.084165,22,12.833624
0.846348,21,12.861869
-1.638611,12,12.8757
-4.92399,20,12.903757
-4.096576,15,12.921611
-0.865075,18,13.722126
-1.540323,15,13.747025
9.489239,24,13.784603
-3.269372,14,13.806121
-4.472677,14,13.826236
-3.674045,13,13.845288
2.986186,13,13.864234
-4.767437,14,13.884189
10.886761,39,13.945105
-7.100734,13,13.963537
-0.940836,11,13.978936
3.331902,22,14.007975
9.374947,33,14.056116
12.678061,40,14.114575
-3.534846,24,14.151259
-3.192629,21,14.180739
-8.98018,15,14.201657
-6.162373,18,14.229514
-0.586848,23,14.263865
-5.698114,16,14.287358
-4.692887,11,14.3026
-6.053085,16,14.326159
0.019269,12,14.340914
-4.987122,18,14.367002
-1.717133,17,14.391742
0.427123,11,14.409226
-1.311316,10,14.424115
7.454483,31,14.470911
-10.235121,17,14.494672
0.918635,19,14.526382
-10.435831,24,14.564447
0.814386,13,14.585269
-3.041069,10,14.601098
3.75547,20,14.631279
7.705055,30,14.672379
5.336944,25,14.707462
14.555616,35,14.75796
-2.144094,15,14.783256
-4.213709,18,14.806536
2.901595,19,14.829632
-8.433368,16,14.853876
19.213162,40,14.909711
2.864156,20,14.937685
-0.759035,22,14.967717
-3.452894,9,14.980975
-3.006887,16,15.001858
1.306842,20,15.031552
-0.094069,11,15.04607
-0.386281,26,15.083856
-6.510633,18,15.109611
-0.019975,10,15.123664
-2.409996,9,15.137723
6.400199,25,15.171329
-0.091423,25,15.363204
-3.536773,16,15.384428
-5.760619,18,15.406896
-5.594974,17,15.429837
-7.726104,24,15.464956
-3.458539,23,15.493991
2.433891,15,15.515292
-3.607475,21,15.545468
1.030171,35,15.595165
-3.56822,8,15.606557
-2.331642,11,15.620789
-3.838684,18,15.645348
-5.740625,12,15.663068
-7.055947,12,15.679309
