# {"t_start": 1551135471.336694, "env_id": "Walker2d-v2"} 
r,l,t
8.226362,18,10.796367
-2.244777,26,10.835765
-7.366436,23,10.870904
-0.760551,16,10.894393
-6.772761,21,10.925982
-0.365297,26,10.962292
-9.031534,24,10.999695
-1.673045,10,11.016834
3.311402,22,11.053945
-4.537248,16,11.077658
-4.009852,17,11.104001
-0.586831,19,11.131197
-1.354038,11,11.148767
-3.330031,14,11.172436
-6.455999,28,11.212513
1.331448,13,11.231292
-4.754075,22,11.271769
-0.049081,15,11.292505
-2.243992,11,11.308762
8.272107,24,11.343027
0.275944,21,11.373069
2.565923,31,11.417883
1.416894,17,11.444425
-8.352869,20,11.481678
-0.635422,12,11.503245
-5.189811,16,11.526172
-0.544283,16,11.550233
-2.956421,20,11.579168
1.745404,17,11.605337
-2.710455,8,11.617488
-5.476055,13,11.637969
7.795619,43,11.708333
-10.152645,25,11.743977
3.813878,29,11.787614
-0.070011,26,11.824726
9.057281,21,11.857052
3.884524,22,11.89181
-5.474252,7,11.903159
-0.211999,10,11.917891
4.694505,34,11.965736
-2.323299,10,11.980025
17.96799,44,12.04042
-5.015251,15,12.061391
-1.745059,18,12.087853
-1.103487,10,12.103171
-10.969025,16,12.128647
0.586838,13,12.14588
-5.598252,21,12.177617
-2.406719,23,12.211987
2.89211,24,12.244665
-3.446572,16,12.269842
1.988936,25,12.312782
-1.124399,14,13.114578
0.787118,12,13.132039
10.655412,24,13.163329
-2.316856,13,13.180361
-6.401251,9,13.190014
0.746386,31,13.235195
3.161299,57,13.315527
-7.476638,22,13.343611
-5.399887,9,13.356807
-6.018909,17,13.380461
0.717428,25,13.416162
-2.094484,9,13.431619
6.724787,24,13.467801
2.549453,36,13.515928
-4.369551,20,13.545903
1.100291,25,13.580126
22.924126,34,13.630222
2.20009,20,13.657275
0.231883,13,13.677736
5.568065,26,13.717799
-0.585722,12,13.743065
-6.10143,23,13.774885
3.578924,24,13.808338
3.007345,28,13.850713
13.064277,30,13.897672
5.23848,21,13.926486
0.632613,14,13.9445
-7.119589,19,13.970013
4.847311,24,14.003907
12.165484,31,14.051835
-8.722605,20,14.085271
-8.166168,21,14.113872
1.295819,19,14.141853
-1.777855,11,14.158048
1.43108,12,14.176617
-0.463933,17,14.198597
-6.051924,25,14.230808
0.754719,19,14.257066
-0.726442,14,14.275219
-3.367678,12,14.293918
-4.03318,18,14.318314
-9.544232,22,14.348472
2.390607,12,14.365721
6.003488,21,14.397455
1.283501,31,14.438352
-0.567573,15,14.459851
4.645526,28,14.50222
2.152949,18,14.531524
-6.970808,35,14.762129
-0.50799,41,14.818358
14.057048,27,14.862593
2.40966,20,14.88895
1.387991,32,14.926837
-0.040867,19,14.956448
0.60343,13,14.974724
-5.723985,18,15.000264
8.862363,22,15.030911
1.603287,29,15.068387
-0.794564,13,15.087978
-0.714824,18,15.113476
-0.997085,32,15.153343
-5.670112,20,15.183243
12.218813,43,15.239918
6.994123,22,15.272133
-11.665877,26,15.306528
-6.133942,20,15.334312
-1.87188,21,15.363964
8.946538,41,15.419444
-0.801725,20,15.446759
-5.477352,12,15.463233
3.674894,44,15.528491
-23.402291,70,15.62065
-10.3274,12,15.637885
4.542814,14,15.655655
-2.956008,11,15.671085
5.923057,28,15.705156
-1.209175,13,15.724488
12.050134,40,15.778876
-9.630349,21,15.806921
2.104177,16,15.828227
4.657126,35,15.875419
6.009845,18,15.902102
6.554378,34,15.948034
