EpThisIter,EpTrueRewMean,EpisodesSoFar,ev_tdlam_before,meankl,TimeElapsed,TimestepsSoFar,EpRewMean,entloss,EpLenMean,entropy,optimgain,surrgain
1,2574.254489063004,1523,0.9551841542124748,0.010139847,14474.787448883057,926164,400.9979,0.0,706.725,1.3424386,0.05896996,0.05896996
2,2618.1451632459216,1525,0.9477089792490005,0.011297102,14484.406523942947,927907,407.61533,0.0,718.3,1.3382672,0.05972164,0.05972164
2,2717.263938485508,1527,0.6404453217983246,0.010658784,14494.169795513153,929662,421.31915,0.0,747.725,1.3130144,0.05259293,0.05259293
2,2700.6198477965168,1529,0.6787290275096893,0.0109246615,14503.694379806519,931472,420.6435,0.0,742.975,1.3126096,0.0491592,0.0491592
1,2759.9668696902563,1530,0.10122358798980713,0.010219026,14513.295540571213,932472,429.458,0.0,760.325,1.3112625,0.038563617,0.038563617
1,2760.1470357720805,1531,-0.02820765972137451,0.010232602,14523.007722139359,933472,429.21445,0.0,761.825,1.3282031,0.039678585,0.039678585
1,2818.7276475985354,1532,0.2683350443840027,0.012386875,14532.61930012703,934472,437.1415,0.0,779.0,1.3410932,0.04441074,0.04441074
2,2772.5474532442176,1534,0.8481975048780441,0.009671702,14542.45889878273,935319,431.65338,0.0,767.775,1.3716362,0.039869204,0.039869204
1,2777.4791846413887,1535,0.9791221581399441,0.010128381,14552.092562198639,936212,432.46494,0.0,769.825,1.3768729,0.05267019,0.05267019
1,2776.71983288094,1536,0.6546735763549805,0.011719352,14562.072142124176,937212,432.01288,0.0,769.825,1.3279802,0.06418341,0.06418341
1,2776.4605502458826,1537,0.12472248077392578,0.012851264,14571.680597305298,938212,432.1172,0.0,769.825,1.3298725,0.044625487,0.044625487
1,2850.8732143287075,1538,0.028288841247558594,0.014997287,14581.367425441742,939212,442.46808,0.0,790.35,1.3180599,0.046798542,0.046798542
1,2849.126010050603,1539,0.012768089771270752,0.010296616,14591.014343500137,940212,441.89764,0.0,790.35,1.3056512,0.048347875,0.048347875
1,2848.34146122147,1540,-0.03722429275512695,0.0114788385,14600.714134454727,941212,442.18866,0.0,790.35,1.3088598,0.037544742,0.037544742
1,2917.29379125165,1541,0.292217493057251,0.013359433,14610.365663528442,942212,452.09985,0.0,809.925,1.2933275,0.049383573,0.049383573
1,2970.5880163654747,1542,0.048554956912994385,0.0109701725,14619.901129722595,943212,459.3465,0.0,825.475,1.2681022,0.05000448,0.05000448
1,2934.2292696543986,1543,0.9550823494791985,0.011997702,14629.733619451523,943787,454.87762,0.0,815.95,1.2845159,0.059608214,0.059608214
2,2974.4982618299155,1545,0.5932499468326569,0.0102790715,14639.338343858719,945547,461.1124,0.0,826.775,1.312807,0.045714796,0.045714796
1,2959.4730265072844,1546,0.9784847851842642,0.011879867,14650.348749637604,946350,460.52383,0.0,821.85,1.3240223,0.074392155,0.074392155
2,2952.881206029756,1548,0.9645733684301376,0.011411086,14662.268129110336,947473,462.4419,0.0,819.6,1.3090581,0.06311752,0.06311752
1,2952.9172844312225,1549,0.004129469394683838,0.010979023,14671.892068624496,948473,462.76474,0.0,819.6,1.3208838,0.049091525,0.049091525
1,2975.6116873354285,1550,0.9127783849835396,0.011592656,14681.518253803253,949126,467.17886,0.0,825.375,1.3075999,0.09658186,0.09658186
2,2911.8188292214954,1552,0.9377579726278782,0.011313767,14691.119341373444,949886,461.16147,0.0,807.05,1.3380225,0.073082834,0.073082834
2,2843.3643913661012,1554,0.9708811156451702,0.011950288,14701.141716480255,951029,453.81836,0.0,787.95,1.3339235,0.06140314,0.06140314
2,2834.179558818948,1556,0.9139996916055679,0.011361986,14710.738751649857,952169,453.54892,0.0,785.35,1.3312792,0.05987245,0.05987245
2,2747.2911819175715,1558,0.9814648125320673,0.011686163,14720.47727560997,952825,441.7779,0.0,762.25,1.3383676,0.06472126,0.06472126
2,2729.8523418981495,1560,0.5863873660564423,0.012486082,14730.077850103378,954183,439.58942,0.0,757.95,1.3204107,0.05418562,0.05418562
2,2701.666122268211,1562,0.6385256052017212,0.010225868,14739.939544439316,955486,435.91553,0.0,750.225,1.3442836,0.040061124,0.040061124
2,2674.2576195871616,1564,0.9878369243815541,0.010047905,14749.613086223602,956873,434.50568,0.0,742.725,1.3452668,0.060058385,0.060058385
1,2673.414520482668,1565,0.9795410316437483,0.010998203,14759.269986391068,957598,436.05597,0.0,742.275,1.3532133,0.09939588,0.09939588
1,2622.075237831427,1566,0.980892701074481,0.0108823525,14769.145341396332,958015,430.18512,0.0,727.7,1.3653727,0.061646648,0.061646648
4,2428.3921944040385,1570,0.9891759688034654,0.011630551,14778.786224126816,959368,407.01105,0.0,672.4,1.3583726,0.07512716,0.07512716
2,2354.6781950045015,1572,0.976238114759326,0.012230549,14788.687148809433,960498,400.78287,0.0,650.65,1.3421206,0.06251663,0.06251663
2,2394.3056440327364,1574,0.9765320979058743,0.01258884,14798.598434209824,961714,408.54666,0.0,659.875,1.3324567,0.0684799,0.0684799
4,2153.3395261495707,1578,0.9844498001039028,0.013262825,14812.274014234543,962878,380.01892,0.0,591.65,1.2878839,0.059560534,0.059560534
3,1964.061486723155,1581,0.9623044617474079,0.011624269,14823.907948493958,963709,357.2942,0.0,537.425,1.301249,0.07072224,0.07072224
3,1883.042083415603,1584,0.792818546295166,0.010689794,14833.597192525864,965382,348.47345,0.0,514.875,1.3211774,0.06320172,0.06320172
2,1846.0235197545176,1586,0.9821926411241293,0.01118394,14843.18046283722,966582,344.3869,0.0,505.8,1.3229189,0.05831048,0.05831048
4,1685.513892610387,1590,0.9786732383072376,0.01080297,14852.946204185486,967630,321.06555,0.0,462.6,1.3322867,0.05830504,0.05830504
4,1613.5551984143187,1594,0.9879622962325811,0.011922896,14862.597683429718,968751,308.9728,0.0,443.05,1.3512378,0.06752897,0.06752897
1,1610.55970800666,1595,0.9788317251950502,0.010217891,14872.200510025024,969346,308.8185,0.0,442.15,1.3545494,0.056114882,0.056114882
2,1658.790127194917,1597,0.7633468955755234,0.011371501,14882.214485406876,970572,316.45035,0.0,454.7,1.3541243,0.045397345,0.045397345
3,1610.7785716031615,1600,0.9715141449123621,0.011733601,14892.342883110046,971795,309.086,0.0,440.3,1.3345323,0.06511199,0.06511199
2,1543.4299894516287,1602,0.9842740967869759,0.011207165,14904.214418172836,972320,298.7862,0.0,420.85,1.3396233,0.06157893,0.06157893
3,1486.0353411857745,1605,0.9810533635318279,0.010946468,14919.483610868454,973797,287.73724,0.0,404.975,1.3437471,0.061642133,0.061642133
1,1537.358324059904,1606,-0.011307358741760254,0.014886774,14928.78009223938,974797,295.69736,0.0,419.55,1.3445052,0.042838868,0.042838868
1,1584.024406528283,1607,0.10856109857559204,0.011722148,14939.971136808395,975797,303.14322,0.0,433.1,1.3153714,0.04744838,0.04744838
2,1644.5769475100788,1609,0.7685957700014114,0.010362241,14953.050408363342,977059,310.69016,0.0,450.45,1.3031238,0.050218865,0.050218865
1,1647.3685762500095,1610,0.9745821692049503,0.011264843,14962.220066308975,977394,310.05707,0.0,450.65,1.2838095,0.06106385,0.06106385
1,1657.9483533685693,1611,0.1491185426712036,0.012382936,14971.578028678894,978394,311.786,0.0,453.9,1.3028489,0.05187307,0.05187307
2,1617.0409247332764,1613,0.9821397252380848,0.010150601,14980.634756326675,979093,303.91907,0.0,442.5,1.2999601,0.061429605,0.061429605
1,1676.8635926693612,1614,0.35718196630477905,0.012474971,14989.71766114235,980093,312.6358,0.0,459.475,1.2858917,0.04847959,0.04847959
1,1696.4622097703898,1615,0.9927760479040444,0.010637762,14999.085232019424,980569,315.07272,0.0,464.2,1.2965194,0.06188434,0.06188434
1,1758.2572728338432,1616,0.09514611959457397,0.009675217,15008.316088914871,981569,324.6851,0.0,481.75,1.310592,0.03768314,0.03768314
3,1818.3604299353851,1619,0.8179738223552704,0.012224412,15017.257529258728,983150,331.38492,0.0,499.05,1.3007103,0.060631704,0.060631704
1,1885.556619475985,1620,0.05793106555938721,0.010916101,15027.049377679825,984150,341.57712,0.0,517.725,1.316099,0.04390586,0.04390586
2,1876.3556212050194,1622,0.9771769531071186,0.011408121,15040.18523812294,985261,339.0465,0.0,513.8,1.3121952,0.06552386,0.06552386
1,1907.9938278310779,1623,0.9786019697785378,0.0104929935,15049.599178552628,985914,343.43408,0.0,522.425,1.3006757,0.068738334,0.068738334
1,1957.4251030089922,1624,0.9798324890434742,0.011610692,15059.053903341293,986766,351.42535,0.0,534.6,1.3162023,0.06042938,0.06042938
2,1976.3685531949377,1626,0.7629110366106033,0.011000499,15068.242398262024,988161,352.8361,0.0,539.475,1.3439841,0.042240866,0.042240866
2,2043.6666475437316,1628,0.7420207262039185,0.01209126,15077.40844964981,989355,362.95123,0.0,557.875,1.3682446,0.051721536,0.051721536
2,2046.763968146225,1630,0.9851571032777429,0.010224842,15086.40237903595,989951,362.51474,0.0,558.025,1.355979,0.07414607,0.07414607
2,2163.880325508521,1632,0.11832499504089355,0.011381296,15095.043940544128,991751,379.97818,0.0,589.325,1.3458966,0.047533855,0.047533855
2,2238.9916970349627,1634,0.7419693171977997,0.010120429,15103.202142715454,993154,391.1933,0.0,610.075,1.3632374,0.046136126,0.046136126
1,2273.006042000594,1635,0.01104503870010376,0.0118414,15111.286846876144,994154,396.74762,0.0,620.2,1.3645965,0.042425573,0.042425573
3,2254.6431196454655,1638,0.8346510827541351,0.012894985,15119.309891939163,995741,393.52216,0.0,614.725,1.381849,0.050341737,0.050341737
1,2305.300405061912,1639,0.9843901311978698,0.011300588,15127.34751534462,996547,401.6126,0.0,628.0,1.3712301,0.05911484,0.05911484
1,2360.6961366340456,1640,0.007928967475891113,0.012201858,15135.132800102234,997547,410.22256,0.0,643.8,1.3723276,0.044906866,0.044906866
1,2429.265471659078,1641,0.636802613735199,0.009378877,15142.49510884285,998547,421.04932,0.0,662.775,1.3481826,0.055311706,0.055311706
2,2425.5651060213613,1643,0.9667089954018593,0.010298565,15150.276984214783,999283,419.81805,0.0,661.675,1.337824,0.05994265,0.05994265
4,2301.1379516435895,1647,0.9817624799907207,0.011718841,15157.905683994293,1000823,398.05222,0.0,625.65,1.3604946,0.064212926,0.064212926
