# {"env_id": "Hopper-v2", "t_start": 1555560382.3703115} 
r,l,t
6.254307,10,21.973672
15.684128,16,22.12771
5.792421,16,22.279523
8.392692,11,22.400223
8.016947,15,22.557925
12.55694,20,22.753966
13.733692,14,22.943489
10.401466,11,23.017259
13.127389,15,23.110525
11.045189,14,23.241086
10.77927,16,23.347832
11.676434,15,23.468211
7.310936,10,23.552585
5.093775,9,23.647563
10.311802,22,23.838443
8.953572,16,23.976508
10.964835,19,24.138858
8.765803,16,24.255311
11.140639,24,24.470506
14.416698,19,24.615488
7.600708,12,24.722354
13.388339,16,24.831791
6.660044,13,24.945428
18.734871,24,25.14842
8.693076,15,25.252347
12.683941,17,25.349584
9.029335,13,25.445849
16.009969,16,25.610198
32.994198,26,25.830955
15.85124,23,26.03416
46.278315,39,26.336224
11.490973,15,26.43499
13.597417,14,26.529285
12.923039,18,26.646888
13.025081,20,26.773541
11.106042,16,26.898884
8.043136,12,26.966925
39.006313,35,27.298047
9.068708,15,27.396234
5.682795,13,27.495098
21.642366,24,27.740457
14.634793,15,27.85338
26.269483,21,28.058951
21.818651,19,28.222512
6.044489,17,28.396718
16.487118,16,28.460022
10.831409,22,28.667937
5.811705,12,28.768926
11.867958,30,29.043174
11.233611,32,29.264864
21.252625,21,29.437655
3.750671,8,29.525146
42.766989,40,29.795215
27.337542,31,30.0016
17.738028,17,30.07654
14.795404,22,32.650234
71.55049,57,33.071442
20.952785,19,33.256592
11.975552,15,33.349322
13.200603,18,33.509906
8.815907,11,33.605406
22.590745,21,33.774676
10.874574,27,33.953249
11.639805,20,34.158304
10.17378,13,34.267117
38.512188,32,34.538541
13.667211,32,34.880247
27.544457,26,35.136931
15.97643,17,35.269398
22.532339,41,35.581245
8.967324,19,35.767725
75.352473,46,36.145806
80.557385,52,36.61215
66.405773,49,37.014841
7.313529,14,37.136784
14.435478,27,37.368208
22.726074,22,37.564696
22.421517,28,37.828004
29.485432,38,38.178209
4.235584,9,38.297909
25.803724,25,38.480501
6.59999,11,38.567588
28.375436,26,38.776867
13.812699,20,38.943472
10.021165,20,39.10038
9.046354,10,39.168389
64.950666,53,39.667333
8.604732,15,39.810982
40.97308,34,40.075446
33.019756,35,40.380883
23.986851,25,40.617926
8.289033,12,40.726417
6.07602,8,40.776694
61.030518,43,41.131356
14.639729,15,41.238533
6.427673,10,41.321988
9.735347,30,42.279078
19.830447,26,42.516212
14.664061,21,42.662826
26.140303,29,42.923064
8.766357,11,43.039876
7.803943,16,43.198118
14.423128,15,43.329632
9.93541,16,43.462224
18.738278,19,43.624895
17.812098,20,43.846889
70.995707,45,44.249079
23.78697,23,44.46207
25.162741,23,44.719398
13.905836,26,45.002906
11.058486,24,45.22861
4.306029,9,45.347879
18.302909,23,45.594836
9.639382,22,45.859274
20.905964,20,46.10658
53.186145,42,46.621953
6.879288,11,46.800454
18.916398,21,47.046475
34.757433,37,47.522102
103.468488,59,48.277108
11.919847,14,48.476071
7.935659,10,48.631427
7.338999,11,48.740303
14.161388,14,48.90397
14.740709,19,49.132499
15.42062,38,49.545195
18.953727,19,49.747055
20.316591,30,50.028343
10.203701,17,50.149863
13.573826,16,50.311631
37.296853,36,50.569528
73.836885,43,51.055019
13.901627,17,51.332098
18.721356,19,51.601972
15.477811,25,51.907816
13.843827,30,52.265338
9.361105,13,52.404407
37.140433,42,52.929118
83.228973,49,54.879692
15.637333,26,55.198603
6.048242,8,55.251684
25.323644,27,55.530508
29.376848,29,55.799188
26.520715,35,56.177624
13.991713,20,56.381035
9.519939,24,56.644216
25.09506,31,56.911907
47.834047,49,57.312238
17.066131,29,57.527856
112.328105,72,58.114084
16.435703,22,58.327556
57.864991,58,58.827955
9.234171,13,58.972734
10.161547,16,59.155503
88.36518,99,60.072349
13.323153,26,60.346949
18.518501,22,60.556506
7.33447,10,60.654192
66.21422,40,61.110326
156.624667,84,62.046531
24.099278,33,62.398043
16.99739,43,62.821998
15.36662,27,63.038008
18.625163,32,63.399718
9.195902,16,63.575212
82.275248,91,64.323143
144.466612,92,65.872949
128.491417,111,66.724592
7.929962,29,66.93842
41.012413,51,67.395426
33.258993,33,67.550283
103.786214,61,67.964581
73.790337,50,68.360535
64.268641,45,68.618395
40.645616,71,69.137658
138.418981,98,69.86918
14.757089,21,70.071465
81.713036,70,70.696032
30.825304,31,70.915713
18.865279,23,71.099159
11.484049,13,71.213461
92.069345,58,71.699924
40.302081,50,72.075308
5.932382,32,72.369106
69.302791,42,72.756623
13.201648,20,72.915499
44.439505,41,73.281783
82.907736,81,74.735924
98.89285,64,75.328827
62.393975,38,75.650478
159.091015,76,76.323209
70.174622,74,76.995286
19.138415,24,77.206649
102.104234,90,77.952288
50.232111,30,78.230566
23.664679,39,78.571575
120.806641,93,79.425973
111.446992,124,80.578666
122.751932,71,81.174939
320.74709,198,82.827895
13.703617,16,82.90819
165.81868,144,84.856724
25.878165,53,85.32472
32.937737,31,85.599568
22.924125,50,86.047141
127.103961,79,86.597789
62.553418,44,86.876566
137.276264,73,87.266804
168.035457,133,88.153924
30.928288,32,88.4385
147.938381,85,89.14891
156.322786,96,89.962625
5.367339,9,90.038228
71.059098,59,90.520543
92.983064,63,91.045651
108.527455,86,92.568658
186.532598,130,93.728971
301.476925,203,95.669443
132.783482,94,96.634712
23.480668,26,96.826494
83.388844,137,98.115045
94.631991,55,98.636376
39.653122,56,99.215021
129.56761,79,99.923216
219.470581,218,101.552508
92.486026,69,102.71106
46.817266,90,103.3563
139.18271,138,104.368176
107.910699,74,104.915321
268.103109,171,106.375726
103.469862,67,107.046339
94.039195,113,108.012133
144.692982,109,109.031453
308.815742,205,110.852134
65.137746,43,111.941895
133.206713,155,113.234274
246.094647,149,114.376024
194.491866,119,115.403219
137.82087,110,116.255269
178.695007,157,118.023202
58.143503,76,118.758609
13.590822,36,119.149196
21.302551,32,119.535567
295.031396,243,123.198959
5.647297,32,123.515225
210.458968,173,125.067238
154.701514,123,126.404088
77.760888,75,127.221955
186.898969,107,128.398452
282.65696,225,130.641955
516.039272,361,134.022197
238.773308,206,135.999363
345.510915,289,138.932387
294.559483,227,140.843872
240.213892,221,143.319888
188.63787,144,144.625997
547.750763,500,148.539797
668.851343,499,152.808221
147.738357,113,153.61532
222.437994,178,155.018435
495.520951,350,158.203486
359.225298,264,161.258237
346.962807,298,163.68028
368.172873,389,167.178572
768.293884,617,172.969453
387.296264,216,174.860128
714.016223,539,180.170142
369.520515,302,182.896277
458.377186,334,185.573551
522.833205,349,189.12487
105.607836,62,189.869204
516.453772,392,194.32725
708.664252,595,201.325983
908.827559,748,207.912121
1227.847245,1000,217.521019
376.185954,283,220.440086
442.772258,369,223.526328
319.90671,336,226.417063
320.47156,184,227.98189
481.138023,509,233.052401
1050.290057,1000,242.023011
1052.704557,1000,251.826345
1168.690504,989,260.161111
1069.542281,1000,271.449153
201.42592,219,273.819835
1096.465791,1000,284.513384
690.330979,509,289.526198
1095.578194,868,296.350623
319.304136,321,299.755105
928.831433,801,306.455019
1140.921456,1000,315.31675
315.470537,171,317.822364
927.594115,922,325.381986
984.110167,805,332.383605
1070.511175,1000,343.329171
398.523347,221,345.347501
1085.434751,1000,356.525815
1043.157121,774,363.705024
799.399794,519,368.74943
216.56582,113,369.732555
1041.361786,1000,377.697182
1231.527432,1000,387.135261
1110.312862,1000,396.141253
1130.134641,1000,405.229461
292.270196,141,406.571501
1159.809972,834,416.302692
765.391479,674,422.969921
1048.030811,1000,433.499955
1078.499568,1000,443.201901
1033.644204,1000,452.454146
1063.690592,1000,462.349269
1126.726904,1000,471.865957
1052.788848,1000,481.25231
322.80831,200,483.139947
1065.467759,1000,493.895997
1043.811027,1000,503.925648
492.835897,373,507.914806
1079.822269,1000,517.072877
1106.127019,1000,525.732712
1054.515352,1000,535.714831
1095.513234,1000,544.555101
705.429121,532,549.202509
1115.675403,1000,558.815454
1115.184326,1000,569.848154
1117.666173,1000,579.44789
553.231743,463,584.063728
1080.024223,1000,592.424026
371.098354,192,594.813961
1161.465441,1000,603.727047
1074.480803,1000,613.535352
914.972608,746,618.760457
737.401682,472,624.151219
535.098416,297,626.652876
1135.020573,1000,637.345951
326.11846,200,639.697508
342.531595,173,641.451194
973.178085,731,649.05127
473.943945,288,651.765762
1086.419139,1000,660.558148
493.42455,283,663.55614
875.857354,542,667.970703
