optimgain,EpisodesSoFar,meankl,TimeElapsed,EpTrueRewMean,surrgain,entloss,EpLenMean,EpRewMean,TimestepsSoFar,EpThisIter,entropy,ev_tdlam_before
0.046727806,420,0.009314452,820.6075930595398,2393.8633319492733,0.046727806,0.0,678.325,880.43585,597861,1,2.7814023,0.02715247869491577
0.04354175,421,0.010703926,824.8318526744843,2394.12812278881,0.04354175,0.0,678.325,879.50507,600861,1,2.7686265,-0.07088065147399902
0.035972096,422,0.009622795,829.110132932663,2420.17744191206,0.035972096,0.0,686.475,887.3703,603861,1,2.8613386,0.3733557462692261
0.040007308,423,0.0097738225,833.356422662735,2419.14404428178,0.040007308,0.0,687.75,885.4041,606861,1,2.8780744,-0.052681922912597656
0.052737467,425,0.010015447,837.6386830806732,2337.11417801613,0.052737467,0.0,664.275,855.7787,608676,2,2.876922,0.976180724799633
0.052468374,426,0.010501919,841.8713018894196,2389.1487819191852,0.052468374,0.0,678.325,873.2461,611295,1,2.824282,0.9791182186454535
0.050954048,428,0.009615259,846.4163024425507,2356.362355920157,0.050954048,0.0,669.475,859.8405,614448,2,2.8470373,0.9337998479604721
0.046435133,430,0.010482857,850.6821093559265,2423.7332151701553,0.046435133,0.0,689.75,882.0045,618924,2,2.8643293,0.7796985507011414
0.06010574,431,0.008695867,854.9182753562927,2373.155447394513,0.06010574,0.0,675.35,866.3205,620196,1,2.8274448,0.9773492086678743
0.04076285,432,0.011080619,859.1757616996765,2444.540825173636,0.04076285,0.0,695.75,890.81213,623196,1,2.7917488,-0.08737623691558838
0.03715755,433,0.010352592,863.4655106067657,2503.1921822186646,0.03715755,0.0,712.725,912.73456,626196,1,2.7808943,-0.0397796630859375
0.054512974,435,0.008868196,867.7740371227264,2504.668700746227,0.054512974,0.0,713.6,913.76624,628347,2,2.7847373,0.9820309616625309
0.036594152,436,0.01056554,872.049471616745,2539.297005319161,0.036594152,0.0,724.675,925.37714,631347,1,2.753875,0.04126769304275513
0.051720656,438,0.010777673,876.3522136211395,2599.5055440442534,0.051720656,0.0,741.9,946.7723,635514,2,2.6977127,0.7226324379444122
0.04437141,440,0.010284079,880.6730949878693,2610.749785648163,0.04437141,0.0,744.175,954.0521,639867,2,2.6895776,0.8275038003921509
0.04659927,441,0.009979544,884.9616425037384,2611.6111850577113,0.04659927,0.0,744.175,953.6838,642867,1,2.607358,-0.006597995758056641
0.0615106,442,0.010557512,889.198814868927,2594.68141378054,0.0615106,0.0,737.6,949.01495,645078,1,2.595365,0.9442683830857277
0.04363615,443,0.010777559,893.4895987510681,2633.201835015662,0.04363615,0.0,748.375,961.1043,647367,1,2.6216016,0.9776895735412836
0.054848053,444,0.010085726,897.7840287685394,2635.1121518598693,0.054848053,0.0,748.075,961.3244,648918,1,2.6006992,0.9890174875035882
0.044236623,446,0.010750213,902.0147275924683,2598.3650570860905,0.044236623,0.0,739.5,947.2633,652842,2,2.5822456,0.7286940813064575
0.042426966,447,0.009741385,906.2569935321808,2594.8324899833833,0.042426966,0.0,739.5,946.85596,655842,1,2.6056628,-0.02105844020843506
0.03766741,448,0.009804646,910.5918672084808,2592.040320841296,0.03766741,0.0,739.5,944.8812,658842,1,2.6735032,-0.02025902271270752
0.034743614,449,0.009827113,914.926150560379,2591.0137704843364,0.034743614,0.0,739.5,943.3918,661842,1,2.5882359,-0.02828359603881836
0.052095577,450,0.010978572,919.2236092090607,2591.401002706975,0.052095577,0.0,739.5,943.3166,664842,1,2.5432627,0.05343210697174072
0.03825596,451,0.011717501,923.4740388393402,2589.510318311178,0.03825596,0.0,739.5,942.9367,667842,1,2.521536,-0.009034276008605957
0.06462386,452,0.01091234,927.6738467216492,2618.3981733414753,0.06462386,0.0,746.425,955.03455,669594,1,2.5089624,0.94499072432518
0.036662947,453,0.009975914,931.924592256546,2644.715729199456,0.036662947,0.0,755.325,962.26917,672594,1,2.4980958,0.014773130416870117
0.041983407,455,0.013848662,936.2250530719757,2608.082342850626,0.041983407,0.0,745.7,949.4635,677241,2,2.5421472,0.6677956581115723
0.047995266,456,0.010167864,940.5535368919373,2632.0347390691904,0.047995266,0.0,754.1,955.92126,680241,1,2.5491636,-0.020495295524597168
0.04137157,457,0.010179734,944.8583567142487,2674.5733836023996,0.04137157,0.0,767.025,968.60095,683241,1,2.564678,-0.0031702518463134766
0.049559318,458,0.008569613,949.1197335720062,2693.886807370919,0.049559318,0.0,774.325,973.4376,686241,1,2.5133371,-0.007057666778564453
0.05658481,459,0.009393109,953.4555196762085,2734.897394483978,0.05658481,0.0,786.5,988.1764,689241,1,2.460202,0.25768303871154785
0.03532296,460,0.010241871,957.7715013027191,2733.5572291300577,0.03532296,0.0,786.5,985.7875,692241,1,2.4334404,-0.013355493545532227
0.03771106,461,0.008976405,962.0661642551422,2733.7183707885038,0.03771106,0.0,786.5,984.7025,695241,1,2.4858978,0.007486522197723389
0.042391997,462,0.011118063,966.3505661487579,2733.8466685494614,0.042391997,0.0,786.5,984.30286,698241,1,2.491821,0.055074453353881836
0.037144713,464,0.010074372,970.6301426887512,2788.928523619489,0.037144713,0.0,803.725,1000.6706,704241,2,2.4458926,-0.00906527042388916
0.056716926,465,0.011483138,974.927734375,2848.904326564483,0.056716926,0.0,821.375,1021.14044,707241,1,2.3830535,0.006853342056274414
0.060165994,466,0.009250279,979.240638256073,2794.4931962898777,0.060165994,0.0,806.175,1003.4136,708036,1,2.412082,0.9730915874242783
0.042317342,467,0.0095499605,983.5222389698029,2823.8536677491998,0.042317342,0.0,815.375,1013.3908,711036,1,2.3744195,8.600950241088867e-05
0.067482136,469,0.010551283,987.7599477767944,2789.553415151092,0.067482136,0.0,803.975,1005.8761,713925,2,2.3740547,0.964092031121254
0.04609464,470,0.009701315,992.0226407051086,2831.708299140756,0.04609464,0.0,816.675,1020.5135,716925,1,2.318746,-0.010354399681091309
0.039345868,471,0.009647263,996.2740993499756,2881.1550680071327,0.039345868,0.0,831.075,1036.0481,719925,1,2.2930882,0.0006321072578430176
0.04814098,472,0.009920926,1000.5565435886383,2884.8907755883274,0.04814098,0.0,831.075,1037.3767,722925,1,2.2796323,0.3377911448478699
0.06974012,474,0.011498528,1004.8864121437073,2835.2158032559287,0.06974012,0.0,817.15,1018.5329,725451,2,2.2342021,0.9765768591314554
0.04295143,475,0.010982406,1009.1578488349915,2893.41101356782,0.04295143,0.0,834.2,1036.8982,728451,1,2.2736378,-0.03461003303527832
0.03570356,476,0.010135807,1013.4143521785736,2892.8768746637807,0.03570356,0.0,834.2,1034.3898,731451,1,2.2528348,-0.01122593879699707
0.037904494,477,0.011228511,1017.715012550354,2892.983464862956,0.037904494,0.0,834.2,1033.528,734451,1,2.1840208,0.010932624340057373
0.04505913,478,0.010898599,1021.9968786239624,2942.442558706481,0.04505913,0.0,849.475,1047.9358,737451,1,2.1730852,-0.021210432052612305
0.046216935,479,0.0100139845,1026.2997496128082,2987.5448350195757,0.046216935,0.0,863.2,1060.3295,740451,1,2.1963494,0.009298861026763916
0.045957126,480,0.0113285575,1030.5568351745605,2986.5522171869816,0.045957126,0.0,863.2,1056.8416,743451,1,2.1680715,0.04234886169433594
0.039075844,481,0.009642504,1034.8023173809052,2987.7734700832143,0.039075844,0.0,863.2,1056.3906,746451,1,2.1698434,0.0007294416427612305
0.043971084,482,0.009276453,1039.0752348899841,2972.4371162615944,0.043971084,0.0,859.925,1050.8431,748269,1,2.2155771,0.8405349254608154
0.03779164,484,0.009606121,1043.282663822174,3004.259164019958,0.03779164,0.0,869.175,1064.5358,753219,2,2.2376063,0.6998211443424225
0.06510729,485,0.008997712,1047.4836101531982,2948.2455927085107,0.06510729,0.0,852.275,1047.9744,754191,1,2.1956205,0.9668211787939072
0.05278431,486,0.0100768395,1051.740413427353,3004.103274669687,0.05278431,0.0,867.625,1067.0847,756957,1,2.2065403,0.9816452264785767
0.06071806,487,0.010372476,1055.9609732627869,2962.8960010933415,0.06071806,0.0,854.025,1054.7029,758325,1,2.2422488,0.9889244148507714
0.033582002,488,0.00992639,1060.2184464931488,2966.41433070328,0.033582002,0.0,854.025,1056.332,761325,1,2.2897372,0.016387224197387695
0.04287126,490,0.010197238,1064.4978153705597,2903.7899953978604,0.04287126,0.0,835.05,1032.4115,765048,2,2.2189193,0.7419893145561218
0.05838558,491,0.010241343,1068.7193191051483,2902.508670733177,0.05838558,0.0,832.875,1032.1646,767787,1,2.2361448,0.9784068800508976
0.13060465,493,0.010341448,1072.9738132953644,2896.533377670712,0.13060465,0.0,829.6,1027.707,772146,2,2.2759125,0.994651606772095
0.054160397,494,0.009538095,1077.180333852768,2882.6737148275884,0.054160397,0.0,824.0,1023.5967,774474,1,2.2777915,0.9856218146160245
0.049663514,495,0.009900628,1081.4658892154694,2900.2209543609847,0.049663514,0.0,828.575,1028.0986,776670,1,2.2680063,0.9461564905941486
0.038656518,496,0.010430701,1085.7263309955597,2903.32185985478,0.038656518,0.0,828.575,1027.76,779670,1,2.3016663,0.014072954654693604
0.039047718,497,0.009118294,1090.025218486786,2906.04671285239,0.039047718,0.0,828.575,1028.4788,782670,1,2.305637,-0.01605510711669922
0.065376,498,0.009868831,1094.3118646144867,2908.861673800441,0.065376,0.0,827.075,1028.9457,785490,1,2.3515022,0.9762119632214308
0.04420614,500,0.010118751,1098.629849433899,2856.8890109044473,0.04420614,0.0,810.8,1010.6976,789537,2,2.3208005,0.766544908285141
0.038632356,501,0.010481657,1102.8701884746552,2857.8488208390304,0.038632356,0.0,810.8,1010.21106,792537,1,2.2176993,-0.017937898635864258
0.048596106,502,0.009420098,1107.1382479667664,2859.0928867027433,0.048596106,0.0,810.8,1010.65497,795537,1,2.1990664,0.00352555513381958
0.06702601,503,0.00977611,1111.413330078125,2841.316694030767,0.06702601,0.0,804.15,1006.4479,797739,1,2.13504,0.9714967831969261
0.041237183,504,0.0099880425,1115.7022087574005,2842.6897219967555,0.041237183,0.0,804.15,1007.0887,800739,1,2.137601,0.5629212856292725
0.040514316,505,0.009897184,1119.9990162849426,2843.606297858993,0.040514316,0.0,804.15,1006.7352,803739,1,2.1741505,-0.012252449989318848
0.033488072,506,0.011848085,1124.2940418720245,2906.1076606602246,0.033488072,0.0,822.525,1026.1116,806739,1,2.2629726,0.0157814621925354
0.04687965,507,0.008971754,1128.5982825756073,2908.831017490943,0.04687965,0.0,822.525,1027.0559,809739,1,2.2681382,0.6534852385520935
0.0401667,508,0.010602233,1132.9325184822083,2940.631864273499,0.0401667,0.0,832.7,1035.1028,812739,1,2.2835183,-0.023598074913024902
0.06468394,509,0.009840499,1137.2602128982544,2996.128205077096,0.06468394,0.0,848.125,1052.184,815700,1,2.3135507,0.9796903170645237
0.043274865,511,0.009197978,1141.5746772289276,2948.6440023683176,0.043274865,0.0,834.575,1036.3639,820074,2,2.2974539,0.6938154101371765
0.059407085,512,0.009967011,1145.876888036728,2916.9667835895193,0.059407085,0.0,825.25,1026.7474,821955,1,2.2199404,0.9835938476026058
0.040034227,514,0.010143776,1150.2253711223602,2991.531106853615,0.040034227,0.0,846.75,1052.8503,827061,2,2.1928701,0.7213254570960999
0.031875875,515,0.009240918,1154.5085835456848,2990.6907837894673,0.031875875,0.0,846.75,1053.0139,830061,1,2.2242093,0.03156465291976929
0.03537724,516,0.010903239,1158.7536463737488,2992.597607688304,0.03537724,0.0,846.75,1057.1703,833061,1,2.216993,0.018535196781158447
0.06487313,517,0.009418279,1163.0584518909454,2977.8485223801463,0.06487313,0.0,841.175,1054.3922,835392,1,2.2446418,0.9838410392403603
0.05533243,518,0.009399505,1167.3080160617828,2980.1639064133738,0.05533243,0.0,841.175,1057.7299,838392,1,2.2948782,0.9800396244972944
0.0446908,520,0.009977314,1171.5952498912811,2927.366795790572,0.0446908,0.0,826.05,1041.5902,842577,2,2.2472847,0.7144196033477783
0.06492256,521,0.01077778,1175.9129757881165,2919.1960826810737,0.06492256,0.0,823.55,1040.7715,845277,1,2.2430286,0.8683899343013763
0.044203766,522,0.009747123,1180.215159893036,2952.9268455780307,0.044203766,0.0,833.4,1050.4417,848277,1,2.1715078,-0.02900385856628418
0.059345543,523,0.01061837,1184.5271050930023,2942.3195469974025,0.059345543,0.0,830.875,1045.8817,850974,1,2.156999,0.6282163262367249
0.07105701,524,0.009703759,1188.8355646133423,2958.6863458496614,0.07105701,0.0,835.65,1049.004,853497,1,2.2230563,0.8904170915484428
0.040964376,525,0.010028912,1193.0889546871185,3015.967221092208,0.040964376,0.0,852.55,1065.1804,856497,1,2.2796323,0.0375707745552063
0.050086267,526,0.010366212,1197.330727338791,3017.50927465394,0.050086267,0.0,854.5,1063.5171,859497,1,2.3303843,0.017371952533721924
0.03892219,527,0.0101219,1201.604008436203,3061.9215142926423,0.03892219,0.0,868.1,1077.0464,862497,1,2.3760495,-0.05822956562042236
0.05150804,529,0.010460189,1205.8816630840302,3009.03044051522,0.05150804,0.0,853.425,1062.4729,866736,2,2.4069521,0.7583087980747223
0.057066537,531,0.009768691,1210.1647057533264,2996.1785636859736,0.057066537,0.0,850.825,1060.5576,869886,2,2.374542,0.987765277735889
0.060700245,533,0.010338316,1214.4438824653625,2975.166414420826,0.060700245,0.0,845.45,1055.4119,873600,2,2.352692,0.9784727804362774
0.050255887,535,0.010274371,1218.7254447937012,2930.347689977779,0.050255887,0.0,833.6,1042.8003,876702,2,2.31621,0.9768943320959806
0.037297603,536,0.009676054,1223.0010569095612,2929.599664137518,0.037297603,0.0,833.6,1043.0662,879702,1,2.353181,-0.007351517677307129
0.06690262,537,0.008942611,1227.2622077465057,2893.3856690904245,0.06690262,0.0,822.9,1032.1744,881418,1,2.3103306,0.9751462079584599
0.05445416,538,0.009863406,1231.5074348449707,2868.073741592073,0.05445416,0.0,816.825,1025.5564,883509,1,2.2540617,0.9568218886852264
0.060820483,540,0.009606384,1235.8255631923676,2907.452263095777,0.060820483,0.0,826.825,1042.3162,888756,2,2.2524753,0.9780916385352612
0.059674636,542,0.009700468,1240.102483034134,2836.8074511936575,0.059674636,0.0,804.9,1022.1387,892125,2,2.2471142,0.9896978791803122
0.045218613,543,0.010672409,1244.3397343158722,2857.0911130762083,0.045218613,0.0,811.55,1028.1552,895125,1,2.2544734,0.0056525468826293945
0.043426637,544,0.009832838,1248.6396408081055,2856.5469887030695,0.043426637,0.0,811.55,1028.0685,898125,1,2.2426934,-0.020617365837097168
0.055759706,545,0.01062632,1252.9720704555511,2839.2457786798004,0.055759706,0.0,805.85,1023.4669,900441,1,2.1991987,0.9814317338168621
0.039107397,546,0.010478413,1257.2711715698242,2839.9297410279933,0.039107397,0.0,805.85,1023.67285,903441,1,2.1078322,-0.008179903030395508
0.060998537,547,0.009734075,1261.5593473911285,2802.224240877501,0.060998537,0.0,794.425,1012.51135,905070,1,2.1418293,0.990074010565877
0.06367332,548,0.010390308,1265.829941034317,2772.839628318359,0.06367332,0.0,784.8,1003.984,906915,1,2.1242182,0.9942612582817674
0.0670892,550,0.009374892,1270.1017808914185,2732.033686788736,0.0670892,0.0,771.55,993.77527,911286,2,2.091305,0.9813137073069811
0.054510947,551,0.00960768,1274.593029499054,2752.27227544082,0.054510947,0.0,776.45,1001.6219,913248,1,2.023132,0.9868157338351011
0.041981608,553,0.009993244,1278.854867696762,2730.1958098401506,0.041981608,0.0,770.0,995.1414,917355,2,1.9869041,0.7172330319881439
0.05954557,555,0.009989332,1283.1219730377197,2710.995334951499,0.05954557,0.0,764.0,989.04236,921741,2,1.9398203,0.716477245092392
0.07264444,556,0.0096285995,1287.4445431232452,2710.495860124436,0.07264444,0.0,762.65,988.80505,924579,1,1.9088297,0.9650162383913994
0.050395187,558,0.0094651105,1291.6192226409912,2696.666565843877,0.050395187,0.0,759.875,982.2576,929577,2,1.8695259,0.6483250856399536
0.03773644,559,0.009197977,1295.8352644443512,2696.8408767392516,0.03773644,0.0,759.875,982.98224,932577,1,1.9097606,0.20517027378082275
0.061289363,560,0.010238325,1300.0929222106934,2734.7001257539414,0.061289363,0.0,770.025,996.5792,934980,1,1.9185027,0.9851189237087965
0.08103867,561,0.010843383,1304.307016134262,2745.7509620805663,0.08103867,0.0,772.15,999.38885,937935,1,1.8778688,0.9837745074182749
0.043034513,562,0.012402292,1308.6161239147186,2747.101697822222,0.043034513,0.0,772.15,1000.6655,940935,1,1.8685799,0.002488434314727783
0.04470376,563,0.011127426,1312.8579955101013,2756.887303969964,0.04470376,0.0,774.675,1005.24786,943935,1,1.8335427,0.030977070331573486
0.05357941,564,0.0087183975,1317.0847370624542,2772.0082768506654,0.05357941,0.0,778.65,1012.321,946935,1,1.8623812,0.9510934874415398
0.042235143,566,0.009697499,1321.3878152370453,2720.7245702285472,0.042235143,0.0,763.425,999.5999,951108,2,1.9369498,0.49282771348953247
0.045382984,568,0.009658316,1325.6329278945923,2722.46511666269,0.045382984,0.0,763.425,999.86993,957108,2,1.9331545,-0.0006886720657348633
0.044784226,569,0.009824086,1329.8797433376312,2772.8427381759952,0.044784226,0.0,778.1,1014.7501,960108,1,1.9788809,-0.0037990808486938477
0.072304994,570,0.012250107,1334.0920844078064,2799.9335600331738,0.072304994,0.0,785.15,1023.91833,962241,1,1.9987487,0.982616163790226
0.047741473,572,0.010820343,1338.3620586395264,2780.1157308657303,0.047741473,0.0,780.05,1015.5784,966054,2,1.9620359,0.6839083135128021
0.056167737,573,0.010383786,1342.6137511730194,2786.278163491435,0.056167737,0.0,781.825,1018.4909,967419,1,1.9268351,0.9841239973902702
0.05356819,574,0.00991575,1346.8069186210632,2802.9093784511974,0.05356819,0.0,786.0,1023.72656,969054,1,1.910323,0.9862121744081378
0.061746273,576,0.009968024,1350.9962692260742,2750.926363066706,0.061746273,0.0,770.025,1010.21075,972105,2,1.8948631,0.9874728629365563
0.060616843,578,0.010765429,1355.1258132457733,2745.5430991553753,0.060616843,0.0,767.4,1010.8832,975597,2,1.8760713,0.9918419402092695
0.058334388,580,0.010316855,1359.4009430408478,2714.09563545257,0.058334388,0.0,757.975,998.4969,979713,2,1.8303263,0.9845630237832665
0.05807005,582,0.010356059,1363.8095300197601,2753.879493527471,0.05807005,0.0,768.45,1011.18445,984339,2,1.8335726,0.9922418259084225
0.05265569,583,0.010414276,1368.0514953136444,2733.747927601581,0.05265569,0.0,761.775,1004.91046,986538,1,1.8920908,0.9851534776389599
0.05718731,585,0.010501474,1372.2633078098297,2671.698355608319,0.05718731,0.0,742.575,986.1243,989550,2,1.8536795,0.9889170890673995
0.054704048,587,0.010449709,1376.5210797786713,2638.4209381951623,0.054704048,0.0,731.9,974.70154,992898,2,1.8345456,0.9861361803486943
0.05371792,588,0.0099482555,1380.7618999481201,2648.1756920445346,0.05371792,0.0,734.45,977.3307,995049,1,1.7907096,0.9914402971044183
0.034215752,589,0.009607,1384.7617824077606,2654.165847173977,0.034215752,0.0,736.85,976.7516,998049,1,1.7799947,-0.0010427236557006836
0.05716711,591,0.011440599,1388.5789878368378,2639.7854512064296,0.05716711,0.0,733.425,968.5041,1001259,2,1.7704772,0.9759915601462126
